season,episode,title,rating,votes
1,1,Pilot,8.7,5409
1,2,The Will,8,3699
1,3,The Foot,8.3,3545
1,4,Familia,8.3,3430
1,5,An Open Book,8.2,3257
1,6,The Room,8.6,3395
1,7,Brotherhood,8,2983
1,8,Crossroads,8,2908
1,9,Life's Too Short,8.6,3047
1,10,The New Person,8.3,2844
1,11,The Trip,8.3,2806
1,12,A Private Life,8.8,3143
1,13,"Knock, Knock",8.7,3022
2,1,In the Game,8.3,2722
2,2,"Out, Out, Brief Candle",8.2,2505
2,3,The Plan,8.2,2450
2,4,Driving Mr. Mossback,8.4,2503
2,5,The Invisible Woman,8.4,2459
2,6,In Place of Anger,8.1,2322
2,7,Back to the Garden,8,2367
2,8,It's the Most Wonderful Time of the Year,9,2943
2,9,Someone Else's Eyes,7.9,2295
2,10,The Secret,8.1,2285
2,11,The Liar and the Whore,8.3,2291
2,12,I'll Take You,8.9,2752
2,13,The Last Time,9.2,2988
3,1,Perfect Circles,8.2,2550
3,2,You Never Know,7.8,2188
3,3,The Eye Inside,7.8,2160
3,4,Nobody Sleeps,8.6,2504
3,5,The Trap,7.8,2124
3,6,Making Love Work,7.9,2211
3,7,Timing & Space,8,2123
3,8,"Tears, Bones and Desire",7.9,2140
3,9,The Opening,8,2063
3,10,Everyone Leaves,8.4,2198
3,11,Death Works Overtime,8.9,2403
3,12,Twilight,8.4,2199
3,13,"I'm Sorry, I'm Lost",9.2,3043
4,1,Falling into Place,9,2991
4,2,In Case of Rapture,7.8,2066
4,3,Parallel Play,8,2139
4,4,Can I Come Up Now?,7.7,2023
4,5,That's My Dog,8.8,3456
4,6,Terror Starts at Home,8.3,2133
4,7,The Dare,7.9,2022
4,8,Coming and Going,8,2002
4,9,Grinding the Corn,7.6,2010
4,10,The Black Forest,7.7,1968
4,11,Bomb Shelter,8,2000
4,12,Untitled,9.1,2818
5,1,A Coat of White Primer,8.4,2272
5,2,Dancing for Me,7.9,2131
5,3,Hold My Hand,8.2,2083
5,4,Time Flies,8.7,2388
5,5,Eat a Peach,8.1,2050
5,6,The Rainbow of Her Reasons,8.5,2242
5,7,The Silence,8,2084
5,8,Singing for Our Lives,8.7,2347
5,9,Ecotone,9.5,4003
5,10,All Alone,9.7,5701
5,11,Static,9.1,3163
5,12,Everyone's Waiting,9.9,15319
