season,episode,title,rating,votes
1,1,Uno,8.4,34562
1,2,Mijo,8.9,32677
1,3,Nacho,8.6,28418
1,4,Hero,8.3,26523
1,5,Alpine Shepherd Boy,8,26349
1,6,Five-O,9.4,37008
1,7,Bingo,8.6,24760
1,8,RICO,8.6,24229
1,9,Pimento,9.4,30646
1,10,Marco,8.6,25566
2,1,Switch,8.2,22450
2,2,Cobbler,8.4,21340
2,3,Amarillo,8.2,20764
2,4,Gloves Off,8.9,22137
2,5,Rebecca,8,22016
2,6,Bali Ha'i,8.4,20314
2,7,Inflatable,8.3,20035
2,8,Fifi,8.3,19799
2,9,Nailed,9.3,23197
2,10,Klick,9,21558
3,1,Mabel,8.1,20956
3,2,Witness,9,21373
3,3,Sunk Costs,8.4,19812
3,4,Sabrosito,8.9,21011
3,5,Chicanery,9.7,42768
3,6,Off Brand,8.4,19490
3,7,Expenses,8.2,19172
3,8,Slip,8.5,19268
3,9,Fall,8.8,18946
3,10,Lantern,9.2,23655
4,1,Smoke,8.2,20025
4,2,Breathe,8.8,19374
4,3,Something Beautiful,8.4,18843
4,4,Talk,8.2,18880
4,5,Quite a Ride,8.4,19017
4,6,Piñata,8.5,18758
4,7,Something Stupid,8.3,18681
4,8,Coushatta,8.8,19241
4,9,Wiedersehen,9.1,19923
4,10,Winner,9.6,29916
5,1,Magic Man,8.7,21836
5,2,50% Off,8.7,20999
5,3,The Guy for This,9,21257
5,4,Namaste,8.5,20097
5,5,Dedicado a Max,8.5,20301
5,6,Wexler v. Goodman,9.3,24369
5,7,JMM,9.1,22552
5,8,Bagman,9.7,39345
5,9,Bad Choice Road,9.7,37486
5,10,Something Unforgivable,9.4,29098
6,1,Wine and Roses,8.8,28908
6,2,Carrot and Stick,9.1,29079
6,3,Rock and Hard Place,9.7,49047
6,4,Hit and Run,8.6,26168
6,5,Black and Blue,8.1,25587
6,6,Axe and Grind,8.2,24982
6,7,Plan and Execution,9.9,86683
6,8,Point and Shoot,9.8,56854
6,9,Fun and Games,9.4,36272
6,10,Nippy,8.5,34117
6,11,Breaking Bad,9,35871
6,12,Waterworks,9.4,38701
6,13,Saul Gone,9.8,79421
