season,episode,title,rating,votes
1,1,Winter Is Coming,8.9,79117
1,2,The Kingsroad,8.6,60062
1,3,Lord Snow,8.5,56929
1,4,"Cripples, Bastards, and Broken Things",8.6,54305
1,5,The Wolf and the Lion,9,57186
1,6,A Golden Crown,9.1,56208
1,7,You Win or You Die,9.2,56979
1,8,The Pointy End,8.9,53143
1,9,Baelor,9.6,77967
1,10,Fire and Blood,9.4,65565
2,1,The North Remembers,8.6,49071
2,2,The Night Lands,8.3,46708
2,3,What Is Dead May Never Die,8.6,46149
2,4,Garden of Bones,8.6,45109
2,5,The Ghost of Harrenhal,8.6,45308
2,6,The Old Gods and the New,8.9,47207
2,7,A Man Without Honor,8.8,45690
2,8,The Prince of Winterfell,8.6,44911
2,9,Blackwater,9.7,85306
2,10,Valar Morghulis,9.3,55373
3,1,Valar Dohaeris,8.6,47186
3,2,"Dark Wings, Dark Words",8.4,44105
3,3,Walk of Punishment,8.7,44655
3,4,And Now His Watch Is Ended,9.5,61710
3,5,Kissed by Fire,8.9,46847
3,6,The Climb,8.7,45403
3,7,The Bear and the Maiden Fair,8.6,43957
3,8,Second Sons,8.9,45256
3,9,The Rains of Castamere,9.9,183509
3,10,Mhysa,9.1,51565
4,1,Two Swords,9,54074
4,2,The Lion and the Rose,9.7,88601
4,3,Breaker of Chains,8.7,47461
4,4,Oathkeeper,8.7,45848
4,5,First of His Name,8.6,45207
4,6,The Laws of Gods and Men,9.7,91329
4,7,Mockingbird,9,49913
4,8,The Mountain and the Viper,9.7,88874
4,9,The Watchers on the Wall,9.6,81143
4,10,The Children,9.7,79776
5,1,The Wars to Come,8.3,46522
5,2,The House of Black and White,8.3,43200
5,3,High Sparrow,8.3,42136
5,4,Sons of the Harpy,8.5,43060
5,5,Kill the Boy,8.5,43250
5,6,"Unbowed, Unbent, Unbroken",7.9,50483
5,7,The Gift,8.8,45701
5,8,Hardhome,9.8,143385
5,9,The Dance of Dragons,9.4,65856
5,10,Mother's Mercy,9.2,64377
6,1,The Red Woman,8.4,56943
6,2,Home,9.2,65920
6,3,Oathbreaker,8.6,51453
6,4,Book of the Stranger,9,56094
6,5,The Door,9.7,108415
6,6,Blood of My Blood,8.3,50392
6,7,The Broken Man,8.5,49678
6,8,No One,8.3,54376
6,9,Battle of the Bastards,9.9,310031
6,10,The Winds of Winter,9.9,228854
7,1,Dragonstone,8.5,68391
7,2,Stormborn,8.7,61500
7,3,The Queen's Justice,9.1,65301
7,4,The Spoils of War,9.7,124702
7,5,Eastwatch,8.6,61244
7,6,Beyond the Wall,9,87494
7,7,The Dragon and the Wolf,9.4,89147
8,1,Winterfell,7.6,159285
8,2,A Knight of the Seven Kingdoms,7.9,159256
8,3,The Long Night,7.5,254502
8,4,The Last of the Starks,5.5,194425
8,5,The Bells,5.9,226207
8,6,The Iron Throne,4,304259
