season,episode,title,rating,votes
1,1,Pilot,7.8,5199
1,2,The Night of the Comet,7.5,3658
1,3,Friday Night Bites,7.9,3290
1,4,Family Ties,7.9,3075
1,5,You're Undead to Me,8.2,3030
1,6,Lost Girls,8.4,3081
1,7,Haunted,8.2,2887
1,8,162 Candles,8.3,2902
1,9,History Repeating,8.1,2775
1,10,The Turning Point,8.3,2783
1,11,Bloodlines,8.2,2790
1,12,Unpleasantville,8.1,2656
1,13,Children of the Damned,8.3,2660
1,14,Fool Me Once,8.6,2724
1,15,A Few Good Men,8,2559
1,16,There Goes the Neighborhood,7.8,2529
1,17,Let the Right One In,8.6,2649
1,18,Under Control,8.1,2544
1,19,Miss Mystic Falls,8.3,2771
1,20,Blood Brothers,8.2,2587
1,21,Isobel,8.4,2641
1,22,Founder's Day,9.2,3817
2,1,The Return,8.9,3204
2,2,Brave New World,8.4,2480
2,3,Bad Moon Rising,8.3,2423
2,4,Memory Lane,8.1,2389
2,5,Kill or Be Killed,8.6,2399
2,6,Plan B,8.6,2396
2,7,Masquerade,9,2891
2,8,Rose,8.8,2720
2,9,Katerina,8.5,2418
2,10,The Sacrifice,8.3,2213
2,11,By the Light of the Moon,8.4,2284
2,12,The Descent,8.4,2430
2,13,Daddy Issues,8.1,2178
2,14,Crying Wolf,8,2207
2,15,The Dinner Party,8.3,2193
2,16,The House Guest,8.5,2190
2,17,Know Thy Enemy,8.3,2198
2,18,The Last Dance,8.7,2335
2,19,Klaus,8.8,2535
2,20,The Last Day,8.7,2317
2,21,The Sun Also Rises,9.1,2786
2,22,As I Lay Dying,8.9,2831
3,1,The Birthday,8.5,3001
3,2,The Hybrid,8.4,2411
3,3,The End of the Affair,8.7,2549
3,4,Disturbing Behavior,8.3,2206
3,5,The Reckoning,9.1,2819
3,6,Smells Like Teen Spirit,8.4,2246
3,7,Ghost World,8.5,2282
3,8,Ordinary People,8.7,2319
3,9,Homecoming,8.9,2588
3,10,The New Deal,8.3,2222
3,11,Our Town,8.2,2093
3,12,The Ties That Bind,8.2,2119
3,13,Bringing Out the Dead,8.6,2251
3,14,Dangerous Liaisons,8.6,2292
3,15,All My Children,8.3,2178
3,16,1912,7.7,2038
3,17,Break on Through,7.9,1981
3,18,The Murder of One,8.4,2100
3,19,Heart of Darkness,8.6,2575
3,20,Do Not Go Gentle,8.4,2149
3,21,Before Sunset,8.6,2118
3,22,The Departed,9.4,4731
4,1,Growing Pains,8.7,3444
4,2,Memorial,8.7,2524
4,3,The Rager,8.3,2156
4,4,The Five,8.3,2146
4,5,The Killer,8.2,1980
4,6,We All Go a Little Mad Sometimes,8.2,2099
4,7,My Brother's Keeper,8.7,2664
4,8,We'll Always Have Bourbon Street,8.3,2093
4,9,"O Come, All Ye Faithful",8.5,2138
4,10,After School Special,8.3,2079
4,11,Catch Me If You Can,7.9,1881
4,12,A View to a Kill,8.5,1963
4,13,Into the Wild,8,1890
4,14,Down the Rabbit Hole,8.5,1971
4,15,Stand by Me,8.6,2150
4,16,Bring It On,7.6,1909
4,17,Because the Night,8,1775
4,18,American Gothic,8.4,1901
4,19,Pictures of You,8.2,1867
4,20,The Originals,8.6,2421
4,21,She's Come Undone,8.3,1824
4,22,The Walking Dead,8.6,2014
4,23,Graduation,9.1,3023
5,1,I Know What You Did Last Summer,8.2,2710
5,2,True Lies,7.8,1870
5,3,Original Sin,8.2,1928
5,4,For Whom the Bell Tolls,8.1,1843
5,5,Monster's Ball,7.8,1740
5,6,Handle with Care,7.9,1712
5,7,Death and the Maiden,8,1710
5,8,Dead Man on Campus,7.7,1666
5,9,The Cell,8.1,1693
5,10,Fifty Shades of Grayson,7.8,1676
5,11,500 Years of Solitude,8.6,2242
5,12,The Devil Inside,7.8,1659
5,13,Total Eclipse of the Heart,7.7,1594
5,14,No Exit,7.8,1573
5,15,Gone Girl,8.6,1861
5,16,While You Were Sleeping,7.7,1590
5,17,Rescue Me,7.9,1524
5,18,Resident Evil,7.8,1598
5,19,Man on Fire,7.8,1490
5,20,What Lies Beneath,7.6,1485
5,21,Promised Land,8.5,1795
5,22,Home,8.9,2648
6,1,I'll Remember,7.7,1977
6,2,Yellow Ledbetter,8.3,1811
6,3,Welcome to Paradise,7.8,1634
6,4,Black Hole Sun,7.9,1569
6,5,The World Has Turned and Left Me Here,8.6,1847
6,6,"The More You Ignore Me, the Closer I Get",7.9,1582
6,7,Do You Remember the First Time?,8.1,1662
6,8,Fade Into You,8.2,1523
6,9,I Alone,8,1439
6,10,Christmas Through Your Eyes,7.9,1471
6,11,Woke Up with a Monster,7.9,1480
6,12,Prayer for the Dying,8.1,1443
6,13,The Day I Tried to Live,8,1435
6,14,Stay,8.3,1615
6,15,Let Her Go,8.7,1813
6,16,The Downward Spiral,8.4,1728
6,17,A Bird in a Gilded Cage,8,1431
6,18,I Could Never Love Like That,7.7,1383
6,19,Because,7.9,1369
6,20,I'd Leave My Happy Home for You,7.9,1396
6,21,I'll Wed You in the Golden Summertime,8.5,1637
6,22,I'm Thinking of You All the While,8.8,2253
7,1,"Day One of Twenty-Two Thousand, Give or Take",8.1,1736
7,2,Never Let Me Go,7.9,1411
7,3,Age of Innocence,7.9,1359
7,4,I Carry Your Heart with Me,8,1362
7,5,Live Through This,8.1,1321
7,6,Best Served Cold,8,1302
7,7,Mommie Dearest,8.1,1279
7,8,"Hold Me, Thrill Me, Kiss Me, Kill Me",8.1,1308
7,9,Cold as Ice,8.1,1343
7,10,Hell Is Other People,8.7,1785
7,11,Things We Lost in the Fire,7.7,1256
7,12,Postcards from the Edge,7.9,1232
7,13,This Woman's Work,8.3,1276
7,14,Moonlight on the Bayou,8.6,1446
7,15,I Would for You,8.2,1227
7,16,Days of Future Past,7.8,1318
7,17,I Went to the Woods,8.1,1267
7,18,One Way or Another,7.7,1142
7,19,Somebody That I Used to Know,7.6,1152
7,20,Kill 'Em All,7.7,1135
7,21,Requiem for a Dream,8,1193
7,22,Gods and Monsters,8.1,1378
8,1,"Hello, Brother",8.2,1870
8,2,Today Will Be Different,7.8,1374
8,3,You Decided That I Was Worth Saving,7.9,1312
8,4,An Eternity of Misery,7.9,1281
8,5,Coming Home Was a Mistake,7.7,1230
8,6,Detoured on Some Random Backwoods Path to Hell,7.9,1239
8,7,"The Next Time I Hurt Somebody, It Could Be You",7.7,1235
8,8,We Have History Together,7.5,1236
8,9,The Simple Intimacy of the Near Touch,7.8,1194
8,10,Nostalgia's a Bitch,8.5,1455
8,11,You Made a Choice to Be Good,8.9,1815
8,12,What Are You?,8.1,1260
8,13,The Lies Will Catch Up to You,8,1234
8,14,It's Been a Hell of a Ride,8.7,1555
8,15,We're Planning a June Wedding,8.7,1592
8,16,I Was Feeling Epic,9.3,4853
