season,episode,title,rating,votes,episode_year
1,1,Rebirth,8.4,12032,2006
1,2,Confrontation,9,11907,2006
1,3,Dealings,8.4,9326,2006
1,4,Pursuit,8.8,9599,2006
1,5,Tactics,8.5,9121,2006
1,6,Unraveling,8.2,8669,2006
1,7,Overcast,9.2,11807,2006
1,8,Glare,8.4,8404,2006
1,9,Encounter,8.6,8568,2006
1,10,Doubt,8.2,8132,2006
1,11,Assault,8.7,8560,2006
1,12,Love,8.3,7930,2006
1,13,Confession,8.3,7816,2007
1,14,Friend,8.2,7729,2007
1,15,Wager,8.9,8864,2007
1,16,Decision,8.3,7671,2007
1,17,Execution,8,7655,2007
1,18,Ally,7.3,7461,2007
1,19,Matsuda,7.6,7406,2007
1,20,Makeshift,7.3,7301,2007
1,21,Performance,7.8,7250,2007
1,22,Guidance,8.2,7327,2007
1,23,Frenzy,8.9,8439,2007
1,24,Revival,9.4,11970,2007
1,25,Silence,9.6,17773,2007
1,26,Renewal,7,8959,2007
1,27,Abduction,7.2,6985,2007
1,28,Impatience,7.3,6809,2007
1,29,Father,8,9220,2007
1,30,Justice,7.6,6668,2007
1,31,Transfer,7.6,6699,2007
1,32,Selection,7.8,6806,2007
1,33,Scorn,7.1,6649,2007
1,34,Vigilance,7.2,6546,2007
1,35,Malice,8,6899,2007
1,36,1.28,9,9424,2007
1,37,New World,8.8,12004,2007
