season,episode,title,rating,votes,episode_year
1,1,Pilot,9.1,85817,2008
1,2,Cat's in the Bag...,8.6,63814,2008
1,3,...And the Bag's in the River,8.7,61505,2008
1,4,Cancer Man,8.2,59100,2008
1,5,Gray Matter,8.2,58119,2008
1,6,Crazy Handful of Nothin',9.3,67627,2008
1,7,A No-Rough-Stuff-Type Deal,8.8,59018,2008
2,1,Seven Thirty-Seven,8.6,53085,2009
2,2,Grilled,9.3,61216,2009
2,3,Bit by a Dead Bee,8.3,51047,2009
2,4,Down,8.2,51104,2009
2,5,Breakage,8.2,50427,2009
2,6,Peekaboo,8.8,53925,2009
2,7,Negro y Azul,8.6,50116,2009
2,8,Better Call Saul,9.3,59121,2009
2,9,4 Days Out,9.2,56933,2009
2,10,Over,8.4,49369,2009
2,11,Mandala,8.9,51343,2009
2,12,Phoenix,9.3,57688,2009
2,13,ABQ,9.2,56305,2009
3,1,No Más,8.4,48600,2010
3,2,Caballo sin Nombre,8.6,47292,2010
3,3,I.F.T.,8.3,47241,2010
3,4,Green Light,8.1,49117,2010
3,5,Más,8.5,46418,2010
3,6,Sunset,9.3,53029,2010
3,7,One Minute,9.6,64844,2010
3,8,I See You,8.7,47309,2010
3,9,Kafkaesque,8.3,46800,2010
3,10,Fly,7.9,98845,2010
3,11,Abiquiu,8.4,46427,2010
3,12,Half Measures,9.5,64336,2010
3,13,Full Measure,9.7,78201,2010
4,1,Box Cutter,9.2,56219,2011
4,2,Thirty-Eight Snub,8.2,47661,2011
4,3,Open House,7.9,57769,2011
4,4,Bullet Points,8.5,46808,2011
4,5,Shotgun,8.6,46337,2011
4,6,Cornered,8.4,47428,2011
4,7,Problem Dog,8.8,47855,2011
4,8,Hermanos,9.3,54861,2011
4,9,Bug,8.9,50320,2011
4,10,Salud,9.6,67938,2011
4,11,Crawl Space,9.7,86646,2011
4,12,End Times,9.5,63065,2011
4,13,Face Off,9.8,160938,2011
5,1,Live Free or Die,9.2,66066,2012
5,2,Madrigal,8.8,58478,2012
5,3,Hazard Pay,8.8,57959,2012
5,4,Fifty-One,8.8,58301,2012
5,5,Dead Freight,9.6,88198,2012
5,6,Buyout,9,60702,2012
5,7,Say My Name,9.6,84151,2012
5,8,Gliding Over All,9.5,74564,2012
5,9,Blood Money,9.4,70286,2013
5,10,Buried,9.2,64670,2013
5,11,Confessions,9.6,82223,2013
5,12,Rabid Dog,9.1,69558,2013
5,13,To'hajiilee,9.7,130194,2013
5,14,Ozymandias,9.5,508459,2013
5,15,Granite State,9.6,125318,2013
5,16,Felina,9.8,297274,2013
