season,episode,title,rating,votes
1,1,The Boy in the Iceberg,7.9,9612
1,2,The Avatar Returns,8.1,8666
1,3,The Southern Air Temple,8.4,8474
1,4,The Warriors of Kyoshi,8,8219
1,5,The King of Omashu,8,8190
1,6,Imprisoned,7.7,7927
1,7,"The Spirit World (Winter Solstice, Part 1)",8,7723
1,8,"Avatar Roku (Winter Solstice, Part 2)",8.8,8312
1,9,The Waterbending Scroll,7.8,7539
1,10,Jet,7.6,7758
1,11,The Great Divide,6.8,8126
1,12,The Storm,9,8780
1,13,The Blue Spirit,9.1,8852
1,14,The Fortuneteller,7.7,7367
1,15,Bato of the Water Tribe,7.7,7248
1,16,The Deserter,8.4,7387
1,17,The Northern Air Temple,7.8,7157
1,18,The Waterbending Master,8.6,7433
1,19,"The Siege of the North, Part 1",9.3,8897
1,20,"The Siege of the North, Part 2",9.6,9067
2,1,The Avatar State,8.6,7377
2,2,The Cave of Two Lovers,8.1,7283
2,3,Return to Omashu,8.2,6874
2,4,The Swamp,7.5,7011
2,5,Avatar Day,7.3,6949
2,6,The Blind Bandit,9.1,8528
2,7,Zuko Alone,9.6,11048
2,8,The Chase,9,7728
2,9,Bitter Work,8.5,7051
2,10,The Library,8.7,7346
2,11,The Desert,8.7,7164
2,12,The Serpent's Pass,8.2,6733
2,13,The Drill,8.9,7326
2,14,City of Walls and Secrets,8.6,6990
2,15,The Tales of Ba Sing Se,9.3,10705
2,16,Appa's Lost Days,8.9,7717
2,17,Lake Laogai,9.1,7530
2,18,The Earth King,8.5,6714
2,19,The Guru,9,7532
2,20,The Crossroads of Destiny,9.6,10185
3,1,The Awakening,8.6,7257
3,2,The Headband,8.3,7110
3,3,The Painted Lady,7.8,7103
3,4,Sokka's Master,8.8,7585
3,5,The Beach,8.5,7857
3,6,The Avatar and the Fire Lord,9.5,9445
3,7,The Runaway,8.1,6740
3,8,The Puppetmaster,9.1,8317
3,9,Nightmares and Daydreams,7.6,7129
3,10,The Day of Black Sun,9.1,7616
3,11,"The Day of Black Sun, Part 2: The Eclipse",9.5,8439
3,12,The Western Air Temple,8.9,7426
3,13,The Firebending Masters,9.3,8451
3,14,The Boiling Rock: Part 1,8.7,7089
3,15,"The Boiling Rock, Part 2",9.3,7777
3,16,The Southern Raiders,8.9,7630
3,17,The Ember Island Players,8.5,7723
3,18,"Sozin's Comet, Part 1: The Phoenix King",9,8495
3,19,"Sozin's Comet, Part 2: The Old Masters",9.5,9732
3,20,"Sozin's Comet, Part 3: Into the Inferno",9.8,15262
3,21,"Sozin's Comet, Part 4: Avatar Aang",9.9,26971
