season,episode,title,rating,votes
1,1,Wolferton Splash,8.2,7788
1,2,Hyde Park Corner,8.9,7826
1,3,Windsor,8.1,6156
1,4,Act of God,8.6,6340
1,5,Smoke and Mirrors,8.5,5945
1,6,Gelignite,8,5465
1,7,Scientia Potentia Est,8.7,5840
1,8,Pride & Joy,8.3,5380
1,9,Assassins,9,6658
1,10,Gloriana,8.5,5347
2,1,Misadventure,8.1,4989
2,2,A Company of Men,8.1,4828
2,3,Lisbon,8.3,4749
2,4,Beryl,8.5,5416
2,5,Marionettes,8.9,5439
2,6,Vergangenheit,9.1,5902
2,7,Matrimonium,8.1,4723
2,8,Dear Mrs. Kennedy,9.1,6223
2,9,Paterfamilias,8.7,5556
2,10,Mystery Man,8.3,4648
3,1,Olding,7.9,5508
3,2,Margaretology,8.4,5232
3,3,Aberfan,9.3,7876
3,4,Bubbikins,8.6,5479
3,5,Coup,8,4744
3,6,Tywysog Cymru,9.1,6556
3,7,Moondust,8.1,5410
3,8,Dangling Man,8.1,4444
3,9,Imbroglio,8,4108
3,10,Cri de Coeur,8.2,4315
4,1,Gold Stick,8.4,4880
4,2,The Balmoral Test,8.6,4836
4,3,Fairytale,8.7,4765
4,4,Favourites,8.2,4362
4,5,Fagan,8.5,4705
4,6,Terra Nullius,8.8,4737
4,7,The Hereditary Principle,8.2,4271
4,8,48:1,8.5,4163
4,9,Avalanche,8.2,3898
4,10,War,8.7,4273
5,1,Queen Victoria Syndrome,7.4,4153
5,2,The System,7.6,3575
5,3,Mou Mou,8.4,4520
5,4,Annus Horribilis,7.9,3514
5,5,The Way Ahead,7.6,3279
5,6,Ipatiev House,7.9,3424
5,7,No Woman's Land,7.5,3044
5,8,Gunpowder,8.2,3206
5,9,Couple 31,7.8,3003
5,10,Decommissioned,7.3,3018
6,1,Persona Non Grata,7.8,3102
6,2,Two Photographs,7.8,2901
6,3,Dis-Moi Oui,8.1,3255
6,4,Aftermath,8.2,3475
6,5,Willsmania,7.6,2758
6,6,Ruritania,7.4,2595
6,7,Alma Mater,7.4,2553
6,8,Ritz,8.6,3451
6,9,Hope Street,8,2427
6,10,"Sleep, Dearie Sleep",9,4056
