season,episode,title,rating,votes
1,1,Pilot,8.7,5975
1,2,The Will,8,4074
1,3,The Foot,8.3,3888
1,4,Familia,8.3,3758
1,5,An Open Book,8.2,3557
1,6,The Room,8.6,3713
1,7,Brotherhood,7.9,3292
1,8,Crossroads,8,3185
1,9,Life's Too Short,8.5,3332
1,10,The New Person,8.3,3113
1,11,The Trip,8.3,3081
1,12,A Private Life,8.9,3503
1,13,"Knock, Knock",8.7,3344
2,1,In the Game,8.3,2977
2,2,"Out, Out, Brief Candle",8.2,2744
2,3,The Plan,8.2,2681
2,4,Driving Mr. Mossback,8.4,2738
2,5,The Invisible Woman,8.4,2689
2,6,In Place of Anger,8.1,2538
2,7,Back to the Garden,8,2587
2,8,It's the Most Wonderful Time of the Year,9,3239
2,9,Someone Else's Eyes,7.9,2527
2,10,The Secret,8.1,2508
2,11,The Liar and the Whore,8.3,2502
2,12,I'll Take You,9,3058
2,13,The Last Time,9.2,3339
3,1,Perfect Circles,8.2,2779
3,2,You Never Know,7.8,2388
3,3,The Eye Inside,7.7,2358
3,4,Nobody Sleeps,8.6,2720
3,5,The Trap,7.8,2322
3,6,Making Love Work,7.9,2415
3,7,Timing & Space,8,2327
3,8,"Tears, Bones and Desire",7.8,2342
3,9,The Opening,8,2266
3,10,Everyone Leaves,8.4,2409
3,11,Death Works Overtime,8.9,2678
3,12,Twilight,8.4,2424
3,13,"I'm Sorry, I'm Lost",9.2,3439
4,1,Falling into Place,9.1,3406
4,2,In Case of Rapture,7.8,2263
4,3,Parallel Play,8,2340
4,4,Can I Come Up Now?,7.7,2223
4,5,That's My Dog,8.8,3780
4,6,Terror Starts at Home,8.3,2325
4,7,The Dare,7.9,2218
4,8,Coming and Going,7.9,2201
4,9,Grinding the Corn,7.6,2210
4,10,The Black Forest,7.6,2163
4,11,Bomb Shelter,8,2193
4,12,Untitled,9.1,3170
5,1,A Coat of White Primer,8.5,2548
5,2,Dancing for Me,7.9,2367
5,3,Hold My Hand,8.2,2296
5,4,Time Flies,8.7,2663
5,5,Eat a Peach,8.1,2260
5,6,The Rainbow of Her Reasons,8.5,2450
5,7,The Silence,8,2289
5,8,Singing for Our Lives,8.7,2600
5,9,Ecotone,9.6,4707
5,10,All Alone,9.7,6645
5,11,Static,9.1,3685
5,12,Everyone's Waiting,9.9,19175
