season,episode,title,rating,votes
1,1,The Target,7.8,10707
1,2,The Detail,8.1,8626
1,3,The Buys,8.1,8067
1,4,Old Cases,8.2,7786
1,5,The Pager,8.2,7457
1,6,The Wire,8.5,7623
1,7,One Arrest,8.4,7159
1,8,Lessons,8.5,7149
1,9,Game Day,8.7,7418
1,10,The Cost,9.2,8537
1,11,The Hunt,8.8,7346
1,12,Cleaning Up,9.1,8016
1,13,Sentencing,9,7794
2,1,Ebb Tide,7.7,6765
2,2,Collateral Damage,8,6258
2,3,Hot Shots,8,6073
2,4,Hard Cases,8,5970
2,5,Undertow,8.1,5846
2,6,All Prologue,8.8,6686
2,7,Backwash,8.2,5761
2,8,Duck and Cover,8.3,5820
2,9,Stray Rounds,8.5,5872
2,10,Storm Warnings,9,6621
2,11,Bad Dreams,9.2,7237
2,12,Port in a Storm,9,6716
3,1,Time After Time,7.9,5796
3,2,All Due Respect,8.3,5569
3,3,Dead Soldiers,8.3,5545
3,4,Amsterdam,8.3,5512
3,5,Straight and True,8.5,5497
3,6,Homecoming,8.6,5549
3,7,Back Burners,8.5,5383
3,8,Moral Midgetry,8.9,6092
3,9,Slapstick,8.7,5576
3,10,Reformation,8.7,5546
3,11,Middle Ground,9.6,10027
3,12,Mission Accomplished,9.3,6939
4,1,Boys of Summer,8.3,5576
4,2,Soft Eyes,8.4,5271
4,3,Home Rooms,8.6,5335
4,4,Refugees,8.3,5150
4,5,Alliances,8.4,5140
4,6,Margin of Error,8.7,5377
4,7,Unto Others,8.4,5066
4,8,Corner Boys,8.5,5139
4,9,Know Your Place,8.5,5069
4,10,Misgivings,8.8,5448
4,11,A New Day,8.9,5582
4,12,That's Got His Own,9.3,6563
4,13,Final Grades,9.6,8613
5,1,More with Less,8,5077
5,2,Unconfirmed Reports,8.1,4871
5,3,Not for Attribution,8.5,4973
5,4,Transitions,8.8,5197
5,5,React Quotes,8.6,4940
5,6,The Dickensian Aspect,8.3,4787
5,7,Took,8.4,4881
5,8,Clarifications,8.9,5719
5,9,Late Editions,9.4,6339
5,10,-30-,9.6,9166
