season,episode,title,rating,votes
1,1,Pilot,9,83599
1,2,Cat's in the Bag...,8.6,62153
1,3,...And the Bag's in the River,8.7,59913
1,4,Cancer Man,8.2,57577
1,5,Gray Matter,8.2,56572
1,6,Crazy Handful of Nothin',9.3,65962
1,7,A No-Rough-Stuff-Type Deal,8.8,57496
2,1,Seven Thirty-Seven,8.6,51720
2,2,Grilled,9.3,59600
2,3,Bit by a Dead Bee,8.3,49737
2,4,Down,8.2,49808
2,5,Breakage,8.2,49120
2,6,Peekaboo,8.8,52527
2,7,Negro y Azul,8.6,48836
2,8,Better Call Saul,9.3,57662
2,9,4 Days Out,9.2,55401
2,10,Over,8.4,48008
2,11,Mandala,8.9,49923
2,12,Phoenix,9.3,56150
2,13,ABQ,9.2,54819
3,1,No Más,8.4,47294
3,2,Caballo sin Nombre,8.6,46078
3,3,I.F.T.,8.3,45913
3,4,Green Light,8.1,47780
3,5,Más,8.5,45106
3,6,Sunset,9.3,51712
3,7,One Minute,9.6,63353
3,8,I See You,8.7,46107
3,9,Kafkaesque,8.3,45487
3,10,Fly,7.9,97059
3,11,Abiquiu,8.4,45261
3,12,Half Measures,9.5,62745
3,13,Full Measure,9.7,76552
4,1,Box Cutter,9.2,54828
4,2,Thirty-Eight Snub,8.2,46488
4,3,Open House,7.9,56356
4,4,Bullet Points,8.5,45547
4,5,Shotgun,8.6,45176
4,6,Cornered,8.4,46253
4,7,Problem Dog,8.8,46666
4,8,Hermanos,9.3,53504
4,9,Bug,8.9,48980
4,10,Salud,9.6,66431
4,11,Crawl Space,9.7,84859
4,12,End Times,9.5,61617
4,13,Face Off,9.8,158715
5,1,Live Free or Die,9.2,64543
5,2,Madrigal,8.8,57105
5,3,Hazard Pay,8.8,56529
5,4,Fifty-One,8.8,56924
5,5,Dead Freight,9.6,86555
5,6,Buyout,9,59240
5,7,Say My Name,9.6,82482
5,8,Gliding Over All,9.5,73065
5,9,Blood Money,9.4,68820
5,10,Buried,9.2,63286
5,11,Confessions,9.6,80609
5,12,Rabid Dog,9.1,68059
5,13,To'hajiilee,9.7,128067
5,14,Ozymandias,9.5,504551
5,15,Granite State,9.6,123194
5,16,Felina,9.8,294060
