season,episode,title,rating,votes
1,1,Pilot,7.3,12166
1,2,Diversity Day,8.1,11924
1,3,Health Care,7.6,9936
1,4,The Alliance,7.8,9577
1,5,Basketball,8.2,10602
1,6,Hot Girl,7.5,9452
2,1,The Dundies,8.6,10582
2,2,Sexual Harassment,8.1,9118
2,3,Office Olympics,8.2,9008
2,4,The Fire,8.1,8829
2,5,Halloween,7.9,8387
2,6,The Fight,7.9,8390
2,7,The Client,8.5,8863
2,8,Performance Review,8,7958
2,9,E-Mail Surveillance,8.2,8128
2,10,Christmas Party,8.7,8917
2,11,Booze Cruise,8.5,8694
2,12,The Injury,9,10177
2,13,The Secret,8.1,7741
2,14,The Carpet,7.6,7634
2,15,Boys and Girls,8,7623
2,16,Valentine's Day,8.1,7620
2,17,Dwight's Speech,8.3,8006
2,18,Take Your Daughter to Work Day,8.2,7866
2,19,Michael's Birthday,8,7587
2,20,Drug Testing,8.2,7670
2,21,Conflict Resolution,8.6,7858
2,22,Casino Night,9.3,11097
3,1,Gay Witch Hunt,8.9,10056
3,2,The Convention,8,7404
3,3,The Coup,8.4,7715
3,4,Grief Counseling,7.8,7377
3,5,Initiation,7.9,7172
3,6,Diwali,7.7,7467
3,7,Branch Closing,8.5,7449
3,8,The Merger,8.6,7692
3,9,The Convict,8.2,7714
3,10,A Benihana Christmas,8.6,8066
3,11,Back from Vacation,8.5,7333
3,12,Traveling Salesmen,8.5,7360
3,13,The Return,8.7,7691
3,14,Ben Franklin,7.8,7134
3,15,Phyllis' Wedding,8,7234
3,16,Business School,8.8,8280
3,17,Cocktails,8.3,7111
3,18,The Negotiation,8.9,8055
3,19,Safety Training,8.6,7482
3,20,Product Recall,8.5,7335
3,21,Women's Appreciation,8.6,7503
3,22,Beach Games,9,8563
3,23,The Job,9.2,9026
4,1,Fun Run,8.7,8276
4,2,Dunder Mifflin Infinity,8.1,6966
4,3,Launch Party,8.2,6847
4,4,Money,8.5,7223
4,5,Local Ad,8.6,7329
4,6,Branch Wars,8.3,6935
4,7,Survivor Man,8,6703
4,8,The Deposition,8.6,7089
4,9,Dinner Party,9.4,14023
4,10,Chair Model,7.8,6551
