season,episode,title,rating,votes
1,1,Pilot,7.7,2362
1,2,The Jenna Thing,7.6,1460
1,3,To Kill a Mocking Girl,7.5,1303
1,4,Can You Hear Me Now?,7.6,1213
1,5,Reality Bites Me,7.6,1182
1,6,There's No Place Like Homecoming,8.1,1198
1,7,The Homecoming Hangover,7.5,1121
1,8,"Please, Do Talk About Me When I'm Gone",7.6,1096
1,9,The Perfect Storm,8,1122
1,10,Keep Your Friends Close,8.2,1172
1,11,Moments Later,7.9,1071
1,12,Salt Meets Wound,7.6,1034
1,13,Know Your Frenemies,8,1195
1,14,Careful What U Wish 4,7.7,1020
1,15,"If at First You Don't Succeed, Lie, Lie Again",7.8,1023
1,16,Je Suis Une Amie,7.7,996
1,17,The New Normal,7.7,983
1,18,The Badass Seed,7.8,1002
1,19,A Person of Interest,8.1,1027
1,20,Someone to Watch Over Me,7.9,983
1,21,Monsters in the End,8.1,1003
1,22,For Whom the Bell Tolls,8.4,1136
2,1,It's Alive,8,1144
2,2,The Goodbye Look,7.7,929
2,3,My Name Is Trouble,7.7,900
2,4,Blind Dates,8,904
2,5,The Devil You Know,8,901
2,6,Never Letting Go,7.9,913
2,7,Surface Tension,7.7,866
2,8,Save the Date,7.9,886
2,9,Picture This,8,889
2,10,Touched by an 'A'-ngel,7.8,865
2,11,I Must Confess,8.1,878
2,12,Over My Dead Body,8.7,1251
2,13,The First Secret,8.5,1205
2,14,"Through Many Dangers, Toils, and Snares",8.4,1028
2,15,A Hot Piece of A,8.2,951
2,16,Let the Water Hold Me Down,7.7,851
2,17,Blond Leading the Blind,7.8,850
2,18,A Kiss Before Lying,7.9,858
2,19,The Naked Truth,8.2,910
2,20,CTRL:A,8.2,880
2,21,Breaking the Code,8.1,865
2,22,Father Knows Best,7.8,846
2,23,Eye of the Beholder,7.9,846
2,24,If These Dolls Could Talk,8.6,1019
2,25,unmAsked,9,1479
3,1,It Happened 'That Night',8.2,1226
3,2,Blood Is the New Black,8,897
3,3,Kingdom of the Blind,8,846
3,4,Birds of a Feather,7.7,836
3,5,That Girl Is Poison,7.7,840
3,6,The Remains of the 'A',7.6,823
3,7,Crazy,8,834
3,8,Stolen Kisses,7.8,855
3,9,The Kahn Game,7.8,840
3,10,What Lies Beneath,7.8,804
3,11,Single Fright Female,7.8,822
3,12,The Lady Killer,8.9,1280
3,13,This Is a Dark Ride,8.9,1414
3,14,She's Better Now,8,864
3,15,Mona-Mania,7.9,808
3,16,Misery Loves Company,8.4,929
3,17,"Out of the Frying Pan, Into the Inferno",8,803
3,18,Dead to Me,7.9,792
3,19,What Becomes of the Broken-Hearted,8.1,808
3,20,Hot Water,7.9,776
3,21,"Out of Sight, Out of Mind",8.1,780
3,22,Will the Circle Be Unbroken?,7.7,751
3,23,I'm Your Puppet,8.2,809
3,24,A Dangerous gAme,8.6,1114
4,1,A Is for A-l-i-v-e,8.2,1237
4,2,Turn of the Shoe,7.8,776
4,3,Cat's Cradle,7.4,772
4,4,Face Time,7.7,744
4,5,Gamma Zeta Die!,7.8,756
4,6,Under the Gun,7.8,751
4,7,"Crash and Burn, Girl!",7.9,743
4,8,The Guilty Girl's Handbook,7.9,746
4,9,Into the Deep,7.8,702
4,10,The Mirror Has Three Faces,7.9,748
4,11,Bring Down the Hoe,7.8,756
4,12,"Now You See Me, Now You Don't",8.9,1301
4,13,Grave New World,8.5,1123
4,14,Who's in the Box?,7.6,781
4,15,"Love ShAck, Baby",7.8,712
4,16,Close Encounters,7.8,684
4,17,Bite Your Tongue,8.2,759
4,18,Hot for Teacher,7.9,724
4,19,Shadow Play,6.6,1239
4,20,Free Fall,8.3,798
4,21,She's Come Undone,8.1,751
4,22,Cover for Me,7.6,691
4,23,Unbridled,7.9,744
4,24,'A' Is for Answers,8.9,1253
5,1,EscApe from New York,8.2,952
5,2,Whirly Girly,7.8,748
5,3,Surfing the Aftershocks,7.4,695
5,4,Thrown from the Ride,7.3,688
5,5,Miss Me x100,8.6,964
5,6,"Run, Ali, Run",7.6,684
5,7,The Silence of E. Lamb,7.5,662
5,8,Scream for Me,7.5,658
5,9,March of Crimes,7.7,665
5,10,A Dark Ali,7.8,656
5,11,No One Here Can Love or Understand Me,7.5,679
5,12,Taking This One to the Grave,8.7,1115
5,13,How the 'A' Stole Christmas,7.8,851
5,14,"Through a Glass, Darkly",7.8,689
5,15,Fresh Meat,7.4,663
5,16,Over a Barrel,7.3,649
5,17,The Bin of Sin,7.5,648
5,18,Oh What Hard Luck Stories They All Hand Me,7.1,668
5,19,Out Damned Spot,7.4,656
5,20,Pretty Isn't the Point,7.8,687
5,21,Bloody Hell,7.5,649
5,22,To Plea or Not to Plea,7.7,639
5,23,The Melody Lingers On,7.8,667
5,24,"I'm a Good Girl, I Am",8.4,807
5,25,Welcome to the Dollhouse,9.2,1848
6,1,"Game On, Charles",9.1,1759
6,2,Songs of Innocence,7.6,816
6,3,Songs of Experience,7.6,724
6,4,Don't Look Now,7.6,697
6,5,She's No Angel,7.4,720
6,6,No Stone Unturned,7.3,708
6,7,"O Brother, Where Art Thou",7.7,696
6,8,FrAmed,7.7,708
6,9,Last Dance,8.2,931
6,10,"Game Over, Charles",5,4083
6,11,Of Late I Think of Rosewood,7.4,845
6,12,Charlotte's Web,7,694
6,13,The Gloves Are On,7.1,676
6,14,"New Guys, New Lies",7,640
6,15,Do Not Disturb,7.1,628
6,16,Where Somebody Waits for Me,6.9,610
6,17,We've All Got Baggage,6.7,609
6,18,Burn This,7.2,602
6,19,Did You Miss Me?,7.3,614
6,20,"Hush, Hush, Sweet Liars",7.6,850
7,1,"Tick-Tock, Bitches",7.7,824
7,2,Bedlam,6.9,665
7,3,The Talented Mr. Rollins,7.9,699
7,4,"Hit and Run, Run, Run",7.9,706
7,5,Along Comes Mary,7.2,617
7,6,Wanted: Dead or Alive,7.6,611
7,7,Original G'A'ngsters,7.4,597
7,8,Exes and OMGs,7.1,623
7,9,The Wrath of Kahn,7.5,601
7,10,The DArkest Knight,8.3,994
7,11,Playtime,7.5,664
7,12,These Boots Were Made for Stalking,6.9,578
7,13,Hold Your Piece,7.2,574
7,14,Power Play,7.9,643
7,15,In the Eye Abides the Heart,7.5,624
7,16,The Glove That Rocks the Cradle,7.6,564
7,17,Driving Miss Crazy,7.5,562
7,18,Choose or Lose,8.2,635
7,19,"Farewell, My Lovely",8.2,687
7,20,Til DeAth Do Us PArt,5.4,2107
