season,episode,title,rating,votes
1,1,The Name of the Game,8.7,39660
1,2,Cherry,8.5,31764
1,3,Get Some,8.3,29981
1,4,The Female of the Species,8.7,30323
1,5,Good for the Soul,8.3,28909
1,6,The Innocents,8.1,27822
1,7,The Self-Preservation Society,8.7,28369
1,8,You Found Me,9.1,33482
2,1,The Big Ride,8.1,26825
2,2,Proper Preparation and Planning,7.6,25290
2,3,Over the Hill with the Swords of a Thousand Men,9,28902
2,4,Nothing Like It in the World,8,24843
2,5,We Gotta Go Now,8.3,24950
2,6,The Bloody Doors Off,8.9,26972
2,7,"Butcher, Baker, Candlestick Maker",9,27760
2,8,What I Know,9.4,37042
3,1,Payback,8.3,27757
3,2,The Only Man in the Sky,8.6,26825
3,3,Barbary Coast,8.2,25748
3,4,Glorious Five Year Plan,8.9,28585
3,5,The Last Time to Look on This World of Lies,8.2,25698
3,6,Herogasm,9.6,59316
3,7,Here Comes a Candle to Light You to Bed,8.9,29368
3,8,The Instant White-Hot Wild,8.3,33619
4,1,Department of Dirty Tricks,7.3,32422
4,2,Life Among the Septics,7,29309
4,3,We'll Keep the Red Flag Flying Here,7.4,28262
4,4,Wisdom of the Ages,8.8,38033
4,5,"Beware the Jabberwock, My Son",8,28778
4,6,Dirty Business,7.4,28891
4,7,The Insider,8.2,26558
4,8,Season Four Finale,9,42098
5,1,Fifteen Inches of Sheer Dynamite,8.7,49254
5,2,Teenage Kix,8.2,41377
5,3,Every One of You Sons of Bitches,8,39194
5,4,King of Hell,7.2,39296
5,5,One-Shots,7.2,42255
5,6,Though the Heavens Fall,8,43316
5,7,"The Frenchman, the Female, and the Man Called Mother's Milk",5.8,58737
5,8,Blood and Bone,5.6,130800
