season,episode,title,rating,votes,episode_year
1,1,"Good News, Bad News",7.3,7583,1989
1,2,The Stakeout,7.5,6464,1990
1,3,The Robbery,7.4,5930,1990
1,4,Male Unbonding,7.2,5767,1990
1,5,The Stock Tip,7.3,5572,1990
2,1,The Ex-Girlfriend,7.5,5449,1991
2,2,The Pony Remark,7.8,5665,1991
2,3,The Jacket,8.2,5785,1991
2,4,The Phone Message,8.3,5593,1991
2,5,The Apartment,7.7,5116,1991
2,6,The Statue,7.8,5158,1991
2,7,The Revenge,8.2,5278,1991
2,8,The Heart Attack,7.8,5205,1991
2,9,The Deal,8.2,5239,1991
2,10,The Baby Shower,7.4,4989,1991
2,11,The Chinese Restaurant,8.6,6275,1991
2,12,The Busboy,7.6,4991,1991
3,1,The Note,8.2,5349,1991
3,2,The Truth,7.6,4821,1991
3,3,The Pen,8.2,5418,1991
3,4,The Dog,7.1,5193,1991
3,5,The Library,8.5,5899,1991
3,6,The Parking Garage,8.7,6406,1991
3,7,The Cafe,8.3,5055,1991
3,8,The Tape,8.7,5489,1991
3,9,The Nose Job,7.8,4922,1991
3,10,The Stranded,7.4,4816,1991
3,11,The Alternate Side,8.2,4910,1991
3,12,The Red Dot,8.3,4941,1991
3,13,The Subway,8.7,5746,1992
3,14,The Pez Dispenser,8.4,4987,1992
3,15,The Suicide,7.4,4511,1992
3,16,The Fix Up,8.4,5022,1992
3,17,The Boyfriend,8.6,5652,1992
3,18,The Limo,8.9,6408,1992
3,19,The Good Samaritan,7.8,4503,1992
3,20,The Letter,7.8,4383,1992
3,21,The Parking Space,8.2,4681,1992
3,22,The Keys,8.2,4565,1992
4,1,The Trip: Part 1,8,4616,1992
4,2,The Trip: Part 2,8.3,4573,1992
4,3,The Pitch,8.5,4717,1992
4,4,The Ticket,8.2,4336,1992
4,5,The Wallet,7.9,4293,1992
4,6,The Watch,8,4204,1992
4,7,The Bubble Boy,8.7,5721,1992
4,8,The Cheever Letters,8.5,4653,1992
4,9,The Opera,8.2,4510,1992
4,10,The Virgin,8.1,4386,1992
4,11,The Contest,9.5,10161,1992
4,12,The Airport,8.9,5562,1992
4,13,The Pick,8.5,4656,1992
4,14,The Movie,8.1,4468,1993
4,15,The Visa,8,4198,1993
4,16,The Shoes,8.1,4423,1993
4,17,The Outing,9.4,7566,1993
4,18,The Old Man,8,4437,1993
4,19,The Implant,8.6,4725,1993
4,20,The Junior Mint,8.7,5183,1993
4,21,The Smelly Car,8.3,4479,1993
4,22,The Handicap Spot,8.2,4294,1993
4,23,The Pilot,8.6,4726,1993
5,1,The Mango,8.5,4723,1993
5,2,The Puffy Shirt,8.8,5511,1993
5,3,The Glasses,8.3,4474,1993
5,4,The Sniffing Accountant,8.1,4314,1993
5,5,The Bris,8,4550,1993
5,6,The Lip Reader,8.4,4391,1993
5,7,The Non-Fat Yogurt,8.3,4654,1993
5,8,The Barber,8.3,4489,1993
5,9,The Masseuse,7.7,4206,1993
5,10,The Cigar Store Indian,8.4,4587,1993
5,11,The Conversion,8.1,4194,1993
5,12,The Stall,8.6,4610,1994
5,13,The Dinner Party,8.2,4334,1994
5,14,The Marine Biologist,9.2,6780,1994
5,15,The Pie,8.5,4390,1994
5,16,The Stand-In,7.6,4046,1994
5,17,The Wife,7.9,4180,1994
5,18,The Raincoats,8.3,4258,1994
5,19,The Fire,8.6,4648,1994
5,20,The Hamptons,9.1,5804,1994
5,21,The Opposite,9.5,8059,1994
6,1,The Chaperone,7.8,4071,1994
6,2,The Big Salad,8,4263,1994
6,3,The Pledge Drive,8.2,4195,1994
6,4,The Chinese Woman,8.1,4156,1994
6,5,The Couch,8,4122,1994
6,6,The Gymnast,8.2,4222,1994
6,7,The Soup,8,4052,1994
6,8,The Mom and Pop Store,8,4105,1994
6,9,The Secretary,8,3885,1994
6,10,The Race,8.9,5381,1994
6,11,The Switch,8.8,5254,1995
6,12,The Label Maker,8.5,4136,1995
6,13,The Scofflaw,8,3855,1995
6,14,The Highlights of a Hundred,6.9,3575,1995
6,15,The Beard,8.2,4005,1995
6,16,The Kiss Hello,8.1,3913,1995
6,17,The Doorman,8.2,4055,1995
6,18,The Jimmy,8.8,5177,1995
6,19,The Doodle,8.2,3862,1995
6,20,The Fusilli Jerry,8.7,4635,1995
6,21,The Diplomat's Club,8,3878,1995
6,22,The Face Painter,8.4,4067,1995
6,23,The Understudy,7.8,3979,1995
7,1,The Engagement,8.6,4273,1995
7,2,The Postponement,8.2,3848,1995
7,3,The Maestro,8,3954,1995
7,4,The Wink,8.5,4208,1995
7,5,The Hot Tub,8.5,4106,1995
7,6,The Soup Nazi,9.5,8203,1995
7,7,The Secret Code,8.4,4016,1995
7,8,The Pool Guy,8.3,3965,1995
7,9,The Sponge,8.2,4003,1995
7,10,The Gum,8.5,4405,1995
7,11,The Rye,8.8,4821,1996
7,12,The Caddy,8.6,4135,1996
7,13,The Seven,8.1,3798,1996
7,14,The Cadillac,8.5,4245,1996
7,15,The Shower Head,8.4,3895,1996
7,16,The Doll,8.1,3850,1996
7,17,The Friars Club,7.6,3695,1996
7,18,The Wig Master,8.1,3822,1996
7,19,The Calzone,8.7,4575,1996
7,20,The Bottle Deposit,8.6,4503,1996
7,21,The Wait Out,8.2,3779,1996
7,22,The Invitations,8.5,4705,1996
8,1,The Foundation,8,3811,1996
8,2,The Soul Mate,7.9,3715,1996
8,3,The Bizarro Jerry,9,5418,1996
8,4,The Little Kicks,8.9,4929,1996
