season,episode,title,rating,votes,episode_year
1,1,Apéritif,8.3,12208,2013
1,2,Amuse-Bouche,8.1,10262,2013
1,3,Potage,8.1,9556,2013
1,4,Oeuf,7.7,8710,2013
1,5,Coquilles,7.9,8847,2013
1,6,Entrée,8.5,8648,2013
1,7,Sorbet,8.6,8811,2013
1,8,Fromage,9,9364,2013
1,9,Trou Normand,8.2,8158,2013
1,10,Buffet Froid,8.7,8529,2013
1,11,Rôti,8.5,8060,2013
1,12,Relevés,8.8,8204,2013
1,13,Savoureux,9.2,9937,2013
2,1,Kaiseki,8.8,8811,2014
2,2,Sakizuke,9,8535,2014
2,3,Hassun,8.6,7967,2014
2,4,Takiawase,9.2,8734,2014
2,5,Mukozuke,9.2,8801,2014
2,6,Futamono,9.2,8643,2014
2,7,Yakimono,9.2,8477,2014
2,8,Su-zakana,8.3,7630,2014
2,9,Shiizakana,8.5,7534,2014
2,10,Naka-Choko,8.8,7905,2014
2,11,Ko no Mono,8.9,7785,2014
2,12,Tome-wan,9.2,8619,2014
2,13,Mizumono,9.8,28228,2014
3,1,Antipasto,8.1,8409,2015
3,2,Primavera,7.9,7373,2015
3,3,Secondo,7.9,6827,2015
3,4,Aperitivo,7.8,6662,2015
3,5,Contorno,9,7646,2015
3,6,Dolce,8.6,6779,2015
3,7,Digestivo,9.3,8497,2015
3,8,The Great Red Dragon,8.4,6113,2015
3,9,...And the Woman Clothed with the Sun,8.2,5777,2015
3,10,...And the Woman Clothed in Sun,8.4,5828,2015
3,11,...And the Beast from the Sea,8.5,5823,2015
3,12,The Number of the Beast Is 666,8.8,6307,2015
3,13,The Wrath of the Lamb,9.7,18345,2015
