season,episode,title,rating,votes
1,1,"BoJack Horseman: The BoJack Horseman Story, Chapter One",7.1,9455
1,2,BoJack Hates the Troops,7.6,8459
1,3,Prickly Muffin,7.3,7734
1,4,Zoës and Zeldas,7.4,7469
1,5,"Live Fast, Diane Nguyen",7.3,7164
1,6,Our A-Story Is a 'D' Story,7.8,7181
1,7,Say Anything,7.9,7202
1,8,The Telescope,8.6,8391
1,9,Horse Majeure,7.8,6755
1,10,One Trick Pony,7.6,6644
1,11,Downer Ending,9.2,10651
1,12,Later,8.3,7239
2,1,Brand New Couch,8,6648
2,2,Yesterdayland,7.7,6233
2,3,Still Broken,7.9,6236
2,4,After the Party,7.9,6220
2,5,Chickens,7.7,6391
2,6,Higher Love,7.5,5873
2,7,Hank After Dark,8.2,6279
2,8,Let's Find Out,8.8,7641
2,9,The Shot,8.3,6212
2,10,Yes And,8.5,6538
2,11,Escape from L.A.,9.4,11488
2,12,Out to Sea,8.5,6508
3,1,Start Spreading the News,7.8,5757
3,2,The BoJack Horseman Show,8,5914
3,3,BoJack Kills,7.4,5724
3,4,Fish Out of Water,9.6,16553
3,5,Love And/Or Marriage,8.1,5839
3,6,Brrap Brrap Pew Pew,8,6127
3,7,Stop the Presses,8.3,5934
3,8,Old Acquaintance,7.8,5502
3,9,Best Thing That Ever Happened,8.5,6314
3,10,It's You,8.8,6870
3,11,"That's Too Much, Man!",9.7,13839
3,12,That Went Well,9,7513
4,1,See Mr. Peanutbutter Run,7.5,5879
4,2,The Old Sugarman Place,9.4,11490
4,3,Hooray! Todd Episode!,8.4,6299
4,4,Commence Fracking,7.6,5489
4,5,Thoughts and Prayers,8.1,5837
4,6,Stupid Piece of Sh*t,9.2,8899
4,7,Underground,8.1,5892
4,8,The Judge,7.4,5352
4,9,Ruthie,9,7891
4,10,lovin that cali lifestyle!!,8.4,5813
4,11,Time's Arrow,9.8,19494
4,12,What Time Is It Right Now,9,6759
5,1,The Light Bulb Scene,8,5668
5,2,The Dog Days Are Over,9,7524
5,3,Planned Obsolescence,7.9,5609
5,4,BoJack the Feminist,8,5562
5,5,The Amelia Earhart Story,8.4,5923
5,6,Free Churro,9.8,24721
5,7,INT. SUB,8.8,6702
5,8,Mr. Peanutbutter's Boos,8.5,5806
5,9,Ancient History,8.2,5316
5,10,Head in the Clouds,9,6412
5,11,The Showstopper,9.6,10700
5,12,The Stopped Show,9.1,6383
6,1,A Horse Walks into a Rehab,9.1,7171
6,2,The New Client,8.5,5823
6,3,Feel-Good Story,8,5462
6,4,Surprise!,9,6489
6,5,"A Little Uneven, Is All",8,5071
6,6,The Kidney Stays in the Picture,8.1,5141
6,7,The Face of Depression,9.4,8327
6,8,"A Quick One, While He's Away",8.5,5529
6,9,Intermediate Scene Study w/ BoJack Horseman,8.3,5338
6,10,Good Damage,8.9,6180
6,11,Sunk Cost and All That,8.7,5405
6,12,Xerox of a Xerox,9.3,6935
6,13,The Horny Unicorn,8.6,5360
6,14,Angela,9,6130
6,15,The View from Halfway Down,9.9,32975
6,16,Nice While It Lasted,9.6,13185
