season,episode,title,rating,votes
1,1,It's About Time,9,30362
1,2,Here Goes Nothing,8.4,21998
1,3,Who You Calling Ugly?,8.1,20688
1,4,"Neil Armstrong, Eat Your Heart Out",7.7,20386
1,5,That Actually Hurt,9.1,23433
1,6,You Look Kinda Dead,7.6,20654
1,7,We Need to Talk,9.6,31617
1,8,Where I Really Come From,9.8,40062
2,1,A Lesson for Your Next Life,8.1,17630
2,2,In About Six Hours I Lose My Virginity to a Fish,7.2,16408
2,3,"This Missive, This Machination!",8.1,16622
2,4,It's Been a While,9.2,21881
2,5,This Must Come as a Shock,8.7,16178
2,6,It's Not That Simple,7.8,15143
2,7,I'm Not Going Anywhere,8.7,17014
2,8,I Thought You Were Stronger,9.1,21495
3,1,You're Not Laughing Now,8,18569
3,2,A Deal with the Devil,9.1,21942
3,3,"You Want a Real Costume, Right?",8.4,18427
3,4,You Were My Hero,9.1,22438
3,5,This Was Supposed to Be Easy,7.4,18942
3,6,All I Can Say Is I'm Sorry,8.7,22702
3,7,What Have I Done?,9.7,47802
3,8,I Thought You'd Never Shut Up,9.9,98315
4,1,Making the World a Better Place,8.2,21379
4,2,I'll Give You the Grand Tour,9.3,26170
4,3,I Gotta Get Some Air,8,20325
4,4,Hurm,6.5,28001
4,5,Give Us a Moment,9.7,45273
4,6,You Look Horrible,9.1,26760
4,7,Don't Do Anything Rash,9.9,49766
4,8,Don't Leave Me Hanging Here,8.9,26197
