season,episode,title,rating,votes
1,1,Pilot,8.3,7120
1,2,Ghosts,7.9,5457
1,3,Mission Creep,8,4942
1,4,Cura Te Ipsum,8.3,4807
1,5,Judgement,8.2,4622
1,6,The Fix,8.5,4878
1,7,Witness,8.8,5139
1,8,Foe,8.1,4474
1,9,Get Carter,8.7,4657
1,10,Number Crunch,9,5279
1,11,Super,8.6,4476
1,12,Legacy,8.2,4071
1,13,Root Cause,8.7,4607
1,14,Wolf and Cub,8,4047
1,15,Blue Code,8.5,4128
1,16,Risk,8.3,3968
1,17,Baby Blue,8.6,4220
1,18,Identity Crisis,8.3,3963
1,19,Flesh and Blood,8.9,4516
1,20,Matsya Nyaya,8.7,4229
1,21,Many Happy Returns,9.1,4841
1,22,No Good Deed,9,4342
1,23,Firewall,9.6,8181
2,1,The Contingency,8.9,4753
2,2,Bad Code,9,4303
2,3,Masquerade,8.3,3660
2,4,Triggerman,8,3514
2,5,Bury the Lede,8.6,3828
2,6,The High Road,8.3,3448
2,7,Critical,8.3,3580
2,8,Til Death,8,3499
2,9,C.O.D.,8,3331
2,10,Shadow Box,8.7,3792
2,11,2 Pi R,8.8,4093
2,12,Prisoner's Dilemma,9.4,4900
2,13,Dead Reckoning,9.2,4279
2,14,One Percent,8.3,3405
2,15,Booked Solid,8.4,3456
2,16,Relevance,9.2,5349
2,17,Proteus,8.4,3548
2,18,All In,8.1,3227
2,19,Trojan Horse,8.6,3452
2,20,In Extremis,8.7,3582
2,21,Zero Day,9.4,4724
2,22,God Mode,9.4,5657
3,1,Liberty,8.2,3662
3,2,Nothing to Hide,8.3,3308
3,3,Lady Killer,8.5,3614
3,4,Reasonable Doubt,7.9,3404
3,5,Razgovor,9.1,4181
3,6,Mors Praematura,8.9,3833
3,7,The Perfect Mark,8.5,3475
3,8,Endgame,9.4,4930
3,9,The Crossing,9.7,8150
3,10,The Devil's Share,9.7,7965
3,11,Lethe,9.1,3976
3,12,Aletheia,9.1,3859
3,13,4C,8.8,3814
3,14,Provenance,8,3194
3,15,Last Call,8.4,3295
3,16,RAM,9.2,4297
3,17,Root Path,9,3740
3,18,Allegiance,8.1,3018
3,19,Most Likely to...,8.5,3223
3,20,Death Benefit,9.1,3758
3,21,Beta,9.2,3828
3,22,A House Divided,9.1,3718
3,23,Deus Ex Machina,9.6,7297
4,1,Panopticon,8.8,4029
4,2,Nautilus,8.8,3716
4,3,Wingman,8.4,3216
4,4,Brotherhood,8.2,3190
4,5,Prophets,9,3790
4,6,Pretenders,8.6,3372
4,7,Honor Among Thieves,8.6,3319
4,8,Point of Origin,8.6,3351
4,9,The Devil You Know,9.4,4554
4,10,The Cold War,9.1,3890
4,11,If-Then-Else,9.8,14775
4,12,Control-Alt-Delete,9.2,4138
4,13,M.I.A.,8.7,3402
4,14,Guilty,8.3,3023
4,15,Q & A,8.6,3165
4,16,Blunt,7.9,3077
4,17,Karma,8.2,2915
4,18,Skip,8.6,3372
4,19,Search and Destroy,8.7,3318
4,20,Terra Incognita,8.8,4432
4,21,Asylum,9.5,5080
4,22,YHWH,9.7,9056
5,1,B.S.O.D.,9.1,4963
5,2,SNAFU,9.1,4040
5,3,Truth Be Told,8.5,3639
5,4,"6,741",9.3,5950
5,5,ShotSeeker,8.7,3571
5,6,A More Perfect Union,8.3,3438
5,7,QSO,8.8,3643
5,8,Reassortment,8.7,3542
5,9,Sotto Voce,9.2,4082
5,10,The Day the World Went Away,9.7,7597
5,11,Synecdoche,9.2,4108
5,12,.exe,9.5,4750
5,13,Return 0,9.8,14064
