season,episode,title,rating,votes,episode_year
1,1,Izuku Midoriya: Origin,7.6,5125,2016
1,2,What It Takes to Be a Hero,8.2,4890,2016
1,3,Roaring Muscles,7.7,4048,2016
1,4,Start Line,8.3,4402,2016
1,5,What I Can Do for Now,7.8,3803,2016
1,6,"Rage, You Damn Nerd",7.7,3664,2016
1,7,Deku vs. Kacchan,8.6,4386,2016
1,8,Bakugo's Start Line,7.5,3578,2016
1,9,"Yeah, Just Do Your Best, Iida!",7.2,3483,2016
1,10,Encounter with the Unknown,8,3592,2016
1,11,Game Over,8.6,3947,2016
1,12,All Might,9.3,5684,2016
1,13,Upon Each of Their Hearts,8.5,3944,2016
2,0,Hero Notebook,6,2020,2017
2,1,"That's the Idea, Ochaco",7.1,3190,2017
2,2,Roaring Sports Festival,7.5,3086,2017
2,3,In Their Own Quirky Ways,8.2,3444,2017
2,4,"Strategy, Strategy, Strategy",8,3163,2017
2,5,Cavalry Battle Finale,8.5,3634,2017
2,6,The Boy Born with Everything,7.6,3077,2017
2,7,Victory or Defeat,8,3154,2017
2,8,"Battle On, Challengers!",7.6,2991,2017
2,9,Bakugo vs. Uraraka,8.6,3764,2017
2,10,Shoto Todoroki: Origin,9.6,8038,2017
2,11,"Fight On, Iida",8,3049,2017
2,12,Todoroki vs. Bakugo,8.6,3616,2017
2,13,Time to Pick Some Names,7.4,2946,2017
2,14,Bizarre! Gran Torino Appears,7.6,2962,2017
2,15,Midoriya and Shigaraki,7.9,2989,2017
2,16,Hero Killer: Stain vs U.A. Students,9.1,4294,2017
2,17,Climax,9.2,4491,2017
2,18,The Aftermath of Hero Killer: Stain,7.6,2888,2017
2,19,Everyone's Internships,6.6,2916,2017
2,20,Listen Up!! A Tale from the Past,7.9,2941,2017
2,21,Gear Up for Final Exams,7.3,2808,2017
2,22,Yaoyorozu: Rising,8,2968,2017
2,23,Stripping the Varnish,7.4,2815,2017
2,24,Katsuki Bakugo: Origin,8.9,3960,2017
2,25,Encounter,8.1,3088,2017
3,1,Game Start,6.4,2930,2018
3,2,"Wild, Wild Pussycats",7.2,2886,2018
3,3,Kota,7.5,2920,2018
3,4,My Hero,9.5,7162,2018
3,5,"Drive It Home, Iron Fist!!!",8.6,3343,2018
3,6,Roaring Upheaval,8.5,3295,2018
3,7,What a Twist!,8.1,3067,2018
3,8,From Iida to Midoriya,7.8,2889,2018
3,9,All For One,9,4210,2018
3,10,Symbol of Peace,9.5,5568,2018
3,11,One For All,9.8,16444,2018
3,12,"End of the Beginning, Beginning of the End",8.2,3247,2018
3,13,Moving Into Dorms,7.2,2782,2018
3,14,Create Those Ultimate Moves,7.5,2702,2018
3,15,The Test,7.5,2662,2018
3,16,Shiketsu High Lurking,7.6,2673,2018
3,17,Class 1-A,7.7,2672,2018
3,18,RUSH!,8,2744,2018
3,19,Rescue Exercises,7.3,2604,2018
3,20,Special Episode - Save the World with Love!,6.3,2406,2018
3,21,What's the Big Idea?,8.1,2918,2018
3,22,A Talk About Your Quirk,8,2783,2018
3,23,"Deku vs. Kacchan, Part 2",9.4,5274,2018
3,24,A Season for Encounters,7.4,2614,2018
3,25,Unrivaled,8,2878,2018
4,1,The Scoop on U.A. Class 1-A,7,2748,2019
4,2,Overhaul,7.8,2808,2019
4,3,Boy Meets...,7.6,2684,2019
4,4,Fighting Fate,8.3,3098,2019
4,5,"Let's Go, Gutsy Red Riot",8.5,3235,2019
4,6,An Unpleasant Talk,7.5,2672,2019
4,7,Go!!,7.7,2636,2019
4,8,Suneater of the Big Three,8.3,3166,2019
4,9,Red Riot,9,4268,2019
4,10,Temp Squad,7.9,2723,2019
4,11,Lemillion,9.6,6822,2019
4,12,Unforeseen Hope,9.3,4484,2020
4,13,Infinite 100%,9.7,9431,2020
4,14,Bright Future,9.1,4002,2020
4,15,Smoldering Flames,7.3,2511,2020
4,16,Win Those Kids' Hearts,6.5,2589,2020
4,17,Relief for License Trainees,7,2542,2020
4,18,School Festival,6.7,2508,2020
4,19,Prepping for the School Festival Is the Funnest Part,6.8,2485,2020
4,20,Golden Tips Imperial,6.4,2480,2020
4,21,Deku vs. Gentle Criminal,7.3,2588,2020
4,22,School Festival Start!,8.2,3156,2020
4,23,Let It Flow! School Festival!,8.4,3514,2020
4,24,Japanese Hero Billboard Chart,7.5,2594,2020
4,25,His Start,9.7,10445,2020
5,1,All Hands on Deck! Class 1-A,6.5,2970,2021
5,2,Vestiges,8,2932,2021
5,3,Clash! Class A vs. Class B!,7.1,2546,2021
5,4,"Make It Happen, Shinso!",7.6,2576,2021
5,5,Operation New Improv Moves,7.3,2502,2021
5,6,Foresight,6.9,2494,2021
5,7,Match 3,7.1,2438,2021
5,8,Match 3 Conclusion,8.2,2986,2021
5,9,Early Bird!,8.5,3216,2021
5,10,That Which Is Inherited,8.8,3471,2021
5,11,Our Brawl,7.9,2585,2021
5,12,The New Power and All For One,7.4,2457,2021
5,13,Have a Merry Christmas!,6.8,2463,2021
5,14,Off to Endeavor's Agency!,7.5,2391,2021
5,15,One Thing at a Time,7.5,2369,2021
5,16,"Long Time No See, Selkie",5.5,2515,2021
5,17,The Hellish Todoroki Family,7.4,2468,2021
5,18,The Unforgiven,8.3,2828,2021
5,19,More of a Hero Than Anyone,8.6,3043,2021
5,20,My Villain Academia,7.7,2456,2021
5,21,Revival Party,7.9,2645,2021
5,22,Sad Man's Parade,8.4,2991,2021
5,23,Tenko Shimura: Origin,9.5,5591,2021
5,24,Tomura Shigaraki: Origin,9.1,3816,2021
5,25,"The High, Deep Blue Sky",7.5,2377,2021
6,1,A Quiet Beginning,8.1,3330,2022
6,2,"Mirko, the No. 5 Hero",8.6,3533,2022
6,3,One's Justice,9.3,4288,2022
6,4,Inheritance,8.8,3381,2022
6,5,The Thrill of Destruction,9.3,3954,2022
6,6,"Encounter, Part 2",9.1,3615,2022
6,7,Disaster Walker,8.8,3231,2022
6,8,League of Villains vs. U.A. Students,9.3,3763,2022
6,9,Katsuki Bakugo: Rising,9.6,5019,2022
6,10,The Ones Within Us,8.4,3161,2022
6,11,Dabi's Dance,9.5,4944,2022
6,12,Threads of Hope,8.9,3223,2022
6,13,Final Performance,8.4,2933,2022
6,14,Hellish Hell,7,2946,2023
6,15,Tartarus,8.2,2853,2023
6,16,"The Hellish Todoroki Family, Part 2",8.1,2829,2023
6,17,The Wrong Way to Put Out a Fire,9,3547,2023
6,18,Izuku Midoriya and Tomura Shigaraki,8.7,2995,2023
6,19,Full Power!!,8.7,3174,2023
6,20,Hired Gun,8.2,2868,2023
6,21,The Lovely Lady Nagant,9.2,3916,2023
6,22,Friend,8.7,3137,2023
6,23,Deku vs. Class A,9.5,5023,2023
6,24,A Young Woman's Declaration,8.8,3476,2023
6,25,No Man Is an Island,8,2749,2023
7,1,In the Nick of Time! A Big-Time Maverick from the West!,8.5,3645,2024
7,2,Specter,9.1,4200,2024
7,3,Villain,8,3244,2024
7,4,The Story of How We All Became Heroes,7.2,2973,2024
7,5,Let You Down,7.9,2999,2024
7,6,Division,8.8,3378,2024
7,7,Inflation,7.8,3006,2024
7,8,Two Flashfires,9.2,4441,2024
7,9,Extras,8.5,3125,2024
7,10,"Wounded Hero, Burning Bright and True!!",9.3,4168,2024
7,11,Light Fades to Rain,9.7,7139,2024
7,12,"Those Who Defend, Those Who Violate",9,3789,2024
7,13,"A Chain of Events, Across the Ages",9.5,5036,2024
7,14,Together with Shoji,8.1,3164,2024
7,15,Butterfly Effect,8.1,2901,2024
7,16,The Chain Thus Far,9,3874,2024
7,17,Hopes,8.7,3121,2024
7,18,It's a Small World,8.8,3241,2024
7,19,I Am Here,9.7,7578,2024
7,20,A Girl's Ego,8.7,4475,2024
7,21,Battle Without a Quirk,9.4,4747,2024
8,1,Toshinori Yagi: Rising/Origin,9.1,14088,2025
8,2,"The End of an Era, and the Beginning",9.6,16009,2025
8,3,The Final Boss!!,9.8,22199,2025
8,4,Quirk: Explosion!!,9.7,17358,2025
8,5,History's Greatest Villain,9.1,13649,2025
8,6,"Wrench It Open, Izuku Midoriya!!",9.3,13399,2025
8,7,From Aizawa,9.6,14437,2025
8,8,Izuku Midoriya: Rising,9.8,31278,2025
8,9,"Epilogue, The Hellish Todoroki Family: Final",9.2,13052,2025
8,10,The Girl Who Loves Smiles,9,9801,2025
8,11,My Hero Academia,9.4,10251,2025
8,12,More,9.2,3507,2026
