season,episode,title,rating,votes
1,1,Apéritif,8.3,11936
1,2,Amuse-Bouche,8.1,10037
1,3,Potage,8.1,9347
1,4,Oeuf,7.7,8507
1,5,Coquilles,7.9,8656
1,6,Entrée,8.5,8457
1,7,Sorbet,8.6,8627
1,8,Fromage,9,9152
1,9,Trou Normand,8.2,7983
1,10,Buffet Froid,8.7,8348
1,11,Rôti,8.5,7885
1,12,Relevés,8.8,8029
1,13,Savoureux,9.2,9739
2,1,Kaiseki,8.8,8633
2,2,Sakizuke,9,8365
2,3,Hassun,8.6,7805
2,4,Takiawase,9.2,8570
2,5,Mukozuke,9.2,8642
2,6,Futamono,9.2,8484
2,7,Yakimono,9.2,8310
2,8,Su-zakana,8.4,7479
2,9,Shiizakana,8.5,7392
2,10,Naka-Choko,8.8,7755
2,11,Ko no Mono,8.9,7642
2,12,Tome-wan,9.2,8459
2,13,Mizumono,9.8,27864
3,1,Antipasto,8.1,8296
3,2,Primavera,7.9,7263
3,3,Secondo,7.9,6727
3,4,Aperitivo,7.8,6559
3,5,Contorno,9,7526
3,6,Dolce,8.6,6675
3,7,Digestivo,9.3,8376
3,8,The Great Red Dragon,8.4,6014
3,9,...And the Woman Clothed with the Sun,8.2,5683
3,10,...And the Woman Clothed in Sun,8.4,5735
3,11,...And the Beast from the Sea,8.5,5728
3,12,The Number of the Beast Is 666,8.8,6208
3,13,The Wrath of the Lamb,9.7,18159
