season,episode,title,rating,votes
1,1,Kassa,7.4,23836
1,2,That Would Be Me,7.3,21552
1,3,Reckoning,8.6,23412
1,4,Aldhani,7.8,20069
1,5,The Axe Forgets,7.6,19247
1,6,The Eye,9.1,25660
1,7,Announcement,8.1,18931
1,8,Narkina 5,8.2,19019
1,9,Nobody's Listening!,8.6,19477
1,10,One Way Out,9.5,29236
1,11,Daughter of Ferrix,8.4,18365
1,12,Rix Road,9.2,22981
2,1,One Year Later,7.8,17699
2,2,Sagrona Teema,7.4,16753
2,3,Harvest,8.5,18460
2,4,Ever Been to Ghorman?,7.7,15164
2,5,I Have Friends Everywhere,8.1,15220
2,6,What a Festive Evening,8.6,16770
2,7,Messenger,8.2,16370
2,8,Who Are You?,9.7,31087
2,9,Welcome to the Rebellion,9.6,27070
2,10,Make It Stop,9.5,21780
2,11,Who Else Knows?,9.3,19915
2,12,"Jedha, Kyber, Erso",9.4,21272
