season,episode,title,rating,votes
1,1,Pilot,7.8,5149
1,2,The Night of the Comet,7.5,3630
1,3,Friday Night Bites,7.9,3261
1,4,Family Ties,7.9,3048
1,5,You're Undead to Me,8.2,3004
1,6,Lost Girls,8.4,3053
1,7,Haunted,8.2,2859
1,8,162 Candles,8.3,2874
1,9,History Repeating,8.1,2746
1,10,The Turning Point,8.3,2755
1,11,Bloodlines,8.2,2761
1,12,Unpleasantville,8.1,2627
1,13,Children of the Damned,8.3,2631
1,14,Fool Me Once,8.6,2694
1,15,A Few Good Men,8,2532
1,16,There Goes the Neighborhood,7.8,2501
1,17,Let the Right One In,8.6,2619
1,18,Under Control,8.1,2518
1,19,Miss Mystic Falls,8.3,2742
1,20,Blood Brothers,8.2,2560
1,21,Isobel,8.4,2616
1,22,Founder's Day,9.2,3781
2,1,The Return,8.9,3174
2,2,Brave New World,8.4,2456
2,3,Bad Moon Rising,8.3,2400
2,4,Memory Lane,8.1,2369
2,5,Kill or Be Killed,8.6,2377
2,6,Plan B,8.6,2373
2,7,Masquerade,9,2867
2,8,Rose,8.8,2698
2,9,Katerina,8.5,2398
2,10,The Sacrifice,8.3,2194
2,11,By the Light of the Moon,8.4,2265
2,12,The Descent,8.4,2412
2,13,Daddy Issues,8.1,2160
2,14,Crying Wolf,8,2188
2,15,The Dinner Party,8.3,2174
2,16,The House Guest,8.5,2169
2,17,Know Thy Enemy,8.3,2178
2,18,The Last Dance,8.7,2315
2,19,Klaus,8.8,2513
2,20,The Last Day,8.7,2297
2,21,The Sun Also Rises,9.1,2760
2,22,As I Lay Dying,8.9,2809
3,1,The Birthday,8.5,2975
3,2,The Hybrid,8.4,2388
3,3,The End of the Affair,8.7,2525
3,4,Disturbing Behavior,8.3,2185
3,5,The Reckoning,9.1,2794
3,6,Smells Like Teen Spirit,8.4,2226
3,7,Ghost World,8.5,2261
3,8,Ordinary People,8.7,2297
3,9,Homecoming,8.9,2564
3,10,The New Deal,8.3,2203
3,11,Our Town,8.2,2074
3,12,The Ties That Bind,8.2,2099
3,13,Bringing Out the Dead,8.6,2228
3,14,Dangerous Liaisons,8.6,2273
3,15,All My Children,8.3,2159
3,16,1912,7.7,2021
3,17,Break on Through,7.9,1963
3,18,The Murder of One,8.4,2081
3,19,Heart of Darkness,8.6,2555
3,20,Do Not Go Gentle,8.4,2128
3,21,Before Sunset,8.6,2098
3,22,The Departed,9.4,4706
4,1,Growing Pains,8.7,3424
4,2,Memorial,8.7,2508
4,3,The Rager,8.3,2139
4,4,The Five,8.3,2129
4,5,The Killer,8.2,1964
4,6,We All Go a Little Mad Sometimes,8.2,2082
4,7,My Brother's Keeper,8.7,2646
4,8,We'll Always Have Bourbon Street,8.3,2076
4,9,"O Come, All Ye Faithful",8.5,2122
4,10,After School Special,8.3,2063
4,11,Catch Me If You Can,7.9,1866
4,12,A View to a Kill,8.5,1947
4,13,Into the Wild,8,1875
4,14,Down the Rabbit Hole,8.5,1955
4,15,Stand by Me,8.7,2135
4,16,Bring It On,7.6,1892
4,17,Because the Night,8,1758
4,18,American Gothic,8.4,1883
4,19,Pictures of You,8.2,1850
4,20,The Originals,8.6,2406
4,21,She's Come Undone,8.3,1806
4,22,The Walking Dead,8.6,1998
4,23,Graduation,9.1,3004
5,1,I Know What You Did Last Summer,8.2,2692
5,2,True Lies,7.8,1853
5,3,Original Sin,8.2,1913
5,4,For Whom the Bell Tolls,8.1,1826
5,5,Monster's Ball,7.8,1724
5,6,Handle with Care,7.9,1697
5,7,Death and the Maiden,8,1694
5,8,Dead Man on Campus,7.7,1650
5,9,The Cell,8.1,1679
5,10,Fifty Shades of Grayson,7.8,1662
5,11,500 Years of Solitude,8.6,2224
5,12,The Devil Inside,7.8,1644
5,13,Total Eclipse of the Heart,7.7,1577
5,14,No Exit,7.8,1556
5,15,Gone Girl,8.6,1842
5,16,While You Were Sleeping,7.7,1573
5,17,Rescue Me,7.9,1507
5,18,Resident Evil,7.8,1579
5,19,Man on Fire,7.8,1474
5,20,What Lies Beneath,7.6,1469
5,21,Promised Land,8.5,1778
5,22,Home,8.9,2628
6,1,I'll Remember,7.7,1963
6,2,Yellow Ledbetter,8.3,1798
6,3,Welcome to Paradise,7.9,1620
6,4,Black Hole Sun,7.9,1553
6,5,The World Has Turned and Left Me Here,8.6,1831
6,6,"The More You Ignore Me, the Closer I Get",7.9,1565
6,7,Do You Remember the First Time?,8.1,1646
6,8,Fade Into You,8.2,1507
6,9,I Alone,8,1424
6,10,Christmas Through Your Eyes,7.9,1456
6,11,Woke Up with a Monster,7.9,1465
6,12,Prayer for the Dying,8.1,1428
6,13,The Day I Tried to Live,8,1421
6,14,Stay,8.3,1602
6,15,Let Her Go,8.7,1795
6,16,The Downward Spiral,8.4,1715
6,17,A Bird in a Gilded Cage,8,1417
6,18,I Could Never Love Like That,7.7,1369
6,19,Because,7.9,1356
6,20,I'd Leave My Happy Home for You,7.9,1383
6,21,I'll Wed You in the Golden Summertime,8.5,1622
6,22,I'm Thinking of You All the While,8.8,2234
7,1,"Day One of Twenty-Two Thousand, Give or Take",8.1,1717
7,2,Never Let Me Go,7.9,1393
7,3,Age of Innocence,8,1343
7,4,I Carry Your Heart with Me,8,1347
7,5,Live Through This,8.1,1306
7,6,Best Served Cold,8.1,1286
7,7,Mommie Dearest,8.1,1263
7,8,"Hold Me, Thrill Me, Kiss Me, Kill Me",8.2,1294
7,9,Cold as Ice,8.1,1328
7,10,Hell Is Other People,8.7,1766
7,11,Things We Lost in the Fire,7.7,1241
7,12,Postcards from the Edge,7.9,1216
7,13,This Woman's Work,8.3,1260
7,14,Moonlight on the Bayou,8.6,1428
7,15,I Would for You,8.2,1211
7,16,Days of Future Past,7.8,1303
7,17,I Went to the Woods,8.1,1251
7,18,One Way or Another,7.7,1126
7,19,Somebody That I Used to Know,7.6,1137
7,20,Kill 'Em All,7.7,1120
7,21,Requiem for a Dream,8,1179
7,22,Gods and Monsters,8.1,1364
8,1,"Hello, Brother",8.2,1854
8,2,Today Will Be Different,7.8,1359
8,3,You Decided That I Was Worth Saving,7.9,1296
8,4,An Eternity of Misery,7.9,1265
8,5,Coming Home Was a Mistake,7.7,1216
8,6,Detoured on Some Random Backwoods Path to Hell,7.9,1225
8,7,"The Next Time I Hurt Somebody, It Could Be You",7.8,1220
8,8,We Have History Together,7.5,1220
8,9,The Simple Intimacy of the Near Touch,7.8,1179
8,10,Nostalgia's a Bitch,8.5,1439
8,11,You Made a Choice to Be Good,8.9,1799
8,12,What Are You?,8.1,1246
8,13,The Lies Will Catch Up to You,8,1220
8,14,It's Been a Hell of a Ride,8.8,1539
8,15,We're Planning a June Wedding,8.7,1576
