season,episode,title,rating,votes
1,1,"BoJack Horseman: The BoJack Horseman Story, Chapter One",7.1,9540
1,2,BoJack Hates the Troops,7.6,8536
1,3,Prickly Muffin,7.3,7811
1,4,Zoës and Zeldas,7.4,7539
1,5,"Live Fast, Diane Nguyen",7.3,7232
1,6,Our A-Story Is a 'D' Story,7.8,7244
1,7,Say Anything,7.9,7264
1,8,The Telescope,8.6,8460
1,9,Horse Majeure,7.8,6809
1,10,One Trick Pony,7.6,6704
1,11,Downer Ending,9.2,10743
1,12,Later,8.3,7289
2,1,Brand New Couch,8,6694
2,2,Yesterdayland,7.7,6273
2,3,Still Broken,7.9,6278
2,4,After the Party,7.9,6261
2,5,Chickens,7.7,6433
2,6,Higher Love,7.5,5913
2,7,Hank After Dark,8.2,6320
2,8,Let's Find Out,8.8,7689
2,9,The Shot,8.3,6252
2,10,Yes And,8.5,6575
2,11,Escape from L.A.,9.4,11556
2,12,Out to Sea,8.5,6547
3,1,Start Spreading the News,7.8,5793
3,2,The BoJack Horseman Show,8,5950
3,3,BoJack Kills,7.4,5762
3,4,Fish Out of Water,9.6,16660
3,5,Love And/Or Marriage,8.1,5874
3,6,Brrap Brrap Pew Pew,8,6168
3,7,Stop the Presses,8.3,5970
3,8,Old Acquaintance,7.8,5543
3,9,Best Thing That Ever Happened,8.5,6358
3,10,It's You,8.8,6924
3,11,"That's Too Much, Man!",9.7,13964
3,12,That Went Well,9,7566
4,1,See Mr. Peanutbutter Run,7.5,5921
4,2,The Old Sugarman Place,9.4,11558
4,3,Hooray! Todd Episode!,8.4,6340
4,4,Commence Fracking,7.6,5530
4,5,Thoughts and Prayers,8.1,5876
4,6,Stupid Piece of Sh*t,9.2,8954
4,7,Underground,8.1,5936
4,8,The Judge,7.4,5393
4,9,Ruthie,9,7951
4,10,lovin that cali lifestyle!!,8.4,5858
4,11,Time's Arrow,9.8,19644
4,12,What Time Is It Right Now,9,6809
5,1,The Light Bulb Scene,8,5707
5,2,The Dog Days Are Over,9,7578
5,3,Planned Obsolescence,7.9,5653
5,4,BoJack the Feminist,8,5599
5,5,The Amelia Earhart Story,8.4,5963
5,6,Free Churro,9.8,24851
5,7,INT. SUB,8.8,6743
5,8,Mr. Peanutbutter's Boos,8.5,5852
5,9,Ancient History,8.2,5354
5,10,Head in the Clouds,9,6452
5,11,The Showstopper,9.6,10775
5,12,The Stopped Show,9.1,6429
6,1,A Horse Walks into a Rehab,9.1,7237
6,2,The New Client,8.5,5862
6,3,Feel-Good Story,8,5499
6,4,Surprise!,9,6542
6,5,"A Little Uneven, Is All",8,5106
6,6,The Kidney Stays in the Picture,8.1,5180
6,7,The Face of Depression,9.4,8384
6,8,"A Quick One, While He's Away",8.5,5563
6,9,Intermediate Scene Study w/ BoJack Horseman,8.3,5375
6,10,Good Damage,8.9,6222
6,11,Sunk Cost and All That,8.7,5445
6,12,Xerox of a Xerox,9.3,6990
6,13,The Horny Unicorn,8.6,5396
6,14,Angela,9,6174
6,15,The View from Halfway Down,9.9,33186
6,16,Nice While It Lasted,9.6,13316
