season,episode,title,rating,votes
1,1,The Name of the Game,8.7,38767
1,2,Cherry,8.5,31163
1,3,Get Some,8.3,29403
1,4,The Female of the Species,8.7,29736
1,5,Good for the Soul,8.3,28342
1,6,The Innocents,8.1,27269
1,7,The Self-Preservation Society,8.7,27812
1,8,You Found Me,9.1,32865
2,1,The Big Ride,8.1,26294
2,2,Proper Preparation and Planning,7.6,24817
2,3,Over the Hill with the Swords of a Thousand Men,9,28407
2,4,Nothing Like It in the World,8,24368
2,5,We Gotta Go Now,8.3,24476
2,6,The Bloody Doors Off,8.9,26475
2,7,"Butcher, Baker, Candlestick Maker",9,27253
2,8,What I Know,9.4,36443
3,1,Payback,8.3,27192
3,2,The Only Man in the Sky,8.6,26339
3,3,Barbary Coast,8.2,25254
3,4,Glorious Five Year Plan,8.9,28073
3,5,The Last Time to Look on This World of Lies,8.2,25199
3,6,Herogasm,9.6,58553
3,7,Here Comes a Candle to Light You to Bed,8.9,28826
3,8,The Instant White-Hot Wild,8.3,33037
4,1,Department of Dirty Tricks,7.3,31859
4,2,Life Among the Septics,7,28810
4,3,We'll Keep the Red Flag Flying Here,7.4,27763
4,4,Wisdom of the Ages,8.8,37481
4,5,"Beware the Jabberwock, My Son",8,28264
4,6,Dirty Business,7.4,28364
4,7,The Insider,8.2,26045
4,8,Season Four Finale,9,41501
5,1,Fifteen Inches of Sheer Dynamite,8.7,48158
5,2,Teenage Kix,8.2,40426
5,3,Every One of You Sons of Bitches,8,38192
5,4,King of Hell,7.2,38266
5,5,One-Shots,7.2,41152
5,6,Though the Heavens Fall,8,42205
5,7,"The Frenchman, the Female, and the Man Called Mother's Milk",5.8,57260
5,8,Blood and Bone,5.6,127829
