season,episode,title,rating,votes
1,1,Winter Is Coming,8.9,78370
1,2,The Kingsroad,8.6,59479
1,3,Lord Snow,8.5,56372
1,4,"Cripples, Bastards, and Broken Things",8.6,53775
1,5,The Wolf and the Lion,9,56634
1,6,A Golden Crown,9.1,55689
1,7,You Win or You Die,9.2,56479
1,8,The Pointy End,8.9,52640
1,9,Baelor,9.6,77256
1,10,Fire and Blood,9.4,64960
2,1,The North Remembers,8.6,48621
2,2,The Night Lands,8.3,46313
2,3,What Is Dead May Never Die,8.6,45743
2,4,Garden of Bones,8.6,44710
2,5,The Ghost of Harrenhal,8.6,44908
2,6,The Old Gods and the New,8.9,46802
2,7,A Man Without Honor,8.8,45298
2,8,The Prince of Winterfell,8.6,44525
2,9,Blackwater,9.7,84683
2,10,Valar Morghulis,9.3,54931
3,1,Valar Dohaeris,8.6,46740
3,2,"Dark Wings, Dark Words",8.4,43727
3,3,Walk of Punishment,8.7,44259
3,4,And Now His Watch Is Ended,9.5,61208
3,5,Kissed by Fire,8.9,46450
3,6,The Climb,8.7,45019
3,7,The Bear and the Maiden Fair,8.6,43585
3,8,Second Sons,8.9,44864
3,9,The Rains of Castamere,9.9,182505
3,10,Mhysa,9.1,51130
4,1,Two Swords,9,53623
4,2,The Lion and the Rose,9.7,88004
4,3,Breaker of Chains,8.7,47066
4,4,Oathkeeper,8.7,45452
4,5,First of His Name,8.6,44814
4,6,The Laws of Gods and Men,9.7,90651
4,7,Mockingbird,9,49501
4,8,The Mountain and the Viper,9.7,88258
4,9,The Watchers on the Wall,9.6,80503
4,10,The Children,9.7,79141
5,1,The Wars to Come,8.3,46123
5,2,The House of Black and White,8.3,42846
5,3,High Sparrow,8.3,41775
5,4,Sons of the Harpy,8.5,42694
5,5,Kill the Boy,8.5,42881
5,6,"Unbowed, Unbent, Unbroken",7.9,50069
5,7,The Gift,8.8,45329
5,8,Hardhome,9.8,142739
5,9,The Dance of Dragons,9.4,65375
5,10,Mother's Mercy,9.2,63860
6,1,The Red Woman,8.4,56513
6,2,Home,9.2,65507
6,3,Oathbreaker,8.6,51071
6,4,Book of the Stranger,9,55640
6,5,The Door,9.7,107773
6,6,Blood of My Blood,8.3,50003
6,7,The Broken Man,8.5,49287
6,8,No One,8.3,53985
6,9,Battle of the Bastards,9.9,308933
6,10,The Winds of Winter,9.9,227889
7,1,Dragonstone,8.5,67981
7,2,Stormborn,8.8,61125
7,3,The Queen's Justice,9.1,64904
7,4,The Spoils of War,9.7,124070
7,5,Eastwatch,8.6,60875
7,6,Beyond the Wall,9,87018
7,7,The Dragon and the Wolf,9.4,88607
8,1,Winterfell,7.6,158725
8,2,A Knight of the Seven Kingdoms,7.9,158731
8,3,The Long Night,7.5,253851
8,4,The Last of the Starks,5.5,193888
8,5,The Bells,5.9,225606
8,6,The Iron Throne,4,303353
