season,episode,title,rating,votes,episode_year
1,1,The One Where Monica Gets a Roommate,8.1,12012,1994
1,2,The One with the Sonogram at the End,7.8,9363,1994
1,3,The One with the Thumb,8,8808,1994
1,4,The One with George Stephanopoulos,7.9,8537,1994
1,5,The One with the East German Laundry Detergent,8.3,8545,1994
1,6,The One with the Butt,7.9,8094,1994
1,7,The One with the Blackout,8.9,10022,1994
1,8,The One Where Nana Dies Twice,7.9,7929,1994
1,9,The One Where Underdog Gets Away,8.1,7681,1994
1,10,The One with the Monkey,7.9,7678,1994
1,11,The One with Mrs. Bing,8,7559,1995
1,12,The One with the Dozen Lasagnas,8,7409,1995
1,13,The One with the Boobies,8.5,7911,1995
1,14,The One with the Candy Hearts,8.1,7285,1995
1,15,The One with the Stoned Guy,8,7341,1995
1,16,The One with Two Parts: Part 1,7.9,7208,1995
1,17,The One with Two Parts: Part 2,8.3,7347,1995
1,18,The One with All the Poker,8.7,8051,1995
1,19,The One Where the Monkey Gets Away,7.9,7032,1995
1,20,The One with the Evil Orthodontist,7.7,6989,1995
1,21,The One with the Fake Monica,7.6,7045,1995
1,22,The One with the Ick Factor,8.1,6993,1995
1,23,The One with the Birth,8.6,7434,1995
1,24,The One Where Rachel Finds Out,8.8,7816,1995
2,1,The One with Ross's New Girlfriend,8.4,7183,1995
2,2,The One with the Breast Milk,8,6829,1995
2,3,The One Where Heckles Dies,8.2,6901,1995
2,4,The One with Phoebe's Husband,7.8,6648,1995
2,5,The One with Five Steaks and an Eggplant,8.1,6692,1995
2,6,The One with the Baby on the Bus,8.4,7148,1995
2,7,The One Where Ross Finds Out,8.9,8110,1995
2,8,The One with the List,8.3,6778,1995
2,9,The One with Phoebe's Dad,7.8,6441,1995
2,10,The One with Russ,7.8,6749,1996
2,11,The One with the Lesbian Wedding,7.9,6630,1996
2,12,The One After the Superbowl: Part 1,8.5,6932,1996
2,13,The One After the Superbowl: Part 2,8.7,7161,1996
2,14,The One with the Prom Video,9.3,10118,1996
2,15,The One Where Ross and Rachel... You Know,8.7,7131,1996
2,16,The One Where Joey Moves Out,8.5,6491,1996
2,17,The One Where Eddie Moves In,8.1,6334,1996
2,18,The One Where Dr. Ramoray Dies,8.3,6336,1996
2,19,The One Where Eddie Won't Go,8.3,6490,1996
2,20,The One Where Old Yeller Dies,8,6163,1996
2,21,The One with the Bullies,7.9,6235,1996
2,22,The One with the Two Parties,8.9,7698,1996
2,23,The One with the Chicken Pox,7.9,6247,1996
2,24,The One with Barry and Mindy's Wedding,8.1,6301,1996
3,1,The One with the Princess Leia Fantasy,8.2,6476,1996
3,2,The One Where No One's Ready,8.9,8661,1996
3,3,The One with the Jam,7.8,6154,1996
3,4,The One with the Metaphorical Tunnel,7.8,5926,1996
3,5,The One with Frank Jr.,8,6075,1996
3,6,The One with the Flashback,9,7832,1996
3,7,The One with the Race Car Bed,8.1,5995,1996
3,8,The One with the Giant Poking Device,8.2,6015,1996
3,9,The One with the Football,8.9,8182,1996
3,10,The One Where Rachel Quits,8,6055,1996
3,11,The One Where Chandler Can't Remember Which Sister,8.4,6242,1997
3,12,The One with All the Jealousy,8,5882,1997
3,13,The One Where Monica and Richard Are Just Friends,8.1,5925,1997
3,14,The One with Phoebe's Ex-Partner,7.6,5932,1997
3,15,The One Where Ross and Rachel Take a Break,8.4,6364,1997
3,16,The One with the Morning After,9,7709,1997
3,17,The One Without the Ski Trip,8.2,5979,1997
3,18,The One with the Hypnosis Tape,8.2,6023,1997
3,19,The One with the Tiny T-Shirt,8,5790,1997
3,20,The One with the Dollhouse,7.9,5760,1997
3,21,The One with a Chick and a Duck,8.6,6136,1997
3,22,The One with the Screamer,8.1,5845,1997
3,23,The One with Ross's Thing,7.8,5760,1997
3,24,The One with the Ultimate Fighting Champion,8,5989,1997
3,25,The One at the Beach,8.7,6585,1997
4,1,The One with the Jellyfish,8.9,7481,1997
4,2,The One with the Cat,7.9,5896,1997
4,3,The One with the 'Cuffs,8.4,6045,1997
4,4,The One with the Ballroom Dancing,8,5764,1997
4,5,The One with Joey's New Girlfriend,8.2,5842,1997
4,6,The One with the Dirty Girl,8.4,5982,1997
4,7,The One Where Chandler Crosses the Line,8.6,6073,1997
4,8,The One with Chandler in a Box,9,7401,1997
4,9,The One Where They're Going to Party!,7.7,5628,1997
4,10,The One with the Girl from Poughkeepsie,7.9,5637,1997
4,11,The One with Phoebe's Uterus,8.4,6096,1998
4,12,The One with the Embryos,9.4,10891,1998
4,13,The One with Rachel's Crush,8,5604,1998
4,14,The One with Joey's Dirty Day,8.1,5642,1998
4,15,The One with All the Rugby,8.3,5896,1998
4,16,The One with the Fake Party,8,5692,1998
4,17,The One with the Free Porn,8.5,5854,1998
4,18,The One with Rachel's New Dress,8.1,5592,1998
4,19,The One with All the Haste,8.6,5909,1998
4,20,The One with All the Wedding Dresses,8.4,5803,1998
4,21,The One with the Invitation,6.8,6266,1998
4,22,The One with the Worst Best Man Ever,8.3,5639,1998
4,23,The One with Ross's Wedding,8.6,6139,1998
4,24,The One with Ross's Wedding: Part 2,9.1,7742,1998
5,1,The One After Ross Says Rachel,8.8,6566,1998
5,2,The One with All the Kissing,8.9,6676,1998
5,3,The One Hundredth,8.7,6204,1998
5,4,The One Where Phoebe Hates PBS,8.1,5538,1998
5,5,The One with the Kips,8.6,5955,1998
5,6,The One with the Yeti,7.8,5536,1998
5,7,The One Where Ross Moves In,8.1,5627,1998
5,8,The One with All the Thanksgivings,9,7583,1998
5,9,The One with Ross's Sandwich,9,7052,1998
5,10,The One with the Inappropriate Sister,8,5548,1998
5,11,The One with All the Resolutions,9,6994,1999
5,12,The One with Chandler's Work Laugh,8.1,5515,1999
5,13,The One with Joey's Bag,7.9,5509,1999
5,14,The One Where Everybody Finds Out,9.7,15965,1999
5,15,The One with the Girl Who Hits Joey,8.3,5795,1999
5,16,The One with the Cop,8.5,6032,1999
5,17,The One with Rachel's Inadvertent Kiss,8.3,5547,1999
5,18,The One Where Rachel Smokes,7.7,5393,1999
5,19,The One Where Ross Can't Flirt,8.6,5922,1999
5,20,The One with the Ride Along,8.1,5385,1999
5,21,The One with the Ball,8.3,5574,1999
5,22,The One with Joey's Big Break,8.1,5345,1999
5,23,The One in Vegas: Part 1,8.6,6025,1999
5,24,The One in Vegas: Part 2,9,6783,1999
6,1,The One After Vegas,8.6,5913,1999
6,2,The One Where Ross Hugs Rachel,8,5367,1999
6,3,The One with Ross's Denial,8,5278,1999
6,4,The One Where Joey Loses His Insurance,8.3,5514,1999
6,5,The One with Joey's Porsche,8,5365,1999
6,6,The One on the Last Night,8.4,5432,1999
6,7,The One Where Phoebe Runs,8.2,5446,1999
6,8,The One with Ross' Teeth,8.3,5653,1999
6,9,The One Where Ross Got High,9.1,7737,1999
6,10,The One with the Routine,8.5,5878,1999
6,11,The One with the Apothecary Table,7.9,5332,2000
6,12,The One with the Joke,7.8,5233,2000
6,13,The One with Rachel's Sister,8.1,5435,2000
6,14,The One Where Chandler Can't Cry,8.4,5488,2000
6,15,The One That Could Have Been: Part 1,8.3,5713,2000
6,16,The One That Could Have Been: Part 2,8.3,5587,2000
6,17,The One with Unagi,8.9,7329,2000
6,18,The One Where Ross Dates a Student,8.1,5294,2000
6,19,The One with Joey's Fridge,8.1,5372,2000
6,20,The One with Mac and C.H.E.E.S.E.,7.1,5636,2000
6,21,The One Where Ross Meets Elizabeth's Dad,8.5,5619,2000
6,22,The One Where Paul's the Man,8.9,6362,2000
6,23,The One with the Ring,8.4,5429,2000
6,24,The One with the Proposal: Part 1,8.6,5626,2000
6,25,The One with the Proposal: Part 2,9.3,7792,2000
7,1,The One with Monica's Thunder,8.2,5613,2000
7,2,The One with Rachel's Book,8.1,5205,2000
7,3,The One with Phoebe's Cookies,7.9,5176,2000
7,4,The One with Rachel's Assistant,7.9,5187,2000
7,5,The One with the Engagement Picture,7.9,5153,2000
7,6,The One with the Nap Partners,8.7,6051,2000
7,7,The One with Ross's Library Book,8.3,5280,2000
7,8,The One Where Chandler Doesn't Like Dogs,8,5147,2000
7,9,The One with All the Candy,7.9,5098,2000
7,10,The One with the Holiday Armadillo,8.4,5637,2000
7,11,The One with All the Cheesecakes,8.4,5433,2001
7,12,The One Where They're Up All Night,8.5,5523,2001
7,13,The One Where Rosita Dies,8.2,5198,2001
7,14,The One Where They All Turn Thirty,8.4,5503,2001
7,15,The One with Joey's New Brain,8.2,5326,2001
7,16,The One with the Truth About London,8.6,5539,2001
7,17,The One with the Cheap Wedding Dress,8.2,5104,2001
7,18,The One with Joey's Award,8.2,5160,2001
7,19,The One with Ross and Monica's Cousin,8.5,5715,2001
7,20,The One with Rachel's Big Kiss,8.2,5290,2001
7,21,The One with the Vows,7.2,5181,2001
7,22,The One with Chandler's Dad,8.2,5270,2001
7,23,The One with Monica and Chandler's Wedding: Part 1,8.7,5784,2001
7,24,The One with Monica and Chandler's Wedding: Part 2,9.1,6641,2001
8,1,The One After I Do,8.6,5582,2001
