season,episode,title,rating,votes,episode_year
1,1,Tourist Trapped,8.2,6417,2012
1,2,The Legend of the Gobblewonker,7.7,5832,2012
1,3,Headhunters,7.9,5528,2012
1,4,The Hand That Rocks the Mabel,7.6,5294,2012
1,5,The Inconveniencing,8.5,5427,2012
1,6,Dipper vs. Manliness,7.7,5178,2012
1,7,Double Dipper,8.6,5340,2012
1,8,Irrational Treasure,8.1,4986,2012
1,9,The Time Traveler's Pig,9,5509,2012
1,10,Fight Fighters,8.5,5085,2012
1,11,Little Dipper,7.8,4744,2012
1,12,Summerween,8.6,5134,2012
1,13,Boss Mabel,7.7,4721,2012
1,14,Bottomless Pit!,8,4751,2012
1,15,The Deep End,7.6,4705,2012
1,16,Carpet Diem,8.5,4714,2012
1,17,Boyz Crazy,7.2,4747,2012
1,18,Land Before Swine,8.3,4629,2012
1,19,Dreamscaperers,9.3,5539,2012
1,20,Gideon Rises,9.3,5468,2012
2,1,Scary-oke,8.8,5084,2014
2,2,Into the Bunker,9.3,5438,2014
2,3,The Golf War,8.1,4731,2014
2,4,Sock Opera,8.7,4998,2014
2,5,Soos and the Real Girl,8.6,4868,2014
2,6,Little Gift Shop of Horrors,7.7,4547,2014
2,7,Society of the Blind Eye,9.2,5241,2014
2,8,Blendin's Game,9,4923,2014
2,9,The Love God,7.5,4522,2014
2,10,Northwest Mansion Mystery,9.2,5725,2015
2,11,Not What He Seems,9.8,11129,2015
2,12,A Tale of Two Stans,9.6,6773,2015
2,13,"Dungeons, Dungeons, and More Dungeons",8.3,4582,2015
2,14,The Stanchurian Candidate,8,4388,2015
2,15,The Last Mabelcorn,8.8,4756,2015
2,16,Roadside Attraction,7.8,4498,2015
2,17,Dipper and Mabel vs. the Future,9.3,5449,2015
2,18,Weirdmageddon Part 1,9.5,6051,2015
2,19,Weirdmageddon 2: Escape from Reality,9.4,5650,2015
2,20,Weirdmageddon 3: Take Back the Falls,9.7,11350,2016
2,21,Weirdmageddon 4: Somewhere in the Woods,9.8,8174,2016
