season,episode,title,rating,votes
1,1,Pilot,7.6,3217
1,2,Kryptonite,7.2,2339
1,3,Wedding,7.5,2246
1,4,Naked,7.9,2212
1,5,Cece Crashes,7.7,2019
1,6,Thanksgiving,7.7,2008
1,7,Bells,7,1917
1,8,Bad in Bed,7.4,1881
1,9,The 23rd,7.6,1859
1,10,The Story of the 50,7.6,1890
1,11,Jess & Julia,7.8,1843
1,12,The Landlord,8,1983
1,13,Valentine's Day,7.7,1780
1,14,Bully,7.3,1651
1,15,Injured,7.8,1878
1,16,Control,7.3,1623
1,17,Fancyman Part 1,7.8,1721
1,18,Fancyman Part 2,7.9,1655
1,19,Secrets,8.1,1749
1,20,Normal,7.6,1587
1,21,Kids,7.8,1654
1,22,Tomatoes,7.5,1599
1,23,Backslide,7.5,1566
1,24,See Ya,7.8,1670
2,1,Re-launch,7.3,1674
2,2,Katie,7.7,1694
2,3,Fluffer,7.6,1558
2,4,Neighbors,7.1,1550
2,5,Models,7.7,1579
2,6,Halloween,7.8,1558
2,7,Menzies,7.8,1604
2,8,Parents,7.6,1497
2,9,Eggs,7.5,1455
2,10,Bathtub,7.7,1457
2,11,Santa,8.1,1606
2,12,Cabin,7.7,1507
2,13,A Father's Love,7,1402
2,14,Pepperwood,7.9,1586
2,15,Cooler,9.1,2901
2,16,Table 34,8.1,1543
2,17,Parking Spot,8.1,1539
2,18,Tinfinity,7.7,1412
2,19,Quick Hardening Caulk,8.4,1794
2,20,Chicago,7.6,1549
2,21,First Date,7.7,1445
2,22,Bachelorette Party,7.5,1346
2,23,Virgins,8.4,1872
2,24,Winston's Birthday,8,1449
2,25,Elaine's Big Day,8.6,1852
3,1,All In,7.7,1513
3,2,Nerd,7.5,1326
3,3,Double Date,7.6,1329
3,4,The Captain,7.4,1284
3,5,The Box,7.1,1249
3,6,Keaton,7.5,1261
3,7,Coach,7.6,1290
3,8,Menus,7.3,1222
3,9,Longest Night Ever,7.4,1213
3,10,Thanksgiving III,7.3,1210
3,11,Clavado En Un Bar,7.4,1213
3,12,Basketsball,7.2,1145
3,13,Birthday,8.3,1490
3,14,Prince,8.6,2088
3,15,Exes,7.5,1173
3,16,Sister,7.2,1155
3,17,Sister II,7.1,1104
3,18,Sister III,7.2,1086
3,19,Fired Up,7.6,1091
3,20,Mars Landing,7.2,1153
3,21,Big News,7.6,1112
3,22,Dance,7.4,1085
3,23,Cruise,7.7,1120
4,1,The Last Wedding,7.6,1246
4,2,Dice,7.5,1168
4,3,Julie Berkman's Older Sister,7.2,1108
4,4,Micro,7.3,1122
4,5,Landline,7.9,1233
4,6,Background Check,8.7,1970
4,7,Goldmine,8.1,1285
4,8,Teachers,7.9,1181
4,9,Thanksgiving IV,8.1,1201
4,10,Girl Fight,7.6,1077
4,11,LAXmas,7.5,1121
4,12,Shark,7.3,999
4,13,Coming Out,7.1,986
4,14,Swuit,7.1,996
4,15,The Crawl,7.6,1062
4,16,Oregon,7.4,1034
4,17,Spiderhunt,8.2,1273
4,18,Walk of Shame,7.5,1074
4,19,The Right Thing,7.4,1003
4,20,Par 5,7.3,1006
4,21,Panty Gate,7.6,1022
4,22,Clean Break,9,2040
5,1,Big Mama P,7.8,1205
5,2,What About Fred,7.2,1029
5,3,Jury Duty,7.5,999
5,4,No Girl,7.3,1025
5,5,Bob & Carol & Nick & Schmidt,7.3,1021
5,6,Reagan,7.5,1161
5,7,Wig,7.2,1022
5,8,The Decision,7.3,998
5,9,Heat Wave,7.3,1004
5,10,Goosebumps Walkaway,7.4,1008
5,11,The Apartment,7.3,938
5,12,D-Day,7.8,982
5,13,"Sam, Again",7.1,953
5,14,300 Feet,7,960
5,15,Jeff Day,7.1,931
5,16,Helmet,7.5,921
5,17,Road Trip,7.6,1056
5,18,A Chill Day In,8.1,1107
5,19,Dress,7.2,865
5,20,Return to Sender,7.4,880
5,21,Wedding Eve,8.2,1038
5,22,Landing Gear,8.8,1419
6,1,House Hunt,7.5,958
6,2,Hubbedy Bubby,6.5,1180
6,3,Single and Sufficient,7.1,879
6,4,Homecoming,7.5,1095
6,5,Jaipur Aviv,7.4,858
6,6,Ready,7.2,838
6,7,Last Thanksgiving,7.1,833
6,8,James Wonder,7.3,845
6,9,Es Good,7.1,820
6,10,Christmas Eve Eve,7.5,886
6,11,Raisin's Back,7.3,836
6,12,The Cubicle,7.2,795
6,13,Cece's Boys,7.3,846
6,14,The Hike,7.4,844
6,15,Glue,7.7,857
6,16,Operation: Bobcat,7.8,868
6,17,Rumspringa,7,809
6,18,Young Adult,7.5,804
6,19,Socalyalcon VI,7.5,828
6,20,Misery,7.5,817
6,21,San Diego,8.1,909
6,22,Five Stars for Beezus,9.1,1762
7,1,About Three Years Later,7.2,1024
7,2,Tuesday Meeting,7.1,848
7,3,Lillypads,7.2,838
7,4,Where the Road Goes,7.4,863
7,5,Godparents,7.2,809
7,6,Mario,7.8,848
7,7,The Curse of the Pirate Bride,7.9,911
7,8,Engram Pattersky,8.3,1320
