season,episode,title,rating,votes
1,1,The One Where Monica Gets a Roommate,8.1,11734
1,2,The One with the Sonogram at the End,7.8,9145
1,3,The One with the Thumb,8,8598
1,4,The One with George Stephanopoulos,7.9,8334
1,5,The One with the East German Laundry Detergent,8.3,8349
1,6,The One with the Butt,8,7906
1,7,The One with the Blackout,8.9,9824
1,8,The One Where Nana Dies Twice,7.9,7757
1,9,The One Where Underdog Gets Away,8.1,7512
1,10,The One with the Monkey,7.9,7523
1,11,The One with Mrs. Bing,8,7409
1,12,The One with the Dozen Lasagnas,8,7261
1,13,The One with the Boobies,8.5,7760
1,14,The One with the Candy Hearts,8.1,7140
1,15,The One with the Stoned Guy,8,7194
1,16,The One with Two Parts: Part 1,7.9,7065
1,17,The One with Two Parts: Part 2,8.3,7199
1,18,The One with All the Poker,8.7,7895
1,19,The One Where the Monkey Gets Away,7.9,6892
1,20,The One with the Evil Orthodontist,7.7,6857
1,21,The One with the Fake Monica,7.6,6915
1,22,The One with the Ick Factor,8.1,6860
1,23,The One with the Birth,8.6,7284
1,24,The One Where Rachel Finds Out,8.8,7662
2,1,The One with Ross's New Girlfriend,8.4,7046
2,2,The One with the Breast Milk,8,6702
2,3,The One Where Heckles Dies,8.2,6767
2,4,The One with Phoebe's Husband,7.8,6518
2,5,The One with Five Steaks and an Eggplant,8.1,6566
2,6,The One with the Baby on the Bus,8.4,7018
2,7,The One Where Ross Finds Out,8.9,7963
2,8,The One with the List,8.3,6650
2,9,The One with Phoebe's Dad,7.8,6324
2,10,The One with Russ,7.8,6631
2,11,The One with the Lesbian Wedding,7.9,6507
2,12,The One After the Superbowl: Part 1,8.5,6803
2,13,The One After the Superbowl: Part 2,8.6,7033
2,14,The One with the Prom Video,9.3,9960
2,15,The One Where Ross and Rachel... You Know,8.7,7008
2,16,The One Where Joey Moves Out,8.5,6370
2,17,The One Where Eddie Moves In,8.1,6218
2,18,The One Where Dr. Ramoray Dies,8.3,6221
2,19,The One Where Eddie Won't Go,8.3,6368
2,20,The One Where Old Yeller Dies,8,6049
2,21,The One with the Bullies,7.9,6119
2,22,The One with the Two Parties,8.9,7552
2,23,The One with the Chicken Pox,7.9,6137
2,24,The One with Barry and Mindy's Wedding,8.1,6184
3,1,The One with the Princess Leia Fantasy,8.2,6366
3,2,The One Where No One's Ready,8.9,8514
3,3,The One with the Jam,7.8,6041
3,4,The One with the Metaphorical Tunnel,7.8,5820
3,5,The One with Frank Jr.,8,5962
3,6,The One with the Flashback,9,7695
3,7,The One with the Race Car Bed,8.1,5883
3,8,The One with the Giant Poking Device,8.2,5905
3,9,The One with the Football,8.9,8049
3,10,The One Where Rachel Quits,8,5947
3,11,The One Where Chandler Can't Remember Which Sister,8.4,6128
3,12,The One with All the Jealousy,8,5775
3,13,The One Where Monica and Richard Are Just Friends,8.1,5817
3,14,The One with Phoebe's Ex-Partner,7.6,5823
3,15,The One Where Ross and Rachel Take a Break,8.4,6248
3,16,The One with the Morning After,9,7565
3,17,The One Without the Ski Trip,8.2,5858
3,18,The One with the Hypnosis Tape,8.2,5915
3,19,The One with the Tiny T-Shirt,8,5685
3,20,The One with the Dollhouse,7.9,5656
3,21,The One with a Chick and a Duck,8.6,6028
3,22,The One with the Screamer,8.1,5743
3,23,The One with Ross's Thing,7.8,5660
3,24,The One with the Ultimate Fighting Champion,8,5881
3,25,The One at the Beach,8.7,6470
4,1,The One with the Jellyfish,8.9,7348
4,2,The One with the Cat,7.9,5789
4,3,The One with the 'Cuffs,8.4,5930
4,4,The One with the Ballroom Dancing,8,5666
4,5,The One with Joey's New Girlfriend,8.2,5740
4,6,The One with the Dirty Girl,8.4,5873
4,7,The One Where Chandler Crosses the Line,8.6,5962
4,8,The One with Chandler in a Box,9,7280
4,9,The One Where They're Going to Party!,7.7,5526
4,10,The One with the Girl from Poughkeepsie,7.9,5542
4,11,The One with Phoebe's Uterus,8.4,5989
4,12,The One with the Embryos,9.4,10735
4,13,The One with Rachel's Crush,8,5502
4,14,The One with Joey's Dirty Day,8.1,5546
4,15,The One with All the Rugby,8.3,5793
4,16,The One with the Fake Party,8,5596
4,17,The One with the Free Porn,8.5,5751
4,18,The One with Rachel's New Dress,8.1,5495
4,19,The One with All the Haste,8.6,5806
4,20,The One with All the Wedding Dresses,8.4,5700
4,21,The One with the Invitation,6.8,6155
4,22,The One with the Worst Best Man Ever,8.3,5544
4,23,The One with Ross's Wedding,8.6,6039
4,24,The One with Ross's Wedding: Part 2,9.1,7605
5,1,The One After Ross Says Rachel,8.8,6458
5,2,The One with All the Kissing,8.9,6575
5,3,The One Hundredth,8.7,6106
5,4,The One Where Phoebe Hates PBS,8.1,5447
5,5,The One with the Kips,8.6,5858
5,6,The One with the Yeti,7.8,5446
5,7,The One Where Ross Moves In,8.1,5534
5,8,The One with All the Thanksgivings,9,7473
5,9,The One with Ross's Sandwich,9,6936
5,10,The One with the Inappropriate Sister,8,5456
5,11,The One with All the Resolutions,9,6886
5,12,The One with Chandler's Work Laugh,8.1,5426
5,13,The One with Joey's Bag,7.9,5418
5,14,The One Where Everybody Finds Out,9.7,15475
5,15,The One with the Girl Who Hits Joey,8.3,5691
5,16,The One with the Cop,8.5,5927
5,17,The One with Rachel's Inadvertent Kiss,8.3,5464
5,18,The One Where Rachel Smokes,7.7,5305
5,19,The One Where Ross Can't Flirt,8.6,5827
5,20,The One with the Ride Along,8.1,5300
5,21,The One with the Ball,8.3,5488
5,22,The One with Joey's Big Break,8.1,5259
5,23,The One in Vegas: Part 1,8.6,5929
5,24,The One in Vegas: Part 2,9,6671
6,1,The One After Vegas,8.6,5808
6,2,The One Where Ross Hugs Rachel,8,5274
6,3,The One with Ross's Denial,8,5187
6,4,The One Where Joey Loses His Insurance,8.3,5417
6,5,The One with Joey's Porsche,8,5274
6,6,The One on the Last Night,8.4,5338
6,7,The One Where Phoebe Runs,8.2,5349
6,8,The One with Ross' Teeth,8.3,5560
6,9,The One Where Ross Got High,9.1,7621
6,10,The One with the Routine,8.5,5780
6,11,The One with the Apothecary Table,7.9,5245
6,12,The One with the Joke,7.8,5152
6,13,The One with Rachel's Sister,8.1,5350
6,14,The One Where Chandler Can't Cry,8.4,5398
6,15,The One That Could Have Been: Part 1,8.3,5622
6,16,The One That Could Have Been: Part 2,8.3,5494
6,17,The One with Unagi,8.9,7225
6,18,The One Where Ross Dates a Student,8.1,5211
6,19,The One with Joey's Fridge,8.1,5289
6,20,The One with Mac and C.H.E.E.S.E.,7.1,5551
6,21,The One Where Ross Meets Elizabeth's Dad,8.5,5525
6,22,The One Where Paul's the Man,8.9,6264
6,23,The One with the Ring,8.4,5332
6,24,The One with the Proposal: Part 1,8.6,5529
6,25,The One with the Proposal: Part 2,9.2,7662
7,1,The One with Monica's Thunder,8.2,5526
7,2,The One with Rachel's Book,8.1,5125
7,3,The One with Phoebe's Cookies,7.9,5096
7,4,The One with Rachel's Assistant,7.9,5110
7,5,The One with the Engagement Picture,7.9,5072
7,6,The One with the Nap Partners,8.7,5968
7,7,The One with Ross's Library Book,8.3,5199
7,8,The One Where Chandler Doesn't Like Dogs,8,5067
7,9,The One with All the Candy,7.9,5020
7,10,The One with the Holiday Armadillo,8.4,5550
7,11,The One with All the Cheesecakes,8.4,5352
7,12,The One Where They're Up All Night,8.5,5440
7,13,The One Where Rosita Dies,8.2,5121
7,14,The One Where They All Turn Thirty,8.4,5423
7,15,The One with Joey's New Brain,8.2,5246
7,16,The One with the Truth About London,8.6,5456
7,17,The One with the Cheap Wedding Dress,8.2,5025
7,18,The One with Joey's Award,8.2,5078
7,19,The One with Ross and Monica's Cousin,8.5,5623
7,20,The One with Rachel's Big Kiss,8.2,5210
7,21,The One with the Vows,7.2,5096
7,22,The One with Chandler's Dad,8.2,5181
7,23,The One with Monica and Chandler's Wedding: Part 1,8.7,5700
7,24,The One with Monica and Chandler's Wedding: Part 2,9.1,6529
8,1,The One After I Do,8.6,5499
8,2,The One with the Red Sweater,9,6349
8,3,The One Where Rachel Tells...,8.6,5200
8,4,The One with the Videotape,9.2,7406
8,5,The One with Rachel's Date,7.9,4962
8,6,The One with the Halloween Party,8.4,5426
8,7,The One with the Stain,7.7,5034
8,8,The One with the Stripper,8.6,5597
8,9,The One with the Rumor,9.2,9024
8,10,The One with Monica's Boots,7.8,5033
8,11,The One with Ross's Step Forward,7.8,4835
8,12,The One Where Joey Dates Rachel,8.4,5266
8,13,The One Where Chandler Takes a Bath,8.4,5117
8,14,The One with the Secret Closet,8,4845
8,15,The One with the Birthing Video,8.2,4833
8,16,The One Where Joey Tells Rachel,8.1,4929
8,17,The One with the Tea Leaves,7.9,4832
8,18,The One in Massapequa,8,4901
8,19,The One with Joey's Interview,7.2,5017
8,20,The One with the Baby Shower,8.1,4905
8,21,The One with the Cooking Class,8,4865
8,22,The One Where Rachel Is Late,8.2,4815
8,23,The One Where Rachel Has a Baby: Part 1,8.7,5236
8,24,The One Where Rachel Has a Baby: Part 2,8.8,5590
9,1,The One Where No One Proposes,8.5,5349
9,2,The One Where Emma Cries,8.4,5305
9,3,The One with the Pediatrician,8.1,4928
9,4,The One with the Sharks,8,4967
9,5,The One with Phoebe's Birthday Dinner,8.3,5105
9,6,The One with the Male Nanny,8.2,5299
9,7,The One with Ross's Inappropriate Song,8.5,5300
9,8,The One with Rachel's Other Sister,8.7,5953
9,9,The One with Rachel's Phone Number,8,4883
9,10,The One with Christmas in Tulsa,7.2,5031
9,11,The One Where Rachel Goes Back to Work,7.8,4729
9,12,The One with Phoebe's Rats,7.7,4858
9,13,The One Where Monica Sings,7.9,4832
9,14,The One with the Blind Dates,8,4761
9,15,The One with the Mugging,8.1,4802
9,16,The One with the Boob Job,8,4687
9,17,The One with the Memorial Service,8.3,4876
9,18,The One with the Lottery,8.5,5059
9,19,The One with Rachel's Dream,7.9,4739
9,20,The One with the Soap Opera Party,8.1,4769
9,21,The One with the Fertility Test,8.1,4673
9,22,The One with the Donor,7.6,4750
9,23,The One in Barbados,8.5,5501
10,1,The One After Joey and Rachel Kiss,8.4,5592
10,2,The One Where Ross Is Fine,8.7,6028
10,3,The One with Ross's Tan,8.6,5821
10,4,The One with the Cake,8.2,5131
10,5,The One Where Rachel's Sister Babysits,8,5052
10,6,The One with Ross' Grant,8,5110
10,7,The One with the Home Study,8.1,4921
10,8,The One with the Late Thanksgiving,8.8,5873
10,9,The One with the Birth Mother,8.4,5213
10,10,The One Where Chandler Gets Caught,7.7,5004
10,11,The One Where the Stripper Cries,8.9,6401
10,12,The One with Phoebe's Wedding,8.8,5734
10,13,The One Where Joey Speaks French,8.3,5426
10,14,The One with Princess Consuela,8.4,5251
10,15,The One Where Estelle Dies,8.4,4991
10,16,The One with Rachel's Going Away Party,8.8,5720
10,17,The Last One,9.6,18076
