season,episode,title,rating,votes
1,1,Smoke Gets in Your Eyes,8.1,6790
1,2,Ladies Room,7.5,5115
1,3,Marriage of Figaro,7.6,4751
1,4,New Amsterdam,7.9,4518
1,5,5G,8.1,4426
1,6,Babylon,7.8,4340
1,7,Red in the Face,8,4150
1,8,The Hobo Code,8.3,4292
1,9,Shoot,8.2,4104
1,10,Long Weekend,8.2,3987
1,11,Indian Summer,8.1,3792
1,12,Nixon vs. Kennedy,9,4663
1,13,The Wheel,9,4856
2,1,For Those Who Think Young,7.6,3533
2,2,Flight 1,7.8,3426
2,3,The Benefactor,7.8,3369
2,4,Three Sundays,8.1,3367
2,5,The New Girl,8.3,3430
2,6,Maidenform,7.9,3264
2,7,The Gold Violin,8.4,3366
2,8,A Night to Remember,8.3,3298
2,9,Six Month Leave,8.5,3369
2,10,The Inheritance,7.9,3151
2,11,The Jet Set,8.3,3478
2,12,The Mountain King,8.5,3369
2,13,Meditations in an Emergency,8.9,3674
3,1,Out of Town,8.2,3239
3,2,Love Among the Ruins,7.7,3023
3,3,My Old Kentucky Home,8,3225
3,4,The Arrangements,8,3016
3,5,The Fog,8,3047
3,6,Guy Walks Into an Advertising Agency,9.1,4096
3,7,Seven Twenty Three,8.4,3114
3,8,Souvenir,7.9,2985
3,9,Wee Small Hours,8.1,2939
3,10,The Color Blue,8.3,3015
3,11,The Gypsy and the Hobo,9.2,4084
3,12,The Grown-Ups,8.9,3472
3,13,Shut the Door. Have a Seat,9.7,6841
4,1,Public Relations,8.5,3270
4,2,Christmas Comes But Once a Year,8.2,2986
4,3,The Good News,8.7,3288
4,4,The Rejected,8.2,2946
4,5,The Chrysanthemum and the Sword,8.6,3083
4,6,Waldorf Stories,8.6,3122
4,7,The Suitcase,9.7,7952
4,8,The Summer Man,8.6,3232
4,9,The Beautiful Girls,8.8,3255
4,10,Hands and Knees,8.7,2981
4,11,Chinese Wall,8.3,2786
4,12,Blowing Smoke,8.8,3042
4,13,Tomorrowland,9,3483
5,1,"A Little Kiss, Part 1",8.5,3324
5,2,"A Little Kiss, Part 2",8.4,3008
5,3,Tea Leaves,7.8,2880
5,4,Mystery Date,8.6,3142
5,5,Signal 30,9,3814
5,6,Far Away Places,9.1,4152
5,7,At the Codfish Ball,8.7,3161
5,8,Lady Lazarus,8.2,2880
5,9,Dark Shadows,8,2724
5,10,Christmas Waltz,8.2,2845
5,11,The Other Woman,9.4,4419
5,12,Commissions and Fees,9.4,4253
5,13,The Phantom,8.6,3148
6,1,"The Doorway, Part 1",7.5,2996
6,2,"The Doorway, Part 2",7.6,2810
6,3,Collaborators,7.8,2745
6,4,To Have and to Hold,8,2705
6,5,The Flood,8.2,2839
6,6,For Immediate Release,8.8,3233
6,7,Man with a Plan,7.9,2712
6,8,The Crash,8.7,3552
6,9,The Better Half,8.3,2779
6,10,A Tale of Two Cities,8.1,2621
6,11,Favors,8.7,2953
6,12,The Quality of Mercy,8.5,2660
6,13,In Care Of,9.1,3414
7,1,Time Zones,7.9,2906
7,2,A Day's Work,8.3,2792
7,3,Field Trip,8.5,2883
7,4,The Monolith,8.5,2754
7,5,The Runaways,8.5,2804
7,6,The Strategy,8.9,3212
7,7,Waterloo,9.5,4553
7,8,Severance,8.1,2881
7,9,New Business,7.8,2735
7,10,The Forecast,8.2,2733
7,11,Time & Life,8.9,2974
7,12,Lost Horizon,9,3213
7,13,The Milk and Honey Route,9.1,3513
7,14,Person to Person,9.3,5799
