season,episode,title,rating,votes,episode_year
1,1,The Red Serpent,7.6,5884,2010
1,2,Sacramentum Gladiatorum,7.9,4503,2010
1,3,Legends,8,4213,2010
1,4,The Thing in the Pit,8.3,4186,2010
1,5,Shadow Games,8.9,4679,2010
1,6,Delicate Things,8.5,4098,2010
1,7,Great and Unfortunate Things,8.2,3807,2010
1,8,Mark of the Brotherhood,8.2,3797,2010
1,9,Whore,8.7,4145,2010
1,10,Party Favors,9,4435,2010
1,11,Old Wounds,8.6,3920,2010
1,12,Revelations,9,4181,2010
1,13,Kill Them All,9.6,8015,2010
2,1,Fugitivus,8,4010,2012
2,2,A Place in This World,8,3187,2012
2,3,The Greater Good,8.2,3148,2012
2,4,Empty Hands,8,3032,2012
2,5,Libertus,9.2,4402,2012
2,6,Chosen Path,8,2966,2012
2,7,Sacramentum,8.5,3150,2012
2,8,Balance,8.3,2954,2012
2,9,Monsters,8.8,3360,2012
2,10,Wrath of the Gods,9.3,4999,2012
3,1,Enemies of Rome,8.5,3822,2013
3,2,Wolves at the Gate,8.4,3116,2013
3,3,Men of Honor,8.2,2979,2013
3,4,Decimation,8.3,2999,2013
3,5,Blood Brothers,8.8,3224,2013
3,6,Spoils of War,8.6,3042,2013
3,7,Mors Indecepta,8.4,2937,2013
3,8,Separate Paths,8.9,3596,2013
3,9,The Dead and the Dying,9.1,3733,2013
3,10,Victory,9.7,9080,2013
