season,episode,title,rating,votes,episode_year
1,1,Rebirth,8.4,11953,2006
1,2,Confrontation,9,11836,2006
1,3,Dealings,8.4,9261,2006
1,4,Pursuit,8.8,9536,2006
1,5,Tactics,8.5,9049,2006
1,6,Unraveling,8.2,8606,2006
1,7,Overcast,9.2,11729,2006
1,8,Glare,8.4,8345,2006
1,9,Encounter,8.6,8507,2006
1,10,Doubt,8.2,8075,2006
1,11,Assault,8.7,8505,2006
1,12,Love,8.3,7875,2006
1,13,Confession,8.3,7765,2007
1,14,Friend,8.2,7675,2007
1,15,Wager,8.9,8794,2007
1,16,Decision,8.3,7613,2007
1,17,Execution,8,7599,2007
1,18,Ally,7.3,7409,2007
1,19,Matsuda,7.6,7354,2007
1,20,Makeshift,7.3,7252,2007
1,21,Performance,7.8,7200,2007
1,22,Guidance,8.2,7276,2007
1,23,Frenzy,8.9,8383,2007
1,24,Revival,9.4,11893,2007
1,25,Silence,9.6,17670,2007
1,26,Renewal,7,8909,2007
1,27,Abduction,7.2,6938,2007
1,28,Impatience,7.3,6763,2007
1,29,Father,8,9174,2007
1,30,Justice,7.6,6625,2007
1,31,Transfer,7.6,6656,2007
1,32,Selection,7.8,6764,2007
1,33,Scorn,7.1,6607,2007
1,34,Vigilance,7.2,6504,2007
1,35,Malice,8,6852,2007
1,36,1.28,9,9357,2007
1,37,New World,8.8,11923,2007
