season,episode,title,rating,votes,episode_year
1,1,Pilot,7.7,7275,2013
1,2,The Tagger,7.5,5954,2013
1,3,The Slump,7.5,5577,2013
1,4,M.E. Time,7.6,5394,2013
1,5,The Vulture,7.9,5242,2013
1,6,Halloween,8.4,5922,2013
1,7,48 Hours,8,5151,2013
1,8,Old School,7.6,4954,2013
1,9,Sal's Pizza,7.5,4838,2013
1,10,Thanksgiving,8.1,4958,2013
1,11,Christmas,8.1,4751,2013
1,12,Pontiac Bandit,8,4810,2014
1,13,The Bet,8.7,5415,2014
1,14,The Ebony Falcon,7.5,4477,2014
1,15,Operation: Broken Feather,8,4671,2014
1,16,The Party,8.4,4896,2014
1,17,Full Boyle,7.8,4430,2014
1,18,The Apartment,7.5,4311,2014
1,19,Tactical Village,8.3,4576,2014
1,20,Fancy Brudgom,7.5,4292,2014
1,21,Unsolvable,8,4354,2014
1,22,Charges and Specs,8.8,5120,2014
2,1,Undercover,8.1,4456,2014
2,2,Chocolate Milk,7.6,4198,2014
2,3,The Jimmy Jab Games,8.1,4387,2014
2,4,Halloween II,8.7,4911,2014
2,5,The Mole,8.1,4189,2014
2,6,Jake and Sophia,8.1,4191,2014
2,7,Lockdown,7.7,4045,2014
2,8,USPIS,7.7,4027,2014
2,9,The Road Trip,8.1,4163,2014
2,10,The Pontiac Bandit Returns,8.2,4132,2014
2,11,Stakeout,7.7,3962,2014
2,12,Beach House,8.2,4181,2015
2,13,Payback,7.8,3904,2015
2,14,Defense Rests,7.6,3863,2015
2,15,Windbreaker City,8.1,3965,2015
2,16,The Wednesday Incident,7.9,3878,2015
2,17,Boyle-Linetti Wedding,8.1,3979,2015
2,18,Captain Peralta,7.7,3837,2015
2,19,Sabotage,7.8,3805,2015
2,20,AC/DC,7.6,3753,2015
2,21,Det. Dave Majors,7.8,3813,2015
2,22,The Chopper,8.5,3971,2015
2,23,Johnny and Dora,9,5182,2015
3,1,New Captain,8.2,4208,2015
3,2,The Funeral,7.6,3814,2015
3,3,Boyle's Hunch,7.7,3735,2015
3,4,The Oolong Slayer,8.4,3998,2015
3,5,Halloween III,8.9,4777,2015
