season,episode,title,rating,votes
1,1,Pilot,7.6,3280
1,2,Kryptonite,7.2,2391
1,3,Wedding,7.5,2295
1,4,Naked,7.9,2258
1,5,Cece Crashes,7.7,2061
1,6,Thanksgiving,7.7,2049
1,7,Bells,7,1955
1,8,Bad in Bed,7.4,1917
1,9,The 23rd,7.6,1892
1,10,The Story of the 50,7.6,1921
1,11,Jess & Julia,7.8,1871
1,12,The Landlord,8,2016
1,13,Valentine's Day,7.7,1811
1,14,Bully,7.3,1675
1,15,Injured,7.8,1917
1,16,Control,7.3,1645
1,17,Fancyman Part 1,7.8,1746
1,18,Fancyman Part 2,7.9,1683
1,19,Secrets,8.1,1779
1,20,Normal,7.6,1618
1,21,Kids,7.8,1680
1,22,Tomatoes,7.5,1624
1,23,Backslide,7.5,1589
1,24,See Ya,7.8,1697
2,1,Re-launch,7.3,1695
2,2,Katie,7.7,1718
2,3,Fluffer,7.6,1577
2,4,Neighbors,7.1,1567
2,5,Models,7.7,1603
2,6,Halloween,7.8,1582
2,7,Menzies,7.8,1628
2,8,Parents,7.7,1518
2,9,Eggs,7.5,1477
2,10,Bathtub,7.7,1473
2,11,Santa,8.1,1628
2,12,Cabin,7.7,1532
2,13,A Father's Love,7,1422
2,14,Pepperwood,7.9,1616
2,15,Cooler,9.1,2982
2,16,Table 34,8.1,1571
2,17,Parking Spot,8.1,1564
2,18,Tinfinity,7.7,1433
2,19,Quick Hardening Caulk,8.4,1830
2,20,Chicago,7.6,1585
2,21,First Date,7.7,1472
2,22,Bachelorette Party,7.5,1368
2,23,Virgins,8.4,1903
2,24,Winston's Birthday,8,1474
2,25,Elaine's Big Day,8.6,1894
3,1,All In,7.7,1538
3,2,Nerd,7.5,1347
3,3,Double Date,7.6,1353
3,4,The Captain,7.4,1302
3,5,The Box,7.1,1266
3,6,Keaton,7.5,1279
3,7,Coach,7.6,1307
3,8,Menus,7.3,1237
3,9,Longest Night Ever,7.4,1225
3,10,Thanksgiving III,7.3,1244
3,11,Clavado En Un Bar,7.4,1262
3,12,Basketsball,7.2,1199
3,13,Birthday,8.3,1563
3,14,Prince,8.6,2174
3,15,Exes,7.5,1224
3,16,Sister,7.2,1209
3,17,Sister II,7.1,1157
3,18,Sister III,7.2,1139
3,19,Fired Up,7.6,1145
3,20,Mars Landing,7.2,1212
3,21,Big News,7.5,1167
3,22,Dance,7.4,1139
3,23,Cruise,7.7,1176
4,1,The Last Wedding,7.6,1303
4,2,Dice,7.5,1225
4,3,Julie Berkman's Older Sister,7.2,1161
4,4,Micro,7.2,1178
4,5,Landline,7.9,1290
4,6,Background Check,8.7,2060
4,7,Goldmine,8.1,1342
4,8,Teachers,7.9,1237
4,9,Thanksgiving IV,8.1,1255
4,10,Girl Fight,7.6,1130
4,11,LAXmas,7.5,1175
4,12,Shark,7.3,1051
4,13,Coming Out,7.1,1041
4,14,Swuit,7.1,1049
4,15,The Crawl,7.6,1114
4,16,Oregon,7.4,1086
4,17,Spiderhunt,8.2,1334
4,18,Walk of Shame,7.5,1131
4,19,The Right Thing,7.3,1056
4,20,Par 5,7.3,1064
4,21,Panty Gate,7.6,1077
4,22,Clean Break,9,2122
5,1,Big Mama P,7.8,1266
5,2,What About Fred,7.2,1085
5,3,Jury Duty,7.5,1052
5,4,No Girl,7.3,1080
5,5,Bob & Carol & Nick & Schmidt,7.3,1077
5,6,Reagan,7.5,1223
5,7,Wig,7.2,1077
5,8,The Decision,7.3,1054
5,9,Heat Wave,7.3,1060
5,10,Goosebumps Walkaway,7.4,1062
5,11,The Apartment,7.3,989
5,12,D-Day,7.8,1037
5,13,"Sam, Again",7.1,1003
5,14,300 Feet,7,1014
5,15,Jeff Day,7.1,979
5,16,Helmet,7.5,973
5,17,Road Trip,7.6,1118
5,18,A Chill Day In,8.1,1167
5,19,Dress,7.2,918
5,20,Return to Sender,7.4,933
5,21,Wedding Eve,8.2,1098
5,22,Landing Gear,8.8,1490
6,1,House Hunt,7.5,1017
6,2,Hubbedy Bubby,6.5,1246
6,3,Single and Sufficient,7.1,932
6,4,Homecoming,7.5,1156
6,5,Jaipur Aviv,7.4,914
6,6,Ready,7.2,893
6,7,Last Thanksgiving,7.1,886
6,8,James Wonder,7.3,898
6,9,Es Good,7.1,874
6,10,Christmas Eve Eve,7.5,936
6,11,Raisin's Back,7.3,887
6,12,The Cubicle,7.2,846
6,13,Cece's Boys,7.3,899
6,14,The Hike,7.4,895
6,15,Glue,7.7,907
6,16,Operation: Bobcat,7.8,917
6,17,Rumspringa,7,856
6,18,Young Adult,7.5,854
6,19,Socalyalcon VI,7.5,877
6,20,Misery,7.5,867
6,21,San Diego,8.1,960
6,22,Five Stars for Beezus,9.1,1840
7,1,About Three Years Later,7.2,1074
7,2,Tuesday Meeting,7.1,898
7,3,Lillypads,7.2,887
7,4,Where the Road Goes,7.4,915
7,5,Godparents,7.2,861
7,6,Mario,7.8,899
7,7,The Curse of the Pirate Bride,7.9,965
7,8,Engram Pattersky,8.3,1377
