season,episode,title,rating,votes
1,0,Unaired Pilot,7.5,1852
1,1,Cartman Gets an Anal Probe,7.8,7073
1,2,Volcano,7.6,5427
1,3,Weight Gain 4000,7.5,5621
1,4,Big Gay Al's Big Gay Boat Ride,7.6,5172
1,5,An Elephant Makes Love to a Pig,7.4,4858
1,6,Death,8,5025
1,7,Pinkeye,8.3,5129
1,8,Starvin' Marvin,8.1,5038
1,9,"Mr. Hankey, the Christmas Poo",8.1,4962
1,10,Damien,7.8,4596
1,11,Tom's Rhinoplasty,7.9,4555
1,12,Mecha-Streisand,7.5,4570
1,13,Cartman's Mom Is a Dirty Slut,8.5,5248
2,1,Terrance and Phillip in Not Without My Anus,6.1,4656
2,2,Cartman's Mom is Still a Dirty Slut,8.2,4608
2,3,Ike's Wee Wee,8,4235
2,4,Chickenlover,8,4318
2,5,Conjoined Fetus Lady,7.6,4020
2,6,The Mexican Staring Frog of Southern Sri Lanka,7.5,3903
2,7,City on the Edge of Forever,7.2,3968
2,8,Summer Sucks,7.3,3736
2,9,Chef's Chocolate Salty Balls,7.5,3799
2,10,Chickenpox,7.9,3836
2,11,Roger Ebert Should Lay Off the Fatty Foods,7.5,3684
2,12,Clubhouses,7.9,3740
2,13,Cow Days,7.5,3591
2,14,Chef Aid,7.7,3704
2,15,Spookyfish,8.4,4155
2,16,Merry Christmas Charlie Manson!,8.1,3857
2,17,Gnomes,8.2,3960
2,18,Prehistoric Ice Man,7.8,3608
3,1,Rainforest Shmainforest,8.4,4468
3,2,Spontaneous Combustion,8.1,3837
3,3,The Succubus,8,3906
3,4,Jakovasaurs,6.4,3877
3,5,Tweek vs. Craig,7.6,3790
3,6,Sexual Harassment Panda,8.1,4063
3,7,Cat Orgy,7.9,3759
3,8,Two Guys Naked in a Hot Tub,8,3730
3,9,Jewbilee,7.4,3520
3,10,Korn's Groovy Pirate Ghost Mystery,7.7,3859
3,11,Chinpokomon,8.7,4709
3,12,Hooked on Monkey Fonics,8,3523
3,13,Starvin' Marvin in Space,8,3448
3,14,The Red Badge of Gayness,8.3,3705
3,15,Mr. Hankey's Christmas Classics,7.2,3549
3,16,"Are You There God? It's Me, Jesus",7.8,3324
3,17,World Wide Recorder Concert,8.1,3430
4,1,The Tooth Fairy's Tats 2000,8.2,3788
4,2,Cartman's Silly Hate Crime 2000,8.6,4056
4,3,Timmy 2000,8.1,3694
4,4,Quintuplets 2000,7.3,3321
4,5,Cartman Joins NAMBLA,9,5196
4,6,Cherokee Hair Tampons,8,3470
4,7,Chef Goes Nanners,8.2,3541
4,8,Something You Can Do with Your Finger,8,3542
4,9,Do the Handicapped Go to Hell?,8.2,3632
4,10,Probably,8.2,3486
4,11,4th Grade,8.1,3431
4,12,Trapper Keeper,8,3387
4,13,Helen Keller! The Musical,7.7,3232
4,14,Pip,6.6,3556
4,15,Fat Camp,8.4,3823
4,16,The Wacky Molestation Adventure,8.7,4109
4,17,A Very Crappy Christmas,7.4,3102
5,1,It Hits the Fan,8.3,4015
5,2,Cripple Fight,8.3,3976
5,3,Super Best Friends,8.2,3374
