season,episode,title,rating,votes
1,1,Pilot,7.3,12953
1,2,Diversity Day,8.1,12670
1,3,Health Care,7.6,10563
1,4,The Alliance,7.8,10176
1,5,Basketball,8.2,11264
1,6,Hot Girl,7.5,10048
2,1,The Dundies,8.6,11254
2,2,Sexual Harassment,8.1,9721
2,3,Office Olympics,8.2,9575
2,4,The Fire,8.1,9374
2,5,Halloween,7.9,8915
2,6,The Fight,7.9,8905
2,7,The Client,8.5,9410
2,8,Performance Review,8,8439
2,9,E-Mail Surveillance,8.2,8613
2,10,Christmas Party,8.7,9459
2,11,Booze Cruise,8.5,9225
2,12,The Injury,9,10758
2,13,The Secret,8.1,8213
2,14,The Carpet,7.6,8099
2,15,Boys and Girls,8,8089
2,16,Valentine's Day,8.1,8076
2,17,Dwight's Speech,8.3,8464
2,18,Take Your Daughter to Work Day,8.2,8325
2,19,Michael's Birthday,8,8037
2,20,Drug Testing,8.2,8114
2,21,Conflict Resolution,8.6,8320
2,22,Casino Night,9.3,11799
3,1,Gay Witch Hunt,8.9,10642
3,2,The Convention,8,7855
3,3,The Coup,8.4,8149
3,4,Grief Counseling,7.8,7810
3,5,Initiation,7.9,7598
3,6,Diwali,7.7,7906
3,7,Branch Closing,8.5,7902
3,8,The Merger,8.6,8142
3,9,The Convict,8.2,8155
3,10,A Benihana Christmas,8.6,8504
3,11,Back from Vacation,8.5,7751
3,12,Traveling Salesmen,8.5,7772
3,13,The Return,8.7,8113
3,14,Ben Franklin,7.8,7539
3,15,Phyllis' Wedding,8,7640
3,16,Business School,8.8,8713
3,17,Cocktails,8.3,7509
3,18,The Negotiation,8.9,8492
3,19,Safety Training,8.6,7891
3,20,Product Recall,8.5,7743
3,21,Women's Appreciation,8.6,7926
3,22,Beach Games,9,9036
3,23,The Job,9.2,9517
4,1,Fun Run,8.7,8722
4,2,Dunder Mifflin Infinity,8.1,7360
4,3,Launch Party,8.2,7237
4,4,Money,8.5,7624
4,5,Local Ad,8.6,7726
4,6,Branch Wars,8.3,7350
4,7,Survivor Man,8,7093
4,8,The Deposition,8.6,7488
4,9,Dinner Party,9.4,14811
4,10,Chair Model,7.8,6923
4,11,Night Out,8.5,7228
4,12,Did I Stutter?,8.1,6901
4,13,Job Fair,7.6,6646
4,14,"Goodbye, Toby",9.2,9517
5,1,Weight Loss,8.7,7893
5,2,Business Ethics,8.1,6717
5,3,Baby Shower,7.8,6719
5,4,Crime Aid,7.9,6474
5,5,Employee Transfer,7.8,6627
5,6,Customer Survey,8.4,6881
5,7,Business Trip,8,6492
5,8,Frame Toby,8.5,7264
5,9,The Surplus,8.6,7032
5,10,Moroccan Christmas,8.2,6681
5,11,The Duel,8.6,6916
5,12,Prince Family Paper,7.8,6654
5,13,Stress Relief,9.7,20226
5,14,Lecture Circuit: Part 1,8,6458
5,15,Lecture Circuit: Part 2,8,6359
5,16,Blood Drive,7.8,6272
5,17,Golden Ticket,8.5,6850
5,18,New Boss,8.1,6444
5,19,Two Weeks,8.2,6380
5,20,Dream Team,8.1,6368
5,21,Michael Scott Paper Company,8.5,6888
5,22,Heavy Competition,8.5,6577
5,23,Broke,9.2,8865
5,24,Casual Friday,8.1,6328
5,25,Cafe Disco,8.7,7509
5,26,Company Picnic,8.9,7460
6,1,Gossip,8.7,7414
6,2,The Meeting,7.9,6104
6,3,The Promotion,7.8,6063
6,4,Niagara: Part 1,9.2,10125
6,5,Niagara: Part 2,9.4,9889
6,6,Mafia,7.5,6412
6,7,The Lover,8.5,6700
6,8,Koi Pond,8,6135
6,9,Double Date,7.9,6062
6,10,Murder,8.6,7164
6,11,Shareholder Meeting,8,6080
6,12,Scott's Tots,8.2,6966
6,13,Secret Santa,8.4,6429
6,14,The Banker,6.7,7558
6,15,Sabre,7.5,5824
6,16,Manager and Salesman,7.8,5744
6,17,The Delivery: Part 1,8.3,6169
6,18,The Delivery: Part 2,8.4,6137
6,19,St. Patrick's Day,7.5,5679
6,20,New Leads,7.6,5710
6,21,Happy Hour,8.4,6352
6,22,Secretary's Day,7.6,5704
6,23,Body Language,7.7,5687
6,24,The Cover-Up,8,5793
6,25,The Chump,7.6,5515
6,26,Whistleblower,7.8,5649
7,1,Nepotism,8.2,6397
7,2,Counseling,8,5903
7,3,Andy's Play,8.1,6281
7,4,Sex Ed,7.7,5833
7,5,The Sting,7.6,5723
7,6,Costume Contest,8,5861
7,7,Christening,7.2,5824
7,8,Viewing Party,7.7,5824
7,9,WUPHF.com,7.5,5613
7,10,China,8,5938
7,11,"Classy Christmas, Part 1",8.8,7306
7,12,"Classy Christmas, Part 2",8.6,370
7,13,Ultimatum,8.1,5947
7,14,The Seminar,7.5,5698
7,15,The Search,8.4,6236
7,16,PDA,8.2,6094
7,17,Threat Level Midnight,9.3,12075
7,18,Todd Packer,7.3,5592
7,19,Garage Sale,9.3,9739
7,20,Training Day,7.5,5747
7,21,Michael's Last Dundies,8.9,7946
7,22,"Goodbye, Michael",9.8,21815
7,23,"Goodbye, Michael Part 2",9.6,691
7,24,The Inner Circle,7.4,5731
7,25,"Dwight K. Schrute, (Acting) Manager",8.5,6128
7,26,Search Committee,8.5,6313
7,27,"Search Committee, Part 2",8.1,311
8,1,The List,7.9,5882
8,2,The Incentive,7.9,5645
8,3,Lotto,7.1,5387
8,4,Garden Party,8,5935
8,5,Spooked,7.3,5356
8,6,Doomsday,7.4,5180
8,7,Pam's Replacement,7.5,5494
8,8,Gettysburg,6.6,5490
8,9,Mrs. California,7.5,5394
8,10,Christmas Wishes,7.7,5270
8,11,Trivia,7.7,5237
8,12,Pool Party,7.9,5668
8,13,Jury Duty,7.3,5092
8,14,Special Project,7.5,4994
8,15,Tallahassee,7.6,5252
8,16,After Hours,7.9,5442
8,17,Test the Store,7.6,5215
8,18,Last Day in Florida,7.6,5094
8,19,Get the Girl,6.3,5817
8,20,Welcome Party,6.7,5201
8,21,Angry Andy,6.7,5647
8,22,Fundraiser,6.8,5007
8,23,Turf War,7.4,4914
8,24,Free Family Portrait Studio,7.5,5135
9,1,New Guys,7.3,5370
9,2,Roy's Wedding,6.8,5189
9,3,Andy's Ancestry,7.1,5142
9,4,Work Bus,7.6,5438
9,5,Here Comes Treble,6.7,5260
9,6,The Boat,7.5,5223
9,7,The Whale,7.4,5016
9,8,The Target,7.7,5233
9,9,Dwight Christmas,8.2,5793
9,10,Lice,7.4,5179
9,11,Suit Warehouse,7.5,5093
9,12,Customer Loyalty,7.6,5197
9,13,Junior Salesman,7.3,4936
9,14,Vandalism,7.1,4992
9,15,Couples Discount,6.9,5097
9,16,Moving On,7.7,5407
9,17,The Farm,7.3,5655
9,18,Promos,7.7,5048
9,19,Stairmageddon,7.8,5250
9,20,Paper Airplane,7.8,5339
9,21,Livin' the Dream,9,7770
9,22,A.A.R.M.,9.4,10046
9,23,Finale,9.8,26523
