season,episode,title,rating,votes
1,1,Pilot,8.3,7122
1,2,Ghosts,7.9,5459
1,3,Mission Creep,8,4945
1,4,Cura Te Ipsum,8.3,4810
1,5,Judgement,8.2,4625
1,6,The Fix,8.5,4882
1,7,Witness,8.8,5142
1,8,Foe,8.1,4478
1,9,Get Carter,8.7,4661
1,10,Number Crunch,9,5284
1,11,Super,8.6,4479
1,12,Legacy,8.2,4075
1,13,Root Cause,8.7,4612
1,14,Wolf and Cub,8,4051
1,15,Blue Code,8.5,4131
1,16,Risk,8.3,3971
1,17,Baby Blue,8.6,4224
1,18,Identity Crisis,8.3,3966
1,19,Flesh and Blood,8.9,4520
1,20,Matsya Nyaya,8.7,4233
1,21,Many Happy Returns,9.1,4848
1,22,No Good Deed,9,4347
1,23,Firewall,9.6,8188
2,1,The Contingency,8.9,4757
2,2,Bad Code,9,4307
2,3,Masquerade,8.3,3663
2,4,Triggerman,8,3518
2,5,Bury the Lede,8.6,3834
2,6,The High Road,8.3,3453
2,7,Critical,8.3,3584
2,8,Til Death,8,3502
2,9,C.O.D.,8,3336
2,10,Shadow Box,8.7,3794
2,11,2 Pi R,8.8,4095
2,12,Prisoner's Dilemma,9.4,4902
2,13,Dead Reckoning,9.2,4281
2,14,One Percent,8.3,3408
2,15,Booked Solid,8.4,3459
2,16,Relevance,9.2,5351
2,17,Proteus,8.4,3551
2,18,All In,8.1,3230
2,19,Trojan Horse,8.6,3456
2,20,In Extremis,8.7,3585
2,21,Zero Day,9.4,4726
2,22,God Mode,9.4,5658
3,1,Liberty,8.2,3663
3,2,Nothing to Hide,8.3,3309
3,3,Lady Killer,8.5,3615
3,4,Reasonable Doubt,7.9,3405
3,5,Razgovor,9.1,4182
3,6,Mors Praematura,8.9,3835
3,7,The Perfect Mark,8.5,3478
3,8,Endgame,9.4,4931
3,9,The Crossing,9.7,8153
3,10,The Devil's Share,9.7,7968
3,11,Lethe,9.1,3979
3,12,Aletheia,9.1,3865
3,13,4C,8.8,3817
3,14,Provenance,8,3197
3,15,Last Call,8.4,3297
3,16,RAM,9.2,4300
3,17,Root Path,9,3741
3,18,Allegiance,8.1,3019
3,19,Most Likely to...,8.5,3224
3,20,Death Benefit,9.1,3760
3,21,Beta,9.2,3830
3,22,A House Divided,9.1,3720
3,23,Deus Ex Machina,9.6,7299
4,1,Panopticon,8.8,4030
4,2,Nautilus,8.8,3717
4,3,Wingman,8.4,3218
4,4,Brotherhood,8.2,3194
4,5,Prophets,9,3793
4,6,Pretenders,8.6,3376
4,7,Honor Among Thieves,8.6,3322
4,8,Point of Origin,8.6,3355
4,9,The Devil You Know,9.4,4557
4,10,The Cold War,9.1,3891
4,11,If-Then-Else,9.8,14776
4,12,Control-Alt-Delete,9.2,4143
4,13,M.I.A.,8.7,3407
4,14,Guilty,8.3,3028
4,15,Q & A,8.6,3170
4,16,Blunt,7.9,3081
4,17,Karma,8.2,2919
4,18,Skip,8.6,3376
4,19,Search and Destroy,8.7,3320
4,20,Terra Incognita,8.8,4436
4,21,Asylum,9.5,5084
4,22,YHWH,9.7,9061
5,1,B.S.O.D.,9.1,4964
5,2,SNAFU,9.1,4041
5,3,Truth Be Told,8.5,3640
5,4,"6,741",9.3,5951
5,5,ShotSeeker,8.7,3572
5,6,A More Perfect Union,8.3,3439
5,7,QSO,8.8,3644
5,8,Reassortment,8.7,3544
5,9,Sotto Voce,9.2,4085
5,10,The Day the World Went Away,9.7,7600
5,11,Synecdoche,9.2,4112
5,12,.exe,9.5,4752
5,13,Return 0,9.8,14068
