season,episode,title,rating,votes,episode_year
1,1,Tourist Trapped,8.2,6435,2012
1,2,The Legend of the Gobblewonker,7.7,5847,2012
1,3,Headhunters,7.9,5542,2012
1,4,The Hand That Rocks the Mabel,7.6,5308,2012
1,5,The Inconveniencing,8.5,5440,2012
1,6,Dipper vs. Manliness,7.7,5192,2012
1,7,Double Dipper,8.6,5353,2012
1,8,Irrational Treasure,8.1,4998,2012
1,9,The Time Traveler's Pig,9,5524,2012
1,10,Fight Fighters,8.5,5099,2012
1,11,Little Dipper,7.8,4756,2012
1,12,Summerween,8.6,5146,2012
1,13,Boss Mabel,7.7,4733,2012
1,14,Bottomless Pit!,8,4762,2012
1,15,The Deep End,7.6,4715,2012
1,16,Carpet Diem,8.5,4724,2012
1,17,Boyz Crazy,7.2,4755,2012
1,18,Land Before Swine,8.3,4638,2012
1,19,Dreamscaperers,9.3,5552,2012
1,20,Gideon Rises,9.3,5478,2012
2,1,Scary-oke,8.8,5097,2014
2,2,Into the Bunker,9.3,5450,2014
2,3,The Golf War,8.1,4742,2014
2,4,Sock Opera,8.7,5009,2014
2,5,Soos and the Real Girl,8.6,4882,2014
2,6,Little Gift Shop of Horrors,7.7,4560,2014
2,7,Society of the Blind Eye,9.2,5257,2014
2,8,Blendin's Game,9,4937,2014
2,9,The Love God,7.5,4537,2014
2,10,Northwest Mansion Mystery,9.2,5743,2015
2,11,Not What He Seems,9.8,11161,2015
2,12,A Tale of Two Stans,9.6,6801,2015
2,13,"Dungeons, Dungeons, and More Dungeons",8.3,4599,2015
2,14,The Stanchurian Candidate,8,4406,2015
2,15,The Last Mabelcorn,8.8,4776,2015
2,16,Roadside Attraction,7.8,4513,2015
2,17,Dipper and Mabel vs. the Future,9.3,5470,2015
2,18,Weirdmageddon Part 1,9.5,6083,2015
2,19,Weirdmageddon 2: Escape from Reality,9.4,5674,2015
2,20,Weirdmageddon 3: Take Back the Falls,9.7,11384,2016
2,21,Weirdmageddon 4: Somewhere in the Woods,9.8,8213,2016
