season,episode,title,rating,votes,episode_year
1,1,Pilot,7.3,13476,2005
1,2,Diversity Day,8.1,13133,2005
1,3,Health Care,7.6,10958,2005
1,4,The Alliance,7.8,10551,2005
1,5,Basketball,8.2,11656,2005
1,6,Hot Girl,7.5,10402,2005
2,1,The Dundies,8.6,11657,2005
2,2,Sexual Harassment,8.1,10075,2005
2,3,Office Olympics,8.2,9910,2005
2,4,The Fire,8.1,9692,2005
2,5,Halloween,7.9,9234,2005
2,6,The Fight,7.9,9213,2005
2,7,The Client,8.5,9729,2005
2,8,Performance Review,8,8728,2005
2,9,E-Mail Surveillance,8.2,8900,2005
2,10,Christmas Party,8.7,9769,2005
2,11,Booze Cruise,8.5,9525,2006
2,12,The Injury,9,11100,2006
2,13,The Secret,8.1,8482,2006
2,14,The Carpet,7.6,8365,2006
2,15,Boys and Girls,8,8360,2006
2,16,Valentine's Day,8.1,8351,2006
2,17,Dwight's Speech,8.2,8737,2006
2,18,Take Your Daughter to Work Day,8.2,8608,2006
2,19,Michael's Birthday,8,8296,2006
2,20,Drug Testing,8.2,8366,2006
2,21,Conflict Resolution,8.5,8582,2006
2,22,Casino Night,9.3,12181,2006
3,1,Gay Witch Hunt,8.9,10987,2006
3,2,The Convention,8,8107,2006
3,3,The Coup,8.4,8407,2006
3,4,Grief Counseling,7.8,8052,2006
3,5,Initiation,7.9,7836,2006
3,6,Diwali,7.7,8153,2006
3,7,Branch Closing,8.5,8140,2006
3,8,The Merger,8.6,8389,2006
3,9,The Convict,8.2,8408,2006
3,10,A Benihana Christmas,8.6,8747,2006
3,11,Back from Vacation,8.5,8000,2007
3,12,Traveling Salesmen,8.5,8015,2007
3,13,The Return,8.7,8359,2007
3,14,Ben Franklin,7.8,7764,2007
3,15,Phyllis' Wedding,8,7875,2007
3,16,Business School,8.8,8963,2007
3,17,Cocktails,8.3,7732,2007
3,18,The Negotiation,8.9,8749,2007
3,19,Safety Training,8.6,8125,2007
3,20,Product Recall,8.4,7955,2007
3,21,Women's Appreciation,8.6,8171,2007
3,22,Beach Games,9,9311,2007
3,23,The Job,9.2,9825,2007
4,1,Fun Run,8.7,8995,2007
4,2,Dunder Mifflin Infinity,8.1,7581,2007
4,3,Launch Party,8.2,7460,2007
4,4,Money,8.5,7851,2007
4,5,Local Ad,8.6,7931,2007
4,6,Branch Wars,8.3,7580,2007
4,7,Survivor Man,8,7311,2007
4,8,The Deposition,8.6,7714,2007
4,9,Dinner Party,9.4,15278,2008
4,10,Chair Model,7.8,7142,2008
4,11,Night Out,8.5,7450,2008
4,12,Did I Stutter?,8.1,7120,2008
4,13,Job Fair,7.6,6849,2008
4,14,"Goodbye, Toby",9.2,9806,2008
5,1,Weight Loss,8.7,8123,2008
5,2,Business Ethics,8.1,6919,2008
5,3,Baby Shower,7.8,6922,2008
5,4,Crime Aid,7.9,6675,2008
5,5,Employee Transfer,7.8,6825,2008
5,6,Customer Survey,8.4,7085,2008
5,7,Business Trip,8,6693,2008
5,8,Frame Toby,8.5,7489,2008
5,9,The Surplus,8.6,7240,2008
5,10,Moroccan Christmas,8.2,6875,2008
5,11,The Duel,8.6,7124,2009
5,12,Prince Family Paper,7.8,6858,2009
5,13,Stress Relief,9.7,21069,2009
5,14,Lecture Circuit: Part 1,8,6663,2009
5,15,Lecture Circuit: Part 2,8,6556,2009
5,16,Blood Drive,7.8,6462,2009
5,17,Golden Ticket,8.5,7068,2009
5,18,New Boss,8.1,6652,2009
5,19,Two Weeks,8.2,6584,2009
5,20,Dream Team,8.1,6573,2009
5,21,Michael Scott Paper Company,8.5,7095,2009
5,22,Heavy Competition,8.5,6777,2009
5,23,Broke,9.2,9156,2009
5,24,Casual Friday,8.1,6513,2009
5,25,Cafe Disco,8.7,7755,2009
5,26,Company Picnic,8.9,7686,2009
6,1,Gossip,8.7,7656,2009
6,2,The Meeting,7.9,6305,2009
6,3,The Promotion,7.8,6259,2009
6,4,Niagara: Part 1,9.2,10392,2009
6,5,Niagara: Part 2,9.4,10265,2009
6,6,Mafia,7.5,6606,2009
6,7,The Lover,8.5,6917,2009
6,8,Koi Pond,8,6323,2009
6,9,Double Date,7.9,6253,2009
6,10,Murder,8.6,7391,2009
6,11,Shareholder Meeting,8,6268,2009
6,12,Scott's Tots,8.2,7182,2009
6,13,Secret Santa,8.4,6631,2009
6,14,The Banker,6.7,7781,2010
6,15,Sabre,7.5,6009,2010
6,16,Manager and Salesman,7.8,5922,2010
6,17,The Delivery: Part 1,8.3,6365,2010
6,18,The Delivery: Part 2,8.4,6334,2010
6,19,St. Patrick's Day,7.5,5856,2010
6,20,New Leads,7.5,5889,2010
6,21,Happy Hour,8.4,6544,2010
6,22,Secretary's Day,7.6,5884,2010
6,23,Body Language,7.7,5863,2010
6,24,The Cover-Up,8,5968,2010
6,25,The Chump,7.6,5690,2010
6,26,Whistleblower,7.8,5822,2010
7,1,Nepotism,8.2,6591,2010
7,2,Counseling,8,6074,2010
7,3,Andy's Play,8.1,6464,2010
7,4,Sex Ed,7.7,6010,2010
7,5,The Sting,7.6,5890,2010
7,6,Costume Contest,8,6034,2010
7,7,Christening,7.2,5992,2010
7,8,Viewing Party,7.7,6001,2010
7,9,WUPHF.com,7.5,5782,2010
7,10,China,8,6125,2010
7,11,"Classy Christmas, Part 1",8.8,7509,2010
7,12,"Classy Christmas, Part 2",8.6,642,2010
7,13,Ultimatum,8.1,6120,2011
7,14,The Seminar,7.5,5873,2011
7,15,The Search,8.4,6418,2011
7,16,PDA,8.2,6278,2011
7,17,Threat Level Midnight,9.3,12364,2011
7,18,Todd Packer,7.3,5764,2011
7,19,Garage Sale,9.3,9994,2011
7,20,Training Day,7.5,5919,2011
7,21,Michael's Last Dundies,8.9,8171,2011
7,22,"Goodbye, Michael",9.8,22300,2011
7,23,"Goodbye, Michael Part 2",9.6,1188,2011
7,24,The Inner Circle,7.4,5900,2011
7,25,"Dwight K. Schrute, (Acting) Manager",8.5,6295,2011
7,26,Search Committee,8.5,6477,2011
7,27,"Search Committee, Part 2",8.1,531,2011
8,1,The List,7.9,6051,2011
8,2,The Incentive,7.9,5809,2011
8,3,Lotto,7.1,5544,2011
8,4,Garden Party,8,6099,2011
8,5,Spooked,7.3,5506,2011
8,6,Doomsday,7.4,5336,2011
8,7,Pam's Replacement,7.5,5658,2011
8,8,Gettysburg,6.6,5653,2011
8,9,Mrs. California,7.5,5557,2011
8,10,Christmas Wishes,7.7,5419,2011
8,11,Trivia,7.7,5392,2012
8,12,Pool Party,7.9,5832,2012
8,13,Jury Duty,7.3,5234,2012
8,14,Special Project,7.5,5134,2012
8,15,Tallahassee,7.6,5396,2012
8,16,After Hours,7.9,5599,2012
8,17,Test the Store,7.6,5363,2012
8,18,Last Day in Florida,7.6,5236,2012
8,19,Get the Girl,6.3,5976,2012
8,20,Welcome Party,6.7,5350,2012
8,21,Angry Andy,6.6,5799,2012
8,22,Fundraiser,6.8,5141,2012
8,23,Turf War,7.4,5052,2012
8,24,Free Family Portrait Studio,7.5,5283,2012
9,1,New Guys,7.3,5526,2012
9,2,Roy's Wedding,6.8,5338,2012
9,3,Andy's Ancestry,7.1,5285,2012
9,4,Work Bus,7.6,5586,2012
9,5,Here Comes Treble,6.7,5406,2012
9,6,The Boat,7.5,5363,2012
9,7,The Whale,7.4,5164,2012
9,8,The Target,7.7,5392,2012
9,9,Dwight Christmas,8.2,5955,2012
9,10,Lice,7.4,5324,2013
9,11,Suit Warehouse,7.5,5233,2013
9,12,Customer Loyalty,7.6,5343,2013
9,13,Junior Salesman,7.3,5076,2013
9,14,Vandalism,7.1,5133,2013
9,15,Couples Discount,6.9,5245,2013
9,16,Moving On,7.7,5565,2013
9,17,The Farm,7.3,5801,2013
9,18,Promos,7.7,5189,2013
9,19,Stairmageddon,7.8,5410,2013
9,20,Paper Airplane,7.8,5496,2013
9,21,Livin' the Dream,9,8015,2013
9,22,A.A.R.M.,9.4,10321,2013
9,23,Finale,9.8,27368,2013
