season,episode,title,rating,votes
1,1,Pilot,7.8,5134
1,2,The Night of the Comet,7.5,3624
1,3,Friday Night Bites,7.9,3264
1,4,Family Ties,7.9,3056
1,5,You're Undead to Me,8.2,3016
1,6,Lost Girls,8.4,3067
1,7,Haunted,8.2,2872
1,8,162 Candles,8.3,2888
1,9,History Repeating,8.1,2757
1,10,The Turning Point,8.3,2769
1,11,Bloodlines,8.2,2776
1,12,Unpleasantville,8.1,2643
1,13,Children of the Damned,8.3,2649
1,14,Fool Me Once,8.6,2713
1,15,A Few Good Men,8,2543
1,16,There Goes the Neighborhood,7.8,2510
1,17,Let the Right One In,8.6,2637
1,18,Under Control,8.1,2532
1,19,Miss Mystic Falls,8.3,2762
1,20,Blood Brothers,8.2,2576
1,21,Isobel,8.4,2635
1,22,Founder's Day,9.2,3798
2,1,The Return,8.9,3195
2,2,Brave New World,8.4,2470
2,3,Bad Moon Rising,8.3,2410
2,4,Memory Lane,8.1,2379
2,5,Kill or Be Killed,8.6,2390
2,6,Plan B,8.6,2386
2,7,Masquerade,9,2889
2,8,Rose,8.8,2722
2,9,Katerina,8.5,2407
2,10,The Sacrifice,8.3,2203
2,11,By the Light of the Moon,8.4,2278
2,12,The Descent,8.4,2424
2,13,Daddy Issues,8.1,2169
2,14,Crying Wolf,8,2196
2,15,The Dinner Party,8.3,2182
2,16,The House Guest,8.5,2179
2,17,Know Thy Enemy,8.3,2188
2,18,The Last Dance,8.7,2328
2,19,Klaus,8.8,2529
2,20,The Last Day,8.7,2309
2,21,The Sun Also Rises,9.1,2778
2,22,As I Lay Dying,8.9,2825
3,1,The Birthday,8.5,2999
3,2,The Hybrid,8.4,2411
3,3,The End of the Affair,8.7,2550
3,4,Disturbing Behavior,8.3,2201
3,5,The Reckoning,9.1,2811
3,6,Smells Like Teen Spirit,8.4,2244
3,7,Ghost World,8.5,2277
3,8,Ordinary People,8.7,2315
3,9,Homecoming,8.9,2588
3,10,The New Deal,8.3,2216
3,11,Our Town,8.2,2085
3,12,The Ties That Bind,8.2,2112
3,13,Bringing Out the Dead,8.6,2245
3,14,Dangerous Liaisons,8.6,2283
3,15,All My Children,8.3,2171
3,16,1912,7.8,2027
3,17,Break on Through,7.9,1969
3,18,The Murder of One,8.4,2094
3,19,Heart of Darkness,8.6,2578
3,20,Do Not Go Gentle,8.4,2140
3,21,Before Sunset,8.6,2114
3,22,The Departed,9.4,4732
4,1,Growing Pains,8.7,3448
4,2,Memorial,8.7,2525
4,3,The Rager,8.3,2153
4,4,The Five,8.3,2144
4,5,The Killer,8.2,1974
4,6,We All Go a Little Mad Sometimes,8.2,2094
4,7,My Brother's Keeper,8.7,2666
4,8,We'll Always Have Bourbon Street,8.3,2092
4,9,"O Come, All Ye Faithful",8.5,2140
4,10,After School Special,8.3,2081
4,11,Catch Me If You Can,7.9,1879
4,12,A View to a Kill,8.5,1962
4,13,Into the Wild,8,1889
4,14,Down the Rabbit Hole,8.5,1969
4,15,Stand by Me,8.7,2153
4,16,Bring It On,7.6,1901
4,17,Because the Night,8,1770
4,18,American Gothic,8.4,1896
4,19,Pictures of You,8.2,1865
4,20,The Originals,8.6,2430
4,21,She's Come Undone,8.3,1819
4,22,The Walking Dead,8.6,2015
4,23,Graduation,9.1,3033
5,1,I Know What You Did Last Summer,8.2,2720
5,2,True Lies,7.8,1866
5,3,Original Sin,8.2,1930
5,4,For Whom the Bell Tolls,8.1,1839
5,5,Monster's Ball,7.8,1734
5,6,Handle with Care,7.9,1710
5,7,Death and the Maiden,8,1705
5,8,Dead Man on Campus,7.7,1657
5,9,The Cell,8.1,1682
5,10,Fifty Shades of Grayson,7.8,1664
5,11,500 Years of Solitude,8.6,2224
5,12,The Devil Inside,7.8,1634
5,13,Total Eclipse of the Heart,7.7,1568
5,14,No Exit,7.8,1545
5,15,Gone Girl,8.6,1831
5,16,While You Were Sleeping,7.7,1563
5,17,Rescue Me,7.9,1496
5,18,Resident Evil,7.8,1569
5,19,Man on Fire,7.8,1462
5,20,What Lies Beneath,7.6,1458
5,21,Promised Land,8.5,1767
5,22,Home,8.9,2623
6,1,I'll Remember,7.7,1954
6,2,Yellow Ledbetter,8.3,1785
6,3,Welcome to Paradise,7.8,1608
6,4,Black Hole Sun,7.9,1541
6,5,The World Has Turned and Left Me Here,8.6,1818
6,6,"The More You Ignore Me, the Closer I Get",7.9,1552
6,7,Do You Remember the First Time?,8.1,1631
6,8,Fade Into You,8.2,1498
6,9,I Alone,8,1414
6,10,Christmas Through Your Eyes,7.9,1445
6,11,Woke Up with a Monster,7.9,1455
6,12,Prayer for the Dying,8.1,1416
6,13,The Day I Tried to Live,8,1409
6,14,Stay,8.3,1589
6,15,Let Her Go,8.7,1785
6,16,The Downward Spiral,8.4,1706
6,17,A Bird in a Gilded Cage,8,1407
6,18,I Could Never Love Like That,7.7,1359
6,19,Because,7.9,1346
6,20,I'd Leave My Happy Home for You,7.9,1372
6,21,I'll Wed You in the Golden Summertime,8.5,1611
6,22,I'm Thinking of You All the While,8.8,2229
7,1,"Day One of Twenty-Two Thousand, Give or Take",8.1,1711
7,2,Never Let Me Go,8,1386
7,3,Age of Innocence,8,1337
7,4,I Carry Your Heart with Me,8,1341
7,5,Live Through This,8.1,1300
7,6,Best Served Cold,8.1,1281
7,7,Mommie Dearest,8.1,1258
7,8,"Hold Me, Thrill Me, Kiss Me, Kill Me",8.2,1289
7,9,Cold as Ice,8.1,1323
7,10,Hell Is Other People,8.7,1758
7,11,Things We Lost in the Fire,7.7,1236
7,12,Postcards from the Edge,7.9,1211
7,13,This Woman's Work,8.3,1255
7,14,Moonlight on the Bayou,8.6,1423
7,15,I Would for You,8.2,1206
7,16,Days of Future Past,7.8,1297
7,17,I Went to the Woods,8.1,1246
7,18,One Way or Another,7.7,1121
7,19,Somebody That I Used to Know,7.6,1132
7,20,Kill 'Em All,7.7,1115
7,21,Requiem for a Dream,8,1174
7,22,Gods and Monsters,8.1,1359
8,1,"Hello, Brother",8.2,1846
8,2,Today Will Be Different,7.8,1351
8,3,You Decided That I Was Worth Saving,7.9,1288
8,4,An Eternity of Misery,7.9,1256
8,5,Coming Home Was a Mistake,7.7,1208
8,6,Detoured on Some Random Backwoods Path to Hell,7.9,1216
8,7,"The Next Time I Hurt Somebody, It Could Be You",7.8,1211
8,8,We Have History Together,7.5,1210
8,9,The Simple Intimacy of the Near Touch,7.8,1171
8,10,Nostalgia's a Bitch,8.5,1428
8,11,You Made a Choice to Be Good,8.9,1789
8,12,What Are You?,8.1,1237
8,13,The Lies Will Catch Up to You,8,1210
8,14,It's Been a Hell of a Ride,8.8,1529
8,15,We're Planning a June Wedding,8.7,1565
8,16,I Was Feeling Epic,9.3,4811
