season,episode,title,rating,votes
1,1,A Hard Day's Night,8.3,3599
1,2,The First Cut Is the Deepest,8.1,2500
1,3,"Winning a Battle, Losing the War",8,2315
1,4,No Man's Land,8,2185
1,5,Shake Your Groove Thing,8,2108
1,6,If Tomorrow Never Comes,8.1,2036
1,7,The Self-Destruct Button,8.1,2002
1,8,Save Me,7.9,1983
1,9,Who's Zoomin' Who?,8.6,2235
2,1,Raindrops Keep Falling on My Head,8.3,2000
2,2,Enough Is Enough,8,1846
2,3,Make Me Lose Control,8.6,2023
2,4,"Deny, Deny, Deny",8.3,1896
2,5,Bring the Pain,8.5,1926
2,6,Into You Like a Train,9,2551
2,7,Something to Talk About,8.1,1725
2,8,Let It Be,7.8,1706
2,9,Thanks for the Memories,8.3,1790
2,10,Much Too Much,8,1707
2,11,Owner of a Lonely Heart,8.1,1670
2,12,Grandma Got Run Over by a Reindeer,8.1,1693
2,13,Begin the Begin,8.2,1754
2,14,Tell Me Sweet Little Lies,7.9,1668
2,15,Break on Through,8.3,1757
2,16,It's the End of the World,9.4,3669
2,17,As We Know It,9.4,3558
2,18,Yesterday,8.3,1768
2,19,What Have I Done to Deserve This?,8,1683
2,20,Band-Aid Covers the Bullet Hole,7.9,1628
2,21,Superstition,8.1,1620
2,22,The Name of the Game,8.1,1636
2,23,Blues for Sister Someone,7.9,1651
2,24,Damage Case,8.4,1748
2,25,17 Seconds,9,2218
2,26,Deterioration of the Fight or Flight Response,9,2210
2,27,Losing My Religion,9.3,2914
3,1,Time Has Come Today,8.3,1978
3,2,I Am a Tree,8.1,1567
3,3,Sometimes a Fantasy,8,1579
3,4,What I Am,8.2,1646
3,5,"Oh, the Guilt",8,1486
3,6,Let the Angels Commit,7.9,1847
3,7,Where the Boys Are,7.9,1653
3,8,Staring at the Sun,7.9,1593
3,9,From a Whisper to a Scream,8.6,1815
3,10,Don't Stand So Close to Me,8.1,1518
3,11,Six Days: Part 1,8.2,1709
3,12,Six Days: Part 2,8.6,1795
3,13,Great Expectations,8.2,1537
3,14,Wishin' and Hopin',8.4,1570
3,15,Walk on Water,8.8,1927
3,16,Drowning on Dry Land,9,2099
3,17,Some Kind of Miracle,8.4,2058
3,18,Scars and Souvenirs,8.1,1639
3,19,My Favorite Mistake,8,1508
3,20,Time After Time,8,1489
3,21,Desire,7.9,1494
3,22,"The Other Side of This Life, Part 1",6.8,1781
3,23,"The Other Side of This Life, Part 2",7.1,1647
3,24,Testing 1-2-3,8.3,1515
3,25,Didn't We Almost Have It All?,8.7,2047
4,1,A Change Is Gonna Come,8,1633
4,2,Love/Addiction,7.7,1427
4,3,Let the Truth Sting,7.9,1450
4,4,The Heart of the Matter,7.9,1476
4,5,Haunt You Every Day,7.8,1443
4,6,Kung Fu Fighting,7.8,1380
4,7,Physical Attraction... Chemical Reaction,7.7,1417
4,8,Forever Young,7.9,1456
4,9,Crash Into Me: Part 1,8.5,1619
4,10,Crash Into Me: Part 2,8.4,1535
4,11,Lay Your Hands on Me,7.9,1434
4,12,Where the Wild Things Are,8,1384
4,13,Piece of My Heart,8.1,1399
4,14,The Becoming,8,1590
4,15,Losing My Mind,8,1439
4,16,Freedom: Part 1,8.6,1805
4,17,Freedom: Part 2,8.8,1525
5,1,Dream a Little Dream of Me: Part 1,8.2,1606
5,2,Dream a Little Dream of Me: Part 2,8.2,1244
5,3,Here Comes the Flood,8.1,1478
5,4,Brave New World,8.2,1582
5,5,There's No 'I' in Team,8.3,1545
5,6,Life During Wartime,8.2,1411
5,7,Rise Up,8.3,1549
5,8,These Ties That Bind,7.8,1596
5,9,In the Midnight Hour,8.2,1599
5,10,All by Myself,8.2,1565
5,11,Wish You Were Here,8.1,1346
5,12,Sympathy for the Devil,8.6,1699
5,13,Stairway to Heaven,9,2032
5,14,Beat Your Heart Out,8.2,1475
5,15,Before and After,8.1,1343
5,16,An Honest Mistake,8.5,1642
5,17,I Will Follow You Into the Dark,8.5,1623
5,18,Stand by Me,8.8,1740
5,19,Elevator Love Letter,8.9,1811
5,20,Sweet Surrender,8.5,1623
5,21,No Good at Saying Sorry (One More Chance),8.3,1366
5,22,What a Difference a Day Makes,9.2,2145
5,23,Here's to Future Days,8.8,1782
5,24,Now or Never,9.5,3415
6,1,Good Mourning,8.4,1690
6,2,Goodbye,8.2,1557
6,3,I Always Feel Like Somebody's Watchin' Me,7.8,1292
6,4,Tainted Obligation,7.9,1301
6,5,Invasion,8,1353
6,6,I Saw What I Saw,9,2215
6,7,Give Peace a Chance,8.7,1599
6,8,Invest in Love,8.4,1426
6,9,New History,8.1,1248
6,10,Holidaze,7.9,1295
6,11,Blink,8,1243
6,12,I Like You So Much Better When You're Naked,7.8,1255
6,13,State of Love and Trust,8,1220
6,14,Valentine's Day Massacre,8,1207
6,15,The Time Warp,8.8,1842
6,16,Perfect Little Accident,8,1228
6,17,Push,7.8,1224
6,18,Suicide Is Painless,7.8,1283
6,19,Sympathy for the Parents,7.9,1210
6,20,"Hook, Line and Sinner",7.6,1176
6,21,How Insensitive,8.1,1229
6,22,Shiny Happy People,8.2,1449
6,23,Sanctuary,9.6,4249
6,24,Death and All His Friends,9.7,5029
7,1,With You I'm Born Again,7.9,1427
7,2,Shock to the System,7.8,1247
7,3,Superfreak,7.7,1223
7,4,Can't Fight Biology,7.6,1191
7,5,Almost Grown,7.9,1213
7,6,These Arms of Mine,7.7,1704
7,7,That's Me Trying,7.8,1229
7,8,Something's Gotta Give,7.8,1204
7,9,"Slow Night, So Long",8.1,1240
7,10,Adrift and at Peace,8.2,1367
7,11,Disarm,8.6,1569
7,12,Start Me Up,7.9,1199
7,13,Don't Deceive Me (Please Don't Go),7.8,1172
7,14,P.Y.T. (Pretty Young Thing),7.7,1159
7,15,Golden Hour,8.6,1491
7,16,Not Responsible,7.7,1144
7,17,This Is How We Do It,8,1210
7,18,Song Beneath the Song,6.1,4841
7,19,It's a Long Way Back,7.8,1195
7,20,White Wedding,7.9,1228
7,21,I Will Survive,7.8,1116
7,22,Unaccompanied Minor,8.1,1351
8,1,Free Falling,8,1438
8,2,She's Gone,8.3,1395
8,3,Take the Lead,8.1,1206
8,4,What Is It About Men,8.1,1264
8,5,"Love, Loss and Legacy",8.1,1244
8,6,Poker Face,7.9,1150
8,7,"Put Me in, Coach",8.2,1264
8,8,Heart-Shaped Box,8.4,1431
8,9,Dark Was the Night,9.1,1936
8,10,Suddenly,9,1760
8,11,This Magic Moment,8.2,1273
8,12,Hope for the Hopeless,8.2,1321
8,13,If/Then,7.7,1868
8,14,All You Need Is Love,8,1142
8,15,Have You Seen Me Lately?,7.8,1160
8,16,If Only You Were Lonely,8,1263
8,17,One Step Too Far,7.9,1121
8,18,The Lion Sleeps Tonight,7.9,1139
8,19,Support System,8.1,1350
8,20,The Girl with No Name,8.5,1222
8,21,Moment of Truth,8.4,1239
8,22,Let the Bad Times Roll,8.5,1327
8,23,Migration,8.5,1381
8,24,Flight,8.8,2412
9,1,"Going, Going, Gone",8.5,2234
9,2,Remember the Time,8.8,1768
9,3,Love the One You're With,8.2,1279
9,4,I Saw Her Standing There,8,1143
9,5,Beautiful Doom,8.5,1419
9,6,Second Opinion,8.1,1319
9,7,I Was Made for Lovin' You,8.1,1314
9,8,Love Turns You Upside Down,8,1175
9,9,"Run, Baby, Run",8.4,1296
9,10,Things We Said Today,8.3,1318
9,11,The End Is the Beginning Is the End,8,1131
9,12,Walking on a Dream,7.8,1108
9,13,Bad Blood,7.8,1127
9,14,The Face of Change,8.1,1252
9,15,Hard Bargain,8.2,1165
9,16,This Is Why We Fight,8.5,1232
9,17,Transplant Wasteland,8.1,1171
9,18,Idle Hands,7.8,1128
9,19,Can't Fight This Feeling,7.8,1168
9,20,She's Killing Me,7.8,1097
9,21,Sleeping Monster,7.8,1063
9,22,Do You Believe in Magic,7.7,1183
9,23,Readiness Is All,8.4,1221
9,24,Perfect Storm,8.9,1673
10,1,Seal Our Fate,8,1539
10,2,I Want You with Me,7.8,1276
10,3,Everybody's Crying Mercy,7.5,1218
10,4,Puttin' on the Ritz,7.7,1199
10,5,I Bet It Stung,7.5,1198
10,6,Map of You,7.6,1221
10,7,Thriller,7.3,1330
10,8,Two Against One,7.3,1179
10,9,Sorry Seems to Be the Hardest Word,7.9,1322
10,10,Somebody That I Used to Know,7.5,1090
10,11,Man on the Moon,7.6,1090
10,12,"Get Up, Stand Up",8.5,1488
10,13,Take It Back,8.1,1193
10,14,You've Got to Hide Your Love Away,7.8,1047
10,15,Throwing It All Away,7.8,1024
10,16,We Gotta Get Out of This Place,7.6,1100
10,17,Do You Know?,7.3,1740
10,18,You Be Illin',7.6,1131
10,19,I'm Winning,8,1008
10,20,Go It Alone,7.7,1014
10,21,Change of Heart,8.2,1077
10,22,We Are Never Ever Getting Back Together,8.6,1275
10,23,"Everything I Try to Do, Nothing Seems to Turn Out Right",8.1,1020
10,24,Fear (of the Unknown),9.2,2142
11,1,I Must Have Lost It on the Wind,7.6,1297
11,2,Puzzle with a Piece Missing,7.6,1230
11,3,Got to Be Real,7.5,1083
11,4,Only Mama Knows,8.2,1249
11,5,Bend & Break,7.6,1163
11,6,Don't Let's Start,7.5,1012
11,7,"Could We Start Again, Please?",8,1019
11,8,Risk,8,1068
11,9,Where Do We Go From Here?,7.9,1027
11,10,The Bed's Too Big Without You,7.9,1035
11,11,All I Could Do Was Cry,8.5,1288
11,12,The Great Pretender,7.7,1012
11,13,Staring at the End,8.3,1257
11,14,The Distance,8.9,1670
11,15,I Feel the Earth Move,7.8,1089
11,16,Don't Dream It's Over,8,1022
11,17,With or Without You,7.8,1075
11,18,When I Grow Up,7.9,1041
11,19,Crazy Love,7.5,1136
11,20,One Flight Down,7.8,1051
11,21,How to Save a Life,5.7,3767
11,22,She's Leaving Home: Part 1,7.2,1646
11,23,She's Leaving Home: Part 2,7.9,1011
11,24,Time Stops,8.1,1251
11,25,You're My Home,8.2,1237
12,1,Sledgehammer,8.2,1550
12,2,Walking Tall,7.8,1059
12,3,I Choose You,8.1,1169
12,4,Old Time Rock and Roll,8.3,1300
12,5,Guess Who's Coming to Dinner,8.9,1808
12,6,The Me Nobody Knows,7.8,984
12,7,Something Against You,7.7,962
12,8,Things We Lost in the Fire,8.3,1220
12,9,The Sound of Silence,9.3,2589
12,10,All I Want Is You,8.1,1129
12,11,Unbreak My Heart,7.1,1540
12,12,My Next Life,8.1,1124
12,13,All Eyez on Me,7.6,1157
12,14,Odd Man Out,7.9,1014
12,15,I Am Not Waiting Anymore,7.9,1079
12,16,When It Hurts So Bad,7.6,960
12,17,I Wear the Face,7.6,945
12,18,"There's a Fine, Fine Line",8.6,1150
12,19,"It's Alright, Ma (I'm Only Bleeding)",8.1,1034
12,20,Trigger Happy,7.8,1087
12,21,You're Gonna Need Someone on Your Side,7.9,1122
12,22,Mama Tried,8.4,1215
12,23,At Last,8,1185
12,24,Family Affair,8.7,1351
13,1,Undo,8,1249
13,2,Catastrophe and the Cure,7.6,988
13,3,I Ain't No Miracle Worker,8,968
13,4,Falling Slowly,7.6,937
13,5,Both Sides Now,7.7,934
13,6,Roar,8.1,987
13,7,Why Try to Change Me Now,7.5,993
13,8,The Room Where It Happens,6.8,1929
13,9,You Haven't Done Nothin',8.4,1136
13,10,You Can Look (But You'd Better Not Touch),7.7,1488
13,11,Jukebox Hero,7.4,1094
13,12,None of Your Business,7.5,1066
13,13,It Only Gets Much Worse,7.9,975
13,14,Back Where You Belong,7.5,1035
13,15,Civil War,7,1059
13,16,Who Is He (And What Is He to You)?,7.3,1373
13,17,'Till I Hear It from You,7.9,1109
13,18,"Be Still, My Soul",8.3,1278
13,19,What's Inside,7.7,961
13,20,In the Air Tonight,7.9,1557
13,21,Don't Stop Me Now,7.6,969
13,22,Leave It Inside,7.6,944
13,23,True Colors,8.7,1349
13,24,Ring of Fire,8.6,1504
14,1,Break Down the House,8.1,1402
14,2,Get Off on the Pain,8.2,1236
14,3,Go Big or Go Home,8.2,1191
14,4,Ain't That a Kick in the Head,8.2,1239
14,5,Danger Zone,7.3,1440
14,6,"Come on Down to My Boat, Baby",7.9,1285
14,7,"Who Lives, Who Dies, Who Tells Your Story",9.1,2142
14,8,Out of Nowhere,8.5,1468
14,9,1-800-799-7233,8.7,1676
14,10,Personal Jesus,8.8,2047
14,11,(Don't Fear) the Reaper,8.1,1424
14,12,"Harder, Better, Faster, Stronger",7.5,992
14,13,You Really Got a Hold on Me,7.5,943
14,14,Games People Play,7.7,975
14,15,"Old Scars, Future Hearts",7.8,978
14,16,Caught Somewhere in Time,7.3,931
14,17,One Day Like This,8.2,1238
14,18,Hold Back The River,7.7,886
14,19,Beautiful Dreamer,7.7,919
14,20,Judgment Day,8.4,1238
14,21,Bad Reputation,7.8,898
14,22,Fight For Your Mind,7.8,905
14,23,Cold As Ice,8.8,1326
14,24,All of Me,8.5,1309
15,1,With a Wonder and a Wild Desire,7.7,1184
15,2,Broken Together,7.9,1082
15,3,Gut Feeling,7.5,1038
15,4,Momma Knows Best,7.8,1050
15,5,Everyday Angel,7.6,998
15,6,Flowers Grow Out Of My Grave,8.3,1239
15,7,Anybody Have a Map?,8,1091
15,8,Blowin' in the Wind,8.5,1315
15,9,Shelter From the Storm,8.2,1046
15,10,"Help, I'm Alive",7.7,965
15,11,The Winner Takes It All,8.2,1083
15,12,Girlfriend in a Coma,8.1,1089
15,13,I Walk the Line,7.7,1020
15,14,I Want a New Drug,8.1,1030
15,15,We Didn't Start the Fire,7.9,1044
15,16,Blood and Water,7.3,966
15,17,And Dream of Sheep,7.3,954
15,18,Add It Up,7.2,961
15,19,Silent All These Years,9.5,3247
15,20,The Whole Package,7.6,952
15,21,Good Shepherd,8.2,1103
15,22,Head Over High Heels,7.7,934
15,23,What I Did For Love,7.7,1000
15,24,Drawn to the Blood,8.3,1085
15,25,Jump Into the Fog,8.1,1055
16,1,Nothing Left to Cling To,7.4,975
16,2,Back in the Saddle,7.5,858
16,3,Reunited,7.6,924
16,4,It's Raining Men,7.6,819
16,5,Breathe Again,7.7,839
16,6,Whistlin' Past the Graveyard,7.6,808
16,7,Papa Don't Preach,7.7,845
16,8,My Shot,8.9,1499
16,9,Let's All Go to the Bar,7.9,904
16,10,Help Me Through the Night,7.6,828
