season,episode,title,rating,votes
1,1,Uno,8.4,34688
1,2,Mijo,8.9,32797
1,3,Nacho,8.6,28508
1,4,Hero,8.3,26617
1,5,Alpine Shepherd Boy,8,26439
1,6,Five-O,9.4,37136
1,7,Bingo,8.6,24836
1,8,RICO,8.6,24300
1,9,Pimento,9.4,30755
1,10,Marco,8.6,25652
2,1,Switch,8.2,22514
2,2,Cobbler,8.4,21399
2,3,Amarillo,8.2,20824
2,4,Gloves Off,8.9,22223
2,5,Rebecca,8,22070
2,6,Bali Ha'i,8.4,20371
2,7,Inflatable,8.3,20091
2,8,Fifi,8.3,19855
2,9,Nailed,9.3,23280
2,10,Klick,9,21619
3,1,Mabel,8.1,21013
3,2,Witness,9,21441
3,3,Sunk Costs,8.4,19865
3,4,Sabrosito,8.9,21088
3,5,Chicanery,9.7,42905
3,6,Off Brand,8.4,19543
3,7,Expenses,8.2,19220
3,8,Slip,8.5,19325
3,9,Fall,8.8,19000
3,10,Lantern,9.2,23750
4,1,Smoke,8.2,20086
4,2,Breathe,8.8,19430
4,3,Something Beautiful,8.4,18898
4,4,Talk,8.2,18939
4,5,Quite a Ride,8.4,19079
4,6,Piñata,8.5,18823
4,7,Something Stupid,8.3,18748
4,8,Coushatta,8.8,19315
4,9,Wiedersehen,9.1,20002
4,10,Winner,9.6,30036
5,1,Magic Man,8.7,21909
5,2,50% Off,8.7,21073
5,3,The Guy for This,9,21336
5,4,Namaste,8.5,20164
5,5,Dedicado a Max,8.5,20370
5,6,Wexler v. Goodman,9.3,24461
5,7,JMM,9.1,22633
5,8,Bagman,9.7,39461
5,9,Bad Choice Road,9.7,37594
5,10,Something Unforgivable,9.4,29194
6,1,Wine and Roses,8.8,28989
6,2,Carrot and Stick,9.1,29182
6,3,Rock and Hard Place,9.7,49210
6,4,Hit and Run,8.6,26243
6,5,Black and Blue,8.1,25659
6,6,Axe and Grind,8.2,25052
6,7,Plan and Execution,9.9,86883
6,8,Point and Shoot,9.8,57002
6,9,Fun and Games,9.4,36363
6,10,Nippy,8.5,34212
6,11,Breaking Bad,9,35970
6,12,Waterworks,9.4,38802
6,13,Saul Gone,9.8,79578
