season,episode,title,rating,votes
1,1,The Heirs of the Dragon,8.7,86993
1,2,The Rogue Prince,8.3,69628
1,3,Second of His Name,8.7,70988
1,4,King of the Narrow Sea,8.4,60300
1,5,We Light the Way,8.8,61045
1,6,The Princess and the Queen,8,54368
1,7,Driftmark,9.1,60911
1,8,The Lord of the Tides,9.3,67665
1,9,The Green Council,8.7,53003
1,10,The Black Queen,9.3,54799
2,1,A Son for a Son,8.2,46973
2,2,Rhaenyra the Cruel,8.2,40928
2,3,The Burning Mill,7.6,39168
2,4,The Red Dragon and the Gold,9.4,68486
2,5,Regent,7.3,37783
2,6,Smallfolk,6.3,58696
2,7,The Red Sowing,8.8,45093
2,8,The Queen Who Ever Was,6.5,51366
3,1,"Salt and Sea, Fire and Blood",9.2,45632
3,2,Queen's Landing,9.4,35146
3,3,Episode #3.3,8.5,6554
