season,episode,title,rating,votes
1,1,The Heirs of the Dragon,8.7,83704
1,2,The Rogue Prince,8.3,67059
1,3,Second of His Name,8.7,68416
1,4,King of the Narrow Sea,8.4,57821
1,5,We Light the Way,8.8,58528
1,6,The Princess and the Queen,8,51929
1,7,Driftmark,9.1,58228
1,8,The Lord of the Tides,9.3,64731
1,9,The Green Council,8.7,50493
1,10,The Black Queen,9.3,51790
2,1,A Son for a Son,8.2,44099
2,2,Rhaenyra the Cruel,8.2,38553
2,3,The Burning Mill,7.6,36712
2,4,The Red Dragon and the Gold,9.4,64916
2,5,Regent,7.3,35268
2,6,Smallfolk,6.3,56065
2,7,The Red Sowing,8.8,42066
2,8,The Queen Who Ever Was,6.5,48292
