season,episode,title,rating,votes,episode_year
1,1,Wolferton Splash,8.2,7899,2016
1,2,Hyde Park Corner,8.9,7924,2016
1,3,Windsor,8.1,6232,2016
1,4,Act of God,8.6,6419,2016
1,5,Smoke and Mirrors,8.5,6022,2016
1,6,Gelignite,8,5533,2016
1,7,Scientia Potentia Est,8.7,5910,2016
1,8,Pride & Joy,8.3,5452,2016
1,9,Assassins,9,6740,2016
1,10,Gloriana,8.5,5417,2016
2,1,Misadventure,8.1,5059,2017
2,2,A Company of Men,8.1,4893,2017
2,3,Lisbon,8.3,4810,2017
2,4,Beryl,8.5,5489,2017
2,5,Marionettes,8.9,5514,2017
2,6,Vergangenheit,9.1,5981,2017
2,7,Matrimonium,8.1,4787,2017
2,8,Dear Mrs. Kennedy,9.1,6307,2017
2,9,Paterfamilias,8.7,5629,2017
2,10,Mystery Man,8.3,4715,2017
3,1,Olding,7.9,5583,2019
3,2,Margaretology,8.4,5306,2019
3,3,Aberfan,9.3,7967,2019
3,4,Bubbikins,8.6,5550,2019
3,5,Coup,8,4805,2019
3,6,Tywysog Cymru,9.1,6634,2019
3,7,Moondust,8.1,5481,2019
3,8,Dangling Man,8.1,4506,2019
3,9,Imbroglio,8,4165,2019
3,10,Cri de Coeur,8.2,4370,2019
4,1,Gold Stick,8.4,4943,2020
4,2,The Balmoral Test,8.6,4897,2020
4,3,Fairytale,8.7,4831,2020
4,4,Favourites,8.2,4421,2020
4,5,Fagan,8.5,4767,2020
4,6,Terra Nullius,8.8,4798,2020
4,7,The Hereditary Principle,8.2,4329,2020
4,8,48:1,8.5,4217,2020
4,9,Avalanche,8.2,3952,2020
4,10,War,8.7,4337,2020
5,1,Queen Victoria Syndrome,7.4,4217,2022
5,2,The System,7.6,3630,2022
5,3,Mou Mou,8.4,4582,2022
5,4,Annus Horribilis,7.9,3572,2022
5,5,The Way Ahead,7.6,3335,2022
5,6,Ipatiev House,7.9,3489,2022
5,7,No Woman's Land,7.5,3104,2022
5,8,Gunpowder,8.2,3262,2022
5,9,Couple 31,7.8,3061,2022
5,10,Decommissioned,7.3,3073,2022
6,1,Persona Non Grata,7.8,3164,2023
6,2,Two Photographs,7.8,2960,2023
6,3,Dis-Moi Oui,8.1,3324,2023
6,4,Aftermath,8.2,3545,2023
6,5,Willsmania,7.6,2823,2023
6,6,Ruritania,7.4,2652,2023
6,7,Alma Mater,7.4,2617,2023
6,8,Ritz,8.6,3521,2023
6,9,Hope Street,8,2486,2023
6,10,"Sleep, Dearie Sleep",9,4135,2023
