season,episode,title,rating,votes
1,1,Pilot,8.4,8065
1,2,Purple Giraffe,8,6251
1,3,The Sweet Taste of Liberty,8,5934
1,4,Return of the Shirt,7.8,5570
1,5,Okay Awesome,8.1,5696
1,6,The Slutty Pumpkin,7.9,5517
1,7,Matchmaker,7.5,5203
1,8,The Duel,8,5170
1,9,Belly Full of Turkey,7.9,5148
1,10,The Pineapple Incident,9.1,7699
1,11,The Limo,8.2,5437
1,12,The Wedding,8,5044
1,13,"Drumroll, Please",8.7,5761
1,14,"Zip, Zip, Zip",8.1,4947
1,15,Game Night,9,6419
1,16,Cupcake,7.7,4712
1,17,Life Among the Gorillas,7.5,4671
1,18,Nothing Good Happens After 2 AM,8.3,5192
1,19,Mary the Paralegal,8.7,5506
1,20,Best Prom Ever,7.7,4643
1,21,Milk,7.9,4695
1,22,Come On,8.8,5711
2,1,Where Were We?,8,4642
2,2,The Scorpion and the Toad,8.1,4529
2,3,Brunch,8.4,4731
2,4,"Ted Mosby, Architect",8.7,5242
2,5,World's Greatest Couple,8.7,5056
2,6,Aldrin Justice,8,4521
2,7,Swarley,8.9,6099
2,8,Atlantic City,7.8,4497
2,9,Slap Bet,9.4,8924
2,10,Single Stamina,8,4501
2,11,How Lily Stole Christmas,7.9,4479
2,12,First Time in New York,8,4545
2,13,Columns,7.7,4212
2,14,Monday Night Football,8.3,4538
2,15,Lucky Penny,8.3,4452
2,16,Stuff,8.3,4651
2,17,"Arrivederci, Fiero",8.1,4484
2,18,Moving Day,7.9,4186
2,19,Bachelor Party,8.3,4448
2,20,Showdown,8.8,4883
2,21,Something Borrowed,8.7,4642
2,22,Something Blue,8.7,4739
3,1,Wait for It,8.1,4555
3,2,We're Not from Here,7.5,4108
3,3,Third Wheel,8,4314
3,4,Little Boys,7.5,4081
3,5,How I Met Everyone Else,8.9,5602
3,6,I'm Not That Guy,7.9,4051
3,7,Dowisetrepla,7.8,4095
3,8,Spoiler Alert,9,5714
3,9,Slapsgiving,8.9,5372
3,10,The Yips,7.8,4147
3,11,The Platinum Rule,8.4,4349
3,12,No Tomorrow,8,4181
3,13,Ten Sessions,8.7,4940
3,14,The Bracket,8.6,4437
3,15,The Chain of Screaming,7.8,4000
3,16,Sandcastles in the Sand,8.1,4392
3,17,The Goat,8.1,4079
3,18,Rebound Bro,7.9,3976
3,19,Everything Must Go,7.5,3945
3,20,Miracles,8.5,4387
