season,episode,title,rating,votes
1,1,Chapter One: The Vanishing of Will Byers,8.5,38012
1,2,Chapter Two: The Weirdo on Maple Street,8.3,32788
1,3,"Chapter Three: Holly, Jolly",8.8,32454
1,4,Chapter Four: The Body,8.9,31958
1,5,Chapter Five: The Flea and the Acrobat,8.6,30206
1,6,Chapter Six: The Monster,8.8,30103
1,7,Chapter Seven: The Bathtub,9,31387
1,8,Chapter Eight: The Upside Down,9.3,36308
2,1,Chapter One: MADMAX,8.1,28944
2,2,"Chapter Two: Trick or Treat, Freak",8.2,27331
2,3,Chapter Three: The Pollywog,8.5,26786
2,4,Chapter Four: Will the Wise,8.5,26568
2,5,Chapter Five: Dig Dug,8.8,27006
2,6,Chapter Six: The Spy,9.1,28962
2,7,Chapter Seven: The Lost Sister,6,39240
2,8,Chapter Eight: The Mind Flayer,9.2,31048
2,9,Chapter Nine: The Gate,9.3,33934
3,1,"Chapter One: Suzie, Do You Copy?",7.8,30220
3,2,Chapter Two: The Mall Rats,7.9,28004
3,3,Chapter Three: The Case of the Missing Lifeguard,8.2,26980
3,4,Chapter Four: The Sauna Test,8.9,28791
3,5,Chapter Five: The Flayed,8.5,26428
3,6,Chapter Six: E Pluribus Unum,8.5,26594
3,7,Chapter Seven: The Bite,8.7,27412
3,8,Chapter Eight: The Battle of Starcourt,9.2,39441
4,1,Chapter One: The Hellfire Club,8.1,31427
4,2,Chapter Two: Vecna's Curse,8.1,27963
4,3,Chapter Three: The Monster and the Superhero,8.3,27091
4,4,Chapter Four: Dear Billy,9.5,49518
4,5,Chapter Five: The Nina Project,8.1,26199
4,6,Chapter Six: The Dive,8.5,26813
4,7,Chapter Seven: The Massacre at Hawkins Lab,9.6,53217
4,8,Chapter Eight: Papa,8.6,29081
4,9,Chapter Nine: The Piggyback,9.1,42469
5,1,Chapter One: The Crawl,8.1,29808
5,2,Chapter Two: The Vanishing of Holly Wheeler,8.6,28395
5,3,Chapter Three: The Turnbow Trap,8.8,27908
5,4,Chapter Four: Sorcerer,9.6,46577
5,5,Chapter Five: Shock Jock,NA,0
5,6,Chapter Six: Escape from Camazotz,NA,0
5,7,Chapter Seven: The Bridge,NA,0
5,8,Chapter Eight: The Rightside Up,NA,0
