season,episode,title,rating,votes
1,1,Rebirth,8.4,10481
1,2,Confrontation,9,10710
1,3,Dealings,8.4,8338
1,4,Pursuit,8.8,8585
1,5,Tactics,8.5,8123
1,6,Unraveling,8.2,7732
1,7,Overcast,9.2,10518
1,8,Glare,8.4,7491
1,9,Encounter,8.6,7633
1,10,Doubt,8.1,7255
1,11,Assault,8.7,7562
1,12,Love,8.3,7070
1,13,Confession,8.3,6976
1,14,Friend,8.2,6893
1,15,Wager,8.9,7814
1,16,Decision,8.3,6837
1,17,Execution,8,6817
1,18,Ally,7.3,6651
1,19,Matsuda,7.6,6595
1,20,Makeshift,7.3,6505
1,21,Performance,7.7,6450
1,22,Guidance,8.2,6516
1,23,Frenzy,8.9,7512
1,24,Revival,9.3,10725
1,25,Silence,9.6,16024
1,26,Renewal,7,8178
1,27,Abduction,7.2,6253
1,28,Impatience,7.3,6100
1,29,Father,8,8490
1,30,Justice,7.6,5983
1,31,Transfer,7.6,6011
1,32,Selection,7.8,6100
1,33,Scorn,7.1,5963
1,34,Vigilance,7.2,5873
1,35,Malice,8,6192
1,36,1.28,9,8188
1,37,New World,8.8,10483
