season,episode,title,rating,votes
1,1,Winter Is Coming,8.9,77938
1,2,The Kingsroad,8.6,59293
1,3,Lord Snow,8.5,56228
1,4,"Cripples, Bastards, and Broken Things",8.6,53642
1,5,The Wolf and the Lion,9,56471
1,6,A Golden Crown,9.1,55537
1,7,You Win or You Die,9.2,56347
1,8,The Pointy End,8.9,52527
1,9,Baelor,9.6,76906
1,10,Fire and Blood,9.4,64773
2,1,The North Remembers,8.6,48577
2,2,The Night Lands,8.3,46324
2,3,What Is Dead May Never Die,8.6,45749
2,4,Garden of Bones,8.6,44723
2,5,The Ghost of Harrenhal,8.6,44909
2,6,The Old Gods and the New,8.9,46814
2,7,A Man Without Honor,8.8,45317
2,8,The Prince of Winterfell,8.6,44543
2,9,Blackwater,9.7,84405
2,10,Valar Morghulis,9.3,54891
3,1,Valar Dohaeris,8.6,46720
3,2,"Dark Wings, Dark Words",8.4,43772
3,3,Walk of Punishment,8.7,44286
3,4,And Now His Watch Is Ended,9.5,61155
3,5,Kissed by Fire,8.9,46467
3,6,The Climb,8.7,45033
3,7,The Bear and the Maiden Fair,8.6,43607
3,8,Second Sons,8.9,44892
3,9,The Rains of Castamere,9.9,181714
3,10,Mhysa,9.1,51091
4,1,Two Swords,9,53554
4,2,The Lion and the Rose,9.7,87765
4,3,Breaker of Chains,8.7,47046
4,4,Oathkeeper,8.7,45452
4,5,First of His Name,8.6,44815
4,6,The Laws of Gods and Men,9.7,90307
4,7,Mockingbird,9,49464
4,8,The Mountain and the Viper,9.7,88017
4,9,The Watchers on the Wall,9.6,80165
4,10,The Children,9.7,78782
5,1,The Wars to Come,8.3,45929
5,2,The House of Black and White,8.3,42665
5,3,High Sparrow,8.3,41589
5,4,Sons of the Harpy,8.5,42500
5,5,Kill the Boy,8.5,42669
5,6,"Unbowed, Unbent, Unbroken",7.9,49788
5,7,The Gift,8.8,45102
5,8,Hardhome,9.8,142199
5,9,The Dance of Dragons,9.4,65034
5,10,Mother's Mercy,9.2,63448
6,1,The Red Woman,8.4,56058
6,2,Home,9.2,65069
6,3,Oathbreaker,8.6,50668
6,4,Book of the Stranger,9,55089
6,5,The Door,9.7,107039
6,6,Blood of My Blood,8.3,49593
6,7,The Broken Man,8.5,48870
6,8,No One,8.3,53569
6,9,Battle of the Bastards,9.9,307528
6,10,The Winds of Winter,9.9,226675
7,1,Dragonstone,8.5,67546
7,2,Stormborn,8.8,60715
7,3,The Queen's Justice,9.1,64456
7,4,The Spoils of War,9.7,123281
7,5,Eastwatch,8.6,60455
7,6,Beyond the Wall,9,86397
7,7,The Dragon and the Wolf,9.4,88014
8,1,Winterfell,7.6,158114
8,2,A Knight of the Seven Kingdoms,7.9,158138
8,3,The Long Night,7.5,253046
8,4,The Last of the Starks,5.5,193254
8,5,The Bells,5.9,224882
8,6,The Iron Throne,4,302221
