season,episode,title,rating,votes,episode_year
1,1,Ambush,7.3,7899,2008
1,2,Rising Malevolence,7.3,6933,2008
1,3,Shadow of Malevolence,7.3,6481,2008
1,4,Destroy Malevolence,7.4,6323,2008
1,5,Rookies,7.9,6904,2008
1,6,Downfall of a Droid,6.5,5878,2008
1,7,Duel of the Droids,7.1,5829,2008
1,8,Bombad Jedi,6,5919,2008
1,9,Cloak of Darkness,7.9,5945,2008
1,10,Lair of Grievous,8.1,6114,2008
1,11,Dooku Captured,7.3,5526,2009
1,12,The Gungan General,6.9,5373,2009
1,13,Jedi Crash,7.3,5368,2009
1,14,Defenders of Peace,7.4,5317,2009
1,15,Trespass,7.5,5376,2009
1,16,The Hidden Enemy,7.6,5536,2009
1,17,Blue Shadow Virus,6.6,5110,2009
1,18,Mystery of a Thousand Moons,6.9,4992,2009
1,19,Storm Over Ryloth,7.6,5228,2009
1,20,Innocents of Ryloth,7.9,5387,2009
1,21,Liberty on Ryloth,7.6,5111,2009
1,22,Hostage Crisis,7.8,5225,2009
2,1,Holocron Heist,7.8,5149,2009
2,2,Cargo of Doom,8,5065,2009
2,3,Children of the Force,7.6,4900,2009
2,4,Senate Spy,6.8,4720,2009
2,5,Landing at Point Rain,8.2,5394,2009
2,6,Weapons Factory,7.8,4933,2009
2,7,Legacy of Terror,7.6,4820,2009
2,8,Brain Invaders,8,4952,2009
2,9,Grievous Intrigue,7.8,4632,2010
2,10,The Deserter,8.1,4907,2010
2,11,Lightsaber Lost,7.5,4708,2010
2,12,The Mandalore Plot,8,5004,2010
2,13,Voyage of Temptation,8.1,4960,2010
2,14,Duchess of Mandalore,7.6,4681,2010
2,15,Senate Murders,6.7,4326,2010
2,16,Cat and Mouse,7.5,4904,2010
2,17,Bounty Hunters,7.5,4536,2010
2,18,The Zillo Beast,7.3,4486,2010
2,19,The Zillo Beast Strikes Back,7.6,4516,2010
2,20,Death Trap,7.7,4515,2010
2,21,R2 Come Home,7.5,4409,2010
2,22,Lethal Trackdown,7.9,4472,2010
3,1,Clone Cadets,7.8,5525,2010
3,2,ARC Troopers,8.6,5417,2010
3,3,Supply Lines,6.9,4647,2010
3,4,Sphere of Influence,6.9,4181,2010
3,5,Corruption,6.6,4323,2010
