season,episode,title,rating,votes
1,1,Chapter One: The Vanishing of Will Byers,8.6,58777
1,2,Chapter Two: The Weirdo on Maple Street,8.3,49715
1,3,"Chapter Three: Holly, Jolly",8.8,49020
1,4,Chapter Four: The Body,8.9,48430
1,5,Chapter Five: The Flea and the Acrobat,8.6,46211
1,6,Chapter Six: The Monster,8.8,46096
1,7,Chapter Seven: The Bathtub,9,48274
1,8,Chapter Eight: The Upside Down,9.3,55456
2,1,Chapter One: MADMAX,8.1,44307
2,2,"Chapter Two: Trick or Treat, Freak",8.2,42439
2,3,Chapter Three: The Pollywog,8.5,41482
2,4,Chapter Four: Will the Wise,8.5,41486
2,5,Chapter Five: Dig Dug,8.7,41696
2,6,Chapter Six: The Spy,9.1,45322
2,7,Chapter Seven: The Lost Sister,6,61183
2,8,Chapter Eight: The Mind Flayer,9.2,48044
2,9,Chapter Nine: The Gate,9.3,51196
3,1,"Chapter One: Suzie, Do You Copy?",7.8,46379
3,2,Chapter Two: The Mall Rats,7.9,43735
3,3,Chapter Three: The Case of the Missing Lifeguard,8.2,42032
3,4,Chapter Four: The Sauna Test,8.9,44675
3,5,Chapter Five: The Flayed,8.5,41370
3,6,Chapter Six: E Pluribus Unum,8.5,41620
3,7,Chapter Seven: The Bite,8.7,42655
3,8,Chapter Eight: The Battle of Starcourt,9.3,58381
4,1,Chapter One: The Hellfire Club,8.1,48671
4,2,Chapter Two: Vecna's Curse,8.1,44431
4,3,Chapter Three: The Monster and the Superhero,8.3,43334
4,4,Chapter Four: Dear Billy,9.5,73780
4,5,Chapter Five: The Nina Project,8.1,42610
4,6,Chapter Six: The Dive,8.5,43247
4,7,Chapter Seven: The Massacre at Hawkins Lab,9.6,83176
4,8,Chapter Eight: Papa,8.7,46847
4,9,Chapter Nine: The Piggyback,9.2,64559
5,1,Chapter One: The Crawl,7.8,83474
5,2,Chapter Two: The Vanishing of Holly Wheeler,8.3,80603
5,3,Chapter Three: The Turnbow Trap,8.4,80916
5,4,Chapter Four: Sorcerer,9.3,124546
5,5,Chapter Five: Shock Jock,7.8,88377
5,6,Chapter Six: Escape from Camazotz,7.9,93611
5,7,Chapter Seven: The Bridge,5.6,192989
5,8,Chapter Eight: The Rightside Up,7.5,177066
