season,episode,title,rating,votes
1,1,The Name of the Game,8.7,39467
1,2,Cherry,8.5,31629
1,3,Get Some,8.3,29849
1,4,The Female of the Species,8.7,30186
1,5,Good for the Soul,8.3,28776
1,6,The Innocents,8.1,27696
1,7,The Self-Preservation Society,8.7,28242
1,8,You Found Me,9.1,33340
2,1,The Big Ride,8.1,26716
2,2,Proper Preparation and Planning,7.6,25196
2,3,Over the Hill with the Swords of a Thousand Men,9,28799
2,4,Nothing Like It in the World,8,24742
2,5,We Gotta Go Now,8.3,24849
2,6,The Bloody Doors Off,8.9,26867
2,7,"Butcher, Baker, Candlestick Maker",9,27650
2,8,What I Know,9.4,36903
3,1,Payback,8.3,27621
3,2,The Only Man in the Sky,8.6,26721
3,3,Barbary Coast,8.2,25644
3,4,Glorious Five Year Plan,8.9,28480
3,5,The Last Time to Look on This World of Lies,8.2,25594
3,6,Herogasm,9.6,59144
3,7,Here Comes a Candle to Light You to Bed,8.9,29254
3,8,The Instant White-Hot Wild,8.3,33498
4,1,Department of Dirty Tricks,7.3,32305
4,2,Life Among the Septics,7,29198
4,3,We'll Keep the Red Flag Flying Here,7.4,28151
4,4,Wisdom of the Ages,8.8,37908
4,5,"Beware the Jabberwock, My Son",8,28659
4,6,Dirty Business,7.4,28772
4,7,The Insider,8.2,26441
4,8,Season Four Finale,9,41954
5,1,Fifteen Inches of Sheer Dynamite,8.7,49002
5,2,Teenage Kix,8.2,41163
5,3,Every One of You Sons of Bitches,8,38976
5,4,King of Hell,7.2,39063
5,5,One-Shots,7.2,42004
5,6,Though the Heavens Fall,8,43062
5,7,"The Frenchman, the Female, and the Man Called Mother's Milk",5.8,58395
5,8,Blood and Bone,5.6,130063
