season,episode,title,rating,votes
1,1,Pilot,8.7,6096
1,2,The Will,8,4155
1,3,The Foot,8.3,3955
1,4,Familia,8.3,3825
1,5,An Open Book,8.2,3623
1,6,The Room,8.6,3778
1,7,Brotherhood,7.9,3366
1,8,Crossroads,8,3247
1,9,Life's Too Short,8.5,3388
1,10,The New Person,8.3,3160
1,11,The Trip,8.3,3137
1,12,A Private Life,8.9,3565
1,13,"Knock, Knock",8.7,3405
2,1,In the Game,8.3,3037
2,2,"Out, Out, Brief Candle",8.2,2798
2,3,The Plan,8.2,2735
2,4,Driving Mr. Mossback,8.4,2790
2,5,The Invisible Woman,8.4,2740
2,6,In Place of Anger,8.1,2589
2,7,Back to the Garden,8,2630
2,8,It's the Most Wonderful Time of the Year,9,3287
2,9,Someone Else's Eyes,7.9,2575
2,10,The Secret,8.1,2552
2,11,The Liar and the Whore,8.3,2540
2,12,I'll Take You,9,3111
2,13,The Last Time,9.2,3394
3,1,Perfect Circles,8.2,2841
3,2,You Never Know,7.8,2439
3,3,The Eye Inside,7.7,2410
3,4,Nobody Sleeps,8.6,2761
3,5,The Trap,7.8,2372
3,6,Making Love Work,7.9,2466
3,7,Timing & Space,8,2376
3,8,"Tears, Bones and Desire",7.8,2391
3,9,The Opening,8,2313
3,10,Everyone Leaves,8.4,2442
3,11,Death Works Overtime,8.9,2738
3,12,Twilight,8.4,2476
3,13,"I'm Sorry, I'm Lost",9.2,3511
4,1,Falling into Place,9.1,3472
4,2,In Case of Rapture,7.7,2307
4,3,Parallel Play,8,2381
4,4,Can I Come Up Now?,7.7,2263
4,5,That's My Dog,8.8,3846
4,6,Terror Starts at Home,8.3,2370
4,7,The Dare,7.9,2255
4,8,Coming and Going,7.9,2244
4,9,Grinding the Corn,7.6,2251
4,10,The Black Forest,7.6,2202
4,11,Bomb Shelter,8,2231
4,12,Untitled,9.1,3230
5,1,A Coat of White Primer,8.5,2606
5,2,Dancing for Me,7.9,2419
5,3,Hold My Hand,8.2,2337
5,4,Time Flies,8.7,2715
5,5,Eat a Peach,8.1,2305
5,6,The Rainbow of Her Reasons,8.5,2496
5,7,The Silence,8,2339
5,8,Singing for Our Lives,8.7,2648
5,9,Ecotone,9.6,4817
5,10,All Alone,9.7,6805
5,11,Static,9.1,3778
5,12,Everyone's Waiting,9.9,19563
