season,episode,title,rating,votes
1,1,Velma,2.7,5404
1,2,The Candy (Wo)man,2.7,4591
1,3,Velma Kai,2.8,3243
1,4,Velma Makes a List,2.8,3361
1,5,Marching Band Sleepover,3,2269
1,6,The Sins of the Fathers and Some of the Mothers,3.1,2454
1,7,Fog Fest,3,1949
1,8,A Velma in the Woods,3,1989
1,9,Family (Wo)man,3,1713
1,10,The Brains of the Operation,3.2,2024
2,1,The Mystery of Teen Romance,3.2,895
2,2,Creaky Friday,3.2,832
2,3,When Velma Met Money,3.4,821
2,4,Seancé,3.3,799
2,5,Burning Woman,3.3,784
2,6,Private Velmjamin,3.4,786
2,7,Female Utopia,3.3,773
2,8,Aman Hunt,3.4,775
2,9,The Real Villain,3.7,836
2,10,Til Death,3.4,855
2,11,This Halloween Needs to Be More Special!,4.1,633
