season,episode,title,rating,votes
1,1,Death Has a Shadow,7.6,5529
1,2,I Never Met the Dead Man,7.4,4271
1,3,Chitty Chitty Death Bang,7.5,4005
1,4,Mind Over Murder,7.4,3761
1,5,A Hero Sits Next Door,7.4,3646
1,6,The Son Also Draws,7.1,3501
1,7,Brian: Portrait of a Dog,7.4,3537
2,1,"Peter, Peter, Caviar Eater",7.5,3353
2,2,Holy Crap,7.2,3149
2,3,Da Boom,8.1,3782
2,4,Brian in Love,7.4,3061
2,5,Love Thy Trophy,7.6,3045
2,6,Death Is a Bitch,8.2,3489
2,7,The King Is Dead,7.2,2870
2,8,"I Am Peter, Hear Me Roar",8,3148
2,9,"If I'm Dyin', I'm Lyin'",7.2,2787
2,10,Running Mates,7.3,2758
2,11,A Picture Is Worth a Thousand Bucks,7,2758
2,12,Fifteen Minutes of Shame,7.5,2736
2,13,Road to Rhode Island,8.1,3266
2,14,Let's Go to the Hop,7.7,2745
2,15,Dammit Janet!,7.3,2617
2,16,There's Something About Paulie,6.9,2734
2,17,He's Too Sexy for His Fat,7.7,2702
2,18,E. Peterbus Unum,8.1,2888
2,19,The Story on Page One,7.3,2493
2,20,Wasted Talent,8,2799
2,21,Fore Father,7.1,2458
3,1,The Thin White Line,8,2825
3,2,Brian Does Hollywood,7.6,2605
3,3,Mr. Griffin Goes to Washington,7.5,2484
3,4,"One If by Clam, Two If by Sea",7.5,2509
3,5,And the Wiener Is...,7.6,2476
3,6,Death Lives,8,2590
3,7,Lethal Weapons,7.3,2567
3,8,The Kiss Seen Round the World,6.7,2551
3,9,Mr. Saturday Knight,7.3,2403
3,10,A Fish Out of Water,7.1,2493
3,11,Emission Impossible,8.1,2630
3,12,To Love and Die in Dixie,8.1,2723
3,13,Screwed the Pooch,7.3,2313
3,14,"Peter Griffin: Husband, Father... Brother?",7.6,2341
3,15,"Ready, Willing and Disabled",7.5,2290
3,16,A Very Special Family Guy Freakin' Christmas,7.6,2491
3,17,Brian Wallows and Peter's Swallows,7.5,2485
3,18,From Method to Madness,7.4,2288
3,19,"Stuck Together, Torn Apart",7.6,2250
3,20,Road to Europe,7.8,2443
3,21,Family Guy Viewer Mail #1,7.4,2360
3,22,When You Wish Upon a Weinstein,7.3,2347
4,1,North by North Quahog,7.7,2668
4,2,Fast Times at Buddy Cianci Jr. High,7.5,2399
4,3,Blind Ambition,7.5,2327
4,4,Don't Make Me Over,7.4,2377
4,5,The Cleveland-Loretta Quagmire,7.6,2390
4,6,Petarded,8.2,3001
4,7,Brian the Bachelor,7.4,2281
4,8,8 Simple Rules for Buying My Teenage Daughter,7.5,2297
