season,episode,title,rating,votes
1,0,Unaired Pilot,7.5,1824
1,1,Cartman Gets an Anal Probe,7.8,6985
1,2,Volcano,7.6,5371
1,3,Weight Gain 4000,7.5,5558
1,4,Big Gay Al's Big Gay Boat Ride,7.6,5110
1,5,An Elephant Makes Love to a Pig,7.4,4800
1,6,Death,8,4966
1,7,Pinkeye,8.3,5071
1,8,Starvin' Marvin,8.1,4984
1,9,"Mr. Hankey, the Christmas Poo",8.1,4902
1,10,Damien,7.8,4537
1,11,Tom's Rhinoplasty,7.9,4500
1,12,Mecha-Streisand,7.5,4511
1,13,Cartman's Mom Is a Dirty Slut,8.5,5184
2,1,Terrance and Phillip in Not Without My Anus,6.1,4607
2,2,Cartman's Mom is Still a Dirty Slut,8.2,4557
2,3,Ike's Wee Wee,8,4183
2,4,Chickenlover,8,4271
2,5,Conjoined Fetus Lady,7.6,3970
2,6,The Mexican Staring Frog of Southern Sri Lanka,7.5,3857
2,7,City on the Edge of Forever,7.2,3925
2,8,Summer Sucks,7.3,3692
2,9,Chef's Chocolate Salty Balls,7.5,3753
2,10,Chickenpox,7.9,3792
2,11,Roger Ebert Should Lay Off the Fatty Foods,7.5,3640
2,12,Clubhouses,7.9,3698
2,13,Cow Days,7.5,3553
2,14,Chef Aid,7.7,3670
2,15,Spookyfish,8.4,4118
2,16,Merry Christmas Charlie Manson!,8.1,3820
2,17,Gnomes,8.2,3921
2,18,Prehistoric Ice Man,7.8,3575
3,1,Rainforest Shmainforest,8.4,4430
3,2,Spontaneous Combustion,8.1,3806
3,3,The Succubus,8,3877
3,4,Jakovasaurs,6.4,3851
3,5,Tweek vs. Craig,7.6,3760
3,6,Sexual Harassment Panda,8.1,4036
3,7,Cat Orgy,7.9,3734
3,8,Two Guys Naked in a Hot Tub,8,3701
3,9,Jewbilee,7.4,3498
3,10,Korn's Groovy Pirate Ghost Mystery,7.7,3835
3,11,Chinpokomon,8.7,4670
3,12,Hooked on Monkey Fonics,8,3494
3,13,Starvin' Marvin in Space,8,3415
3,14,The Red Badge of Gayness,8.3,3669
3,15,Mr. Hankey's Christmas Classics,7.2,3517
3,16,"Are You There God? It's Me, Jesus",7.8,3290
3,17,World Wide Recorder Concert,8.1,3400
4,1,The Tooth Fairy's Tats 2000,8.2,3746
4,2,Cartman's Silly Hate Crime 2000,8.6,4016
4,3,Timmy 2000,8.1,3661
4,4,Quintuplets 2000,7.3,3291
4,5,Cartman Joins NAMBLA,9,5155
4,6,Cherokee Hair Tampons,8,3442
4,7,Chef Goes Nanners,8.2,3512
4,8,Something You Can Do with Your Finger,8,3508
4,9,Do the Handicapped Go to Hell?,8.2,3600
4,10,Probably,8.2,3452
4,11,4th Grade,8.1,3401
4,12,Trapper Keeper,8,3355
4,13,Helen Keller! The Musical,7.7,3201
4,14,Pip,6.6,3522
4,15,Fat Camp,8.4,3791
4,16,The Wacky Molestation Adventure,8.7,4070
4,17,A Very Crappy Christmas,7.4,3070
5,1,It Hits the Fan,8.3,3973
5,2,Cripple Fight,8.3,3935
5,3,Super Best Friends,8.2,3337
5,4,Scott Tenorman Must Die,9.6,12598
5,5,Terrance and Phillip: Behind the Blow,6.9,3349
5,6,Cartmanland,8.9,5077
5,7,Proper Condom Use,8.6,4047
5,8,Towelie,8.3,4113
5,9,Osama Bin Laden Has Farty Pants,7.8,3882
5,10,How to Eat with Your Butt,8,3674
5,11,The Entity,8.2,3674
5,12,Here Comes the Neighborhood,8,3517
5,13,Kenny Dies,8.8,4909
5,14,Butters' Very Own Episode,9,5521
6,1,Jared Has Aides,8,3653
6,2,Asspen,8.3,4107
6,3,Freak Strike,7.9,3413
6,4,Fun with Veal,7.9,3454
6,5,The New Terrance and Phillip Movie Trailer,8,3679
6,6,Professor Chaos,8.5,3931
6,7,The Simpsons Already Did It,8.8,4776
6,8,Red Hot Catholic Love,8.2,3687
6,9,Free Hat,8.1,3594
6,10,Bebe's Boobs Destroy Society,8.2,3755
6,11,Child Abduction Is Not Funny,8.5,3771
6,12,A Ladder to Heaven,8.7,4208
6,13,The Return of the Fellowship of the Ring to the Two Towers,9.4,7089
6,14,The Death Camp of Tolerance,8.7,4119
6,15,The Biggest Douche in the Universe,8.6,3858
6,16,My Future Self n' Me,8.6,3795
6,17,Red Sleigh Down,8,3345
7,1,Cancelled,8.4,3890
7,2,Krazy Kripples,8.3,3878
7,3,Toilet Paper,8.3,3686
7,4,I'm a Little Bit Country,8,3459
7,5,Fat Butt and Pancake Head,8.4,3956
7,6,Lil' Crime Stoppers,8.6,3856
7,7,Red Man's Greed,7.6,3261
7,8,South Park Is Gay,8.1,3697
7,9,Christian Rock Hard,9,5283
7,10,Grey Dawn,8.1,3381
7,11,Casa Bonita,9.2,6195
7,12,All About Mormons,8.9,4986
7,13,Butt Out,7.8,3408
7,14,Raisins,8.6,3975
7,15,It's Christmas in Canada,7.5,3166
8,1,Good Times with Weapons,9.2,6443
8,2,Up the Down Steroid,8.6,4108
8,3,The Passion of the Jew,8.6,4568
8,4,You Got F'd in the A,8.1,3654
8,5,AWESOM-O,9.2,6425
8,6,The Jeffersons,8.6,4290
8,7,Goobacks,8.3,3992
8,8,Douche and Turd,8.4,3771
8,9,Something Wall-Mart This Way Comes,8.6,3902
8,10,Pre-School,8.4,3732
8,11,Quest for Ratings,8.2,3483
8,12,Stupid Spoiled Whore Video Playset,8.4,3916
8,13,Cartman's Incredible Gift,8.6,3852
8,14,Woodland Critter Christmas,9.1,6109
9,1,Mr. Garrison's Fancy New Vagina,7.6,3929
9,2,"Die Hippie, Die",8.6,4243
9,3,Wing,7.4,3238
9,4,Best Friends Forever,8.5,3823
9,5,The Losing Edge,8.8,4273
9,6,The Death of Eric Cartman,9.2,5543
9,7,Erection Day,7.6,3375
9,8,Two Days Before the Day After Tomorrow,8.4,3779
9,9,Marjorine,8.8,4258
9,10,Follow That Egg,8,3192
9,11,Ginger Kids,8.8,4327
9,12,Trapped in the Closet,9.1,6287
9,13,Free Willzyx,8.1,3586
9,14,Bloody Mary,7.9,3391
10,1,The Return of Chef,8,3917
10,2,Smug Alert!,8.1,3612
10,3,Cartoon Wars: Part 1,8.7,4025
10,4,Cartoon Wars: Part 2,8.8,3911
10,5,A Million Little Fibers,6.1,4163
10,6,ManBearPig,7.9,3936
10,7,Tsst,9.1,5660
10,8,"Make Love, Not Warcraft",9.5,10520
10,9,Mystery of the Urinal Deuce,8.2,3715
10,10,Miss Teacher Bangs a Boy,8.5,4190
10,11,Hell on Earth 2006,8,3528
10,12,Go God Go,8.5,3909
10,13,Go God Go XII,8.6,3794
10,14,Stanley's Cup,7.4,3985
11,1,With Apologies to Jesse Jackson,8.9,5250
11,2,Cartman Sucks,9,4996
11,3,Lice Capades,8,3799
11,4,The Snuke,8.1,3720
11,5,Fantastic Easter Special,8.1,3529
11,6,D-Yikes!,7.6,3601
11,7,Night of the Living Homeless,8.7,4493
11,8,Le Petit Tourette,9,5004
11,9,More Crap,8.1,3863
11,10,Imaginationland,9,5518
11,11,Imaginationland: Episode II,9,4874
11,12,Imaginationland: Episode III,9,4854
