season,episode,title,rating,votes
1,1,Uno,8.4,34265
1,2,Mijo,8.9,32399
1,3,Nacho,8.6,28224
1,4,Hero,8.3,26304
1,5,Alpine Shepherd Boy,8,26156
1,6,Five-O,9.4,36715
1,7,Bingo,8.6,24576
1,8,RICO,8.6,24047
1,9,Pimento,9.4,30375
1,10,Marco,8.6,25387
2,1,Switch,8.2,22275
2,2,Cobbler,8.4,21171
2,3,Amarillo,8.2,20589
2,4,Gloves Off,8.9,21900
2,5,Rebecca,8,21840
2,6,Bali Ha'i,8.4,20143
2,7,Inflatable,8.3,19860
2,8,Fifi,8.3,19640
2,9,Nailed,9.3,22955
2,10,Klick,9,21384
3,1,Mabel,8.1,20793
3,2,Witness,9,21201
3,3,Sunk Costs,8.4,19649
3,4,Sabrosito,8.9,20778
3,5,Chicanery,9.7,42470
3,6,Off Brand,8.4,19331
3,7,Expenses,8.2,19019
3,8,Slip,8.5,19122
3,9,Fall,8.8,18788
3,10,Lantern,9.2,23444
4,1,Smoke,8.2,19870
4,2,Breathe,8.8,19217
4,3,Something Beautiful,8.4,18692
4,4,Talk,8.2,18729
4,5,Quite a Ride,8.4,18870
4,6,Piñata,8.5,18615
4,7,Something Stupid,8.3,18538
4,8,Coushatta,8.8,19079
4,9,Wiedersehen,9.1,19763
4,10,Winner,9.6,29644
5,1,Magic Man,8.7,21674
5,2,50% Off,8.7,20848
5,3,The Guy for This,9,21099
5,4,Namaste,8.5,19940
5,5,Dedicado a Max,8.5,20142
5,6,Wexler v. Goodman,9.3,24129
5,7,JMM,9.1,22374
5,8,Bagman,9.7,39074
5,9,Bad Choice Road,9.7,37209
5,10,Something Unforgivable,9.4,28838
6,1,Wine and Roses,8.8,28707
6,2,Carrot and Stick,9.1,28826
6,3,Rock and Hard Place,9.7,48698
6,4,Hit and Run,8.6,26001
6,5,Black and Blue,8.1,25411
6,6,Axe and Grind,8.2,24810
6,7,Plan and Execution,9.9,86183
6,8,Point and Shoot,9.8,56531
6,9,Fun and Games,9.4,36022
6,10,Nippy,8.5,33865
6,11,Breaking Bad,9,35615
6,12,Waterworks,9.4,38443
6,13,Saul Gone,9.8,79025
