season,episode,title,rating,votes
1,1,Pilot,8.4,8524
1,2,Paternity,8,6327
1,3,Occam's Razor,8,5903
1,4,Maternity,8.3,5766
1,5,Damned If You Do,8,5514
1,6,The Socratic Method,8.3,5415
1,7,Fidelity,8,5236
1,8,Poison,7.9,5007
1,9,DNR,8.7,5760
1,10,Histories,8.4,5302
1,11,Detox,8.6,5284
1,12,Sports Medicine,7.8,4653
1,13,Cursed,8,4672
1,14,Control,8.5,4948
1,15,Mob Rules,7.8,4557
1,16,Heavy,8.2,4542
1,17,Role Model,8.4,4699
1,18,Babies & Bathwater,8.8,5140
1,19,Kids,8.2,4526
1,20,Love Hurts,8.1,4554
1,21,Three Stories,9.6,12223
1,22,Honeymoon,8.6,4865
2,1,Acceptance,8.3,4689
2,2,Autopsy,9.1,6764
2,3,Humpty Dumpty,7.8,4280
2,4,TB or Not TB,7.9,4314
2,5,Daddy's Boy,8,4173
2,6,Spin,7.7,4023
2,7,Hunting,8.2,4175
2,8,The Mistake,8.8,4853
2,9,Deception,8.3,4098
2,10,Failure to Communicate,8.4,4180
2,11,Need to Know,8,3977
2,12,Distractions,8.4,4145
2,13,Skin Deep,8.5,4719
2,14,Sex Kills,8.3,4022
2,15,Clueless,8.4,4058
2,16,Safe,8.6,4430
2,17,All In,8.9,5122
2,18,Sleeping Dogs Lie,8,3949
2,19,House vs. God,8.4,4366
2,20,Euphoria: Part 1,9.1,5577
2,21,Euphoria: Part 2,9.3,6204
2,22,Forever,7.9,3890
2,23,Who's Your Daddy?,7.6,3874
2,24,No Reason,9.4,7907
3,1,Meaning,8.8,4903
3,2,Cane and Able,8.3,4048
3,3,Informed Consent,8.5,4171
3,4,Lines in the Sand,8.9,5030
3,5,Fools for Love,8.2,3833
3,6,Que Será Será,8,3899
3,7,Son of Coma Guy,8.8,4905
3,8,Whac-A-Mole,7.9,3738
3,9,Finding Judas,8.4,3832
3,10,Merry Little Christmas,8.6,4029
3,11,Words and Deeds,8.4,3961
3,12,"One Day, One Room",9,7952
3,13,Needle in a Haystack,7.8,3763
3,14,Insensitive,8.6,4133
3,15,Half-Wit,8.9,5083
3,16,Top Secret,7.9,3719
3,17,Fetal Position,8.4,4028
3,18,Airborne,8.9,4818
3,19,Act Your Age,8,3638
3,20,House Training,8.1,3777
3,21,Family,8.2,3619
3,22,Resignation,8.2,3593
3,23,The Jerk,8.2,3698
3,24,Human Error,8.8,4367
4,1,Alone,8.8,4844
4,2,The Right Stuff,8.7,4266
4,3,97 Seconds,8.6,4095
4,4,Guardian Angels,8.3,3732
4,5,Mirror Mirror,8.7,4235
4,6,Whatever It Takes,8.5,3887
4,7,Ugly,8.1,3776
4,8,You Don't Want to Know,8.4,3762
4,9,Games,8.5,3887
4,10,It's a Wonderful Lie,8.2,3620
4,11,Frozen,9.1,5142
4,12,Don't Ever Change,7.8,3632
4,13,No More Mr. Nice Guy,7.9,3503
4,14,Living the Dream,8.1,3578
4,15,House's Head,9.7,15478
4,16,Wilson's Heart,9.7,14039
5,1,Dying Changes Everything,8.2,3913
5,2,Not Cancer,8.1,3523
5,3,Adverse Events,7.9,3401
5,4,Birthmarks,8.9,4441
5,5,Lucky Thirteen,8.4,3708
5,6,Joy,8.4,3636
5,7,The Itch,8.1,3316
5,8,Emancipation,7.9,3268
5,9,Last Resort,8.9,4933
5,10,Let Them Eat Cake,8.1,3284
5,11,Joy to the World,8.2,3590
5,12,Painless,7.9,3270
5,13,Big Baby,7.8,3151
5,14,The Greater Good,7.8,3138
5,15,Unfaithful,8.3,3434
5,16,The Softer Side,8.4,3446
5,17,The Social Contract,8.6,3557
5,18,Here Kitty,8,3335
5,19,Locked In,9.1,5295
5,20,Simple Explanation,9.1,5545
5,21,Saviors,8.2,3346
5,22,House Divided,9,4390
5,23,Under My Skin,9.2,4772
5,24,Both Sides Now,9.6,8715
6,1,Broken,9.6,12842
6,2,Epic Fail,8.4,3812
6,3,The Tyrant,8.9,4324
6,4,Instant Karma,8.3,3324
6,5,Brave Heart,8.3,3257
6,6,Known Unknowns,8.2,3235
6,7,Teamwork,8,3273
6,8,Ignorance Is Bliss,8.2,3221
6,9,Wilson,8.8,4132
6,10,The Down Low,8.8,3908
6,11,Remorse,8.6,3449
6,12,Moving the Chains,7.8,3088
6,13,5 to 9,8.6,4480
6,14,Private Lives,7.9,3208
6,15,Black Hole,7.8,3146
6,16,Lockdown,8.8,4293
6,17,Knight Fall,7.7,3049
6,18,Open and Shut,7.7,3006
6,19,The Choice,7.9,3136
6,20,Baggage,8.8,3927
6,21,Help Me,9.5,7101
7,1,Now What?,8.2,3733
7,2,Selfish,8.5,3370
7,3,Unwritten,8.1,3071
7,4,Massage Therapy,7.7,2895
7,5,Unplanned Parenthood,8.1,3054
7,6,Office Politics,7.9,2920
7,7,A Pox on Our House,8.6,3468
7,8,Small Sacrifices,7.6,2879
7,9,Larger Than Life,8.2,3020
7,10,Carrot or Stick,7.8,2864
7,11,Family Practice,8.5,3274
7,12,You Must Remember This,7.7,2819
7,13,Two Stories,8.8,4327
7,14,Recession Proof,7.8,2858
7,15,Bombshells,8.5,3921
7,16,Out of the Chute,8.7,3796
7,17,Fall from Grace,8.3,3178
7,18,The Dig,8.8,3608
7,19,Last Temptation,8.3,3032
7,20,Changes,7.7,2701
7,21,The Fix,7.6,2709
7,22,After Hours,9.1,4354
7,23,Moving On,8.4,3766
8,1,Twenty Vicodin,8.8,4238
8,2,Transplant,8.1,3152
8,3,Charity Case,8,3008
8,4,Risky Business,7.7,2834
8,5,The Confession,8.2,2930
8,6,Parents,7.8,2715
8,7,Dead & Buried,8.1,2849
8,8,Perils of Paranoia,7.6,2733
8,9,Better Half,7.8,2838
8,10,Runaways,7.6,2697
8,11,Nobody's Fault,9.1,4378
8,12,Chase,8.8,3837
8,13,Man of the House,7.9,2714
8,14,Love Is Blind,7.8,2810
8,15,Blowing the Whistle,7.3,2679
8,16,Gut Check,7.5,2652
8,17,We Need the Eggs,7.7,2686
8,18,Body and Soul,7.8,2871
8,19,The C Word,9,4139
8,20,Post Mortem,8.8,3273
8,21,Holding On,9,3901
8,22,Everybody Dies,9.3,7876
8,23,House M.D. Swan Song,8.4,177
