season,episode,title,rating,votes
1,1,Pilot,9,81547
1,2,Cat's in the Bag...,8.6,60747
1,3,...And the Bag's in the River,8.7,58537
1,4,Cancer Man,8.2,56268
1,5,Gray Matter,8.2,55202
1,6,Crazy Handful of Nothin',9.3,64491
1,7,A No-Rough-Stuff-Type Deal,8.8,56187
2,1,Seven Thirty-Seven,8.6,50553
2,2,Grilled,9.3,58154
2,3,Bit by a Dead Bee,8.3,48675
2,4,Down,8.2,48752
2,5,Breakage,8.2,47997
2,6,Peekaboo,8.8,51332
2,7,Negro y Azul,8.6,47787
2,8,Better Call Saul,9.2,56399
2,9,4 Days Out,9.2,54072
2,10,Over,8.4,46908
2,11,Mandala,8.9,48689
2,12,Phoenix,9.3,54785
2,13,ABQ,9.2,53527
3,1,No Más,8.4,46160
3,2,Caballo sin Nombre,8.6,45125
3,3,I.F.T.,8.3,44858
3,4,Green Light,8.1,46666
3,5,Más,8.5,44098
3,6,Sunset,9.3,50636
3,7,One Minute,9.6,62098
3,8,I See You,8.7,45141
3,9,Kafkaesque,8.3,44490
3,10,Fly,7.9,95460
3,11,Abiquiu,8.4,44315
3,12,Half Measures,9.5,61331
3,13,Full Measure,9.7,75179
4,1,Box Cutter,9.2,53658
4,2,Thirty-Eight Snub,8.2,45567
4,3,Open House,7.9,55101
4,4,Bullet Points,8.5,44527
4,5,Shotgun,8.6,44229
4,6,Cornered,8.4,45265
4,7,Problem Dog,8.8,45715
4,8,Hermanos,9.3,52286
4,9,Bug,8.9,47769
4,10,Salud,9.6,65166
4,11,Crawl Space,9.7,83196
4,12,End Times,9.5,60265
4,13,Face Off,9.8,156742
5,1,Live Free or Die,9.2,63056
5,2,Madrigal,8.8,55829
5,3,Hazard Pay,8.8,55215
5,4,Fifty-One,8.7,55639
5,5,Dead Freight,9.6,85090
5,6,Buyout,9,58018
5,7,Say My Name,9.6,80976
5,8,Gliding Over All,9.5,71698
5,9,Blood Money,9.4,67458
5,10,Buried,9.2,62076
5,11,Confessions,9.6,79133
5,12,Rabid Dog,9.1,66696
5,13,To'hajiilee,9.7,126153
5,14,Ozymandias,9.5,500943
5,15,Granite State,9.6,121200
5,16,Felina,9.8,291078
