season,episode,title,rating,votes
1,1,Pilot,7.7,7076
1,2,The Tagger,7.5,5812
1,3,The Slump,7.5,5444
1,4,M.E. Time,7.6,5262
1,5,The Vulture,7.9,5112
1,6,Halloween,8.4,5763
1,7,48 Hours,8,5012
1,8,Old School,7.6,4820
1,9,Sal's Pizza,7.5,4712
1,10,Thanksgiving,8.1,4832
1,11,Christmas,8.1,4631
1,12,Pontiac Bandit,8,4685
1,13,The Bet,8.7,5273
1,14,The Ebony Falcon,7.5,4361
1,15,Operation: Broken Feather,8,4550
1,16,The Party,8.4,4769
1,17,Full Boyle,7.8,4315
1,18,The Apartment,7.5,4195
1,19,Tactical Village,8.3,4454
1,20,Fancy Brudgom,7.5,4176
1,21,Unsolvable,8,4238
1,22,Charges and Specs,8.8,4996
2,1,Undercover,8.1,4335
2,2,Chocolate Milk,7.6,4096
2,3,The Jimmy Jab Games,8.1,4280
2,4,Halloween II,8.7,4790
2,5,The Mole,8.1,4091
2,6,Jake and Sophia,8.1,4089
2,7,Lockdown,7.7,3946
2,8,USPIS,7.7,3927
2,9,The Road Trip,8.1,4061
2,10,The Pontiac Bandit Returns,8.2,4029
2,11,Stakeout,7.7,3863
2,12,Beach House,8.2,4074
2,13,Payback,7.8,3805
2,14,Defense Rests,7.6,3768
2,15,Windbreaker City,8.1,3863
2,16,The Wednesday Incident,7.9,3777
2,17,Boyle-Linetti Wedding,8.1,3874
2,18,Captain Peralta,7.7,3739
2,19,Sabotage,7.8,3705
2,20,AC/DC,7.6,3659
2,21,Det. Dave Majors,7.8,3715
2,22,The Chopper,8.5,3872
2,23,Johnny and Dora,9,5049
3,1,New Captain,8.2,4097
3,2,The Funeral,7.6,3718
3,3,Boyle's Hunch,7.7,3635
3,4,The Oolong Slayer,8.4,3893
3,5,Halloween III,8.9,4663
3,6,Into the Woods,7.6,3609
3,7,The Mattress,7.6,3592
3,8,Ava,8.1,3682
3,9,The Swedes,7.7,3708
3,10,Yippie Kayak,8.7,4168
3,11,Hostage Situation,7.6,3544
3,12,9 Days,7.9,3787
3,13,The Cruise,8,3644
3,14,Karen Peralta,7.5,3451
3,15,The 9-8,7.9,3500
3,16,House Mouses,7.7,3378
3,17,Adrian Pimento,7.7,3487
3,18,Cheddar,7.7,3480
3,19,Terry Kitties,7.6,3320
3,20,Paranoia,8.1,3408
3,21,Maximum Security,8,3410
3,22,Bureau,8.6,3671
3,23,Greg and Larry,9,4241
4,1,"Coral Palms, Part 1",8.1,3818
4,2,"Coral Palms, Part 2",8.1,3641
4,3,"Coral Palms, Part 3",8.3,3658
4,4,The Night Shift,7.5,3480
4,5,Halloween IV,8.7,4131
4,6,Monster in the Closet,7.8,3358
4,7,Mr. Santiago,8.1,3548
4,8,Skyfire Cycle,7.6,3357
4,9,The Overmining,7.9,3323
4,10,Captain Latvia,7.5,3324
4,11,"The Fugitive, Part 1",8.3,3499
4,12,"The Fugitive, Part 2",8.4,3245
4,13,The Audit,7.6,3222
4,14,Serve & Protect,7.7,3229
4,15,The Last Ride,8.2,3341
4,16,Moo Moo,8.8,5950
4,17,Cop-Con,8.2,3280
4,18,Chasing Amy,7.9,3193
4,19,Your Honor,7.8,3128
4,20,The Slaughterhouse,7.9,3128
4,21,The Bank Job,8.4,3314
4,22,Crime & Punishment,8.5,3510
5,1,The Big House Pt. 1,8.4,3772
5,2,The Big House Pt. 2,8.3,3570
5,3,Kicks,7.8,3267
5,4,HalloVeen,9.4,6757
5,5,Bad Beat,7.8,3220
5,6,The Venue,7.6,3220
5,7,Two Turkeys,8,3308
5,8,Return to Skyfire,7.4,3205
5,9,99,8.7,4014
5,10,Game Night,8.4,4078
5,11,The Favor,7.8,3165
5,12,Safe House,8.6,3701
5,13,The Negotiation,8.2,3447
5,14,The Box,9.5,10278
5,15,The Puzzle Master,7.6,3160
5,16,NutriBoom,7.7,3149
5,17,DFW,7.7,3370
5,18,Gray Star Mutual,7.8,3103
5,19,Bachelor/ette Party,8.3,3269
5,20,Show Me Going,8.2,3480
5,21,White Whale,7.8,3042
5,22,Jake & Amy,9.1,4810
6,1,Honeymoon,8.3,4062
6,2,Hitchcock & Scully,8.7,4475
6,3,The Tattler,7.5,3380
6,4,Four Movements,7.3,3625
6,5,A Tale of Two Bandits,8,3491
6,6,The Crime Scene,8.4,3779
6,7,The Honeypot,8.3,3516
6,8,"He Said, She Said",7.1,5427
6,9,The Golden Child,8,3368
6,10,Gintars,7.3,3136
6,11,The Therapist,7.9,3212
6,12,Casecation,7.5,3495
6,13,The Bimbo,7.8,3059
6,14,Ticking Clocks,8.2,3414
6,15,Return of the King,6.4,3719
6,16,Cinco de Mayo,9,4401
6,17,Sicko,8.3,3100
6,18,Suicide Squad,8.9,3941
7,1,Manhunter,7.9,3389
7,2,Captain Kim,8.1,3260
7,3,Pimemento,8.5,3575
7,4,The Jimmy Jab Games II,7.8,3142
7,5,Debbie,7.2,3325
7,6,Trying,7.7,3088
7,7,Ding Dong,8.6,3522
7,8,The Takeback,8.1,3143
7,9,Dillman,8.6,3287
7,10,Admiral Peralta,7.8,2933
7,11,Valloweaster,8.1,3213
7,12,Ransom,8.6,3363
7,13,Lights Out,9.1,4567
8,1,The Good Ones,4.9,9562
8,2,The Lake House,7.6,3832
8,3,Blue Flu,7,3548
8,4,Balancing,7.5,3221
8,5,PB&J,7.8,3404
8,6,The Set Up,6.7,3533
8,7,Game of Boyles,7.9,3188
8,8,Renewal,7.9,2955
8,9,The Last Day Pt 1,9.2,4618
8,10,The Last Day Pt 2,9.4,6138
