season,episode,title,rating,votes
1,1,Chapter One: The Vanishing of Will Byers,8.6,58180
1,2,Chapter Two: The Weirdo on Maple Street,8.3,49221
1,3,"Chapter Three: Holly, Jolly",8.8,48533
1,4,Chapter Four: The Body,8.9,47948
1,5,Chapter Five: The Flea and the Acrobat,8.6,45739
1,6,Chapter Six: The Monster,8.8,45617
1,7,Chapter Seven: The Bathtub,9,47780
1,8,Chapter Eight: The Upside Down,9.3,54934
2,1,Chapter One: MADMAX,8.1,43854
2,2,"Chapter Two: Trick or Treat, Freak",8.2,42024
2,3,Chapter Three: The Pollywog,8.5,41062
2,4,Chapter Four: Will the Wise,8.5,41062
2,5,Chapter Five: Dig Dug,8.7,41277
2,6,Chapter Six: The Spy,9.1,44861
2,7,Chapter Seven: The Lost Sister,6,60692
2,8,Chapter Eight: The Mind Flayer,9.2,47579
2,9,Chapter Nine: The Gate,9.3,50723
3,1,"Chapter One: Suzie, Do You Copy?",7.8,45922
3,2,Chapter Two: The Mall Rats,7.9,43307
3,3,Chapter Three: The Case of the Missing Lifeguard,8.2,41601
3,4,Chapter Four: The Sauna Test,8.9,44229
3,5,Chapter Five: The Flayed,8.5,40941
3,6,Chapter Six: E Pluribus Unum,8.5,41183
3,7,Chapter Seven: The Bite,8.7,42222
3,8,Chapter Eight: The Battle of Starcourt,9.3,57880
4,1,Chapter One: The Hellfire Club,8.1,48193
4,2,Chapter Two: Vecna's Curse,8.1,43974
4,3,Chapter Three: The Monster and the Superhero,8.3,42879
4,4,Chapter Four: Dear Billy,9.5,73205
4,5,Chapter Five: The Nina Project,8.1,42151
4,6,Chapter Six: The Dive,8.5,42782
4,7,Chapter Seven: The Massacre at Hawkins Lab,9.6,82499
4,8,Chapter Eight: Papa,8.7,46352
4,9,Chapter Nine: The Piggyback,9.2,64027
5,1,Chapter One: The Crawl,7.8,82868
5,2,Chapter Two: The Vanishing of Holly Wheeler,8.3,80034
5,3,Chapter Three: The Turnbow Trap,8.4,80332
5,4,Chapter Four: Sorcerer,9.3,123831
5,5,Chapter Five: Shock Jock,7.8,87793
5,6,Chapter Six: Escape from Camazotz,7.9,92999
5,7,Chapter Seven: The Bridge,5.6,192191
5,8,Chapter Eight: The Rightside Up,7.5,176185
