season,episode,title,rating,votes
1,1,Velma,2.7,5381
1,2,The Candy (Wo)man,2.7,4584
1,3,Velma Kai,2.8,3237
1,4,Velma Makes a List,2.8,3356
1,5,Marching Band Sleepover,3,2262
1,6,The Sins of the Fathers and Some of the Mothers,3.1,2446
1,7,Fog Fest,3,1940
1,8,A Velma in the Woods,3,1980
1,9,Family (Wo)man,3,1703
1,10,The Brains of the Operation,3.2,2015
2,1,The Mystery of Teen Romance,3.2,887
2,2,Creaky Friday,3.2,823
2,3,When Velma Met Money,3.4,813
2,4,Seancé,3.4,791
2,5,Burning Woman,3.4,775
2,6,Private Velmjamin,3.5,778
2,7,Female Utopia,3.3,765
2,8,Aman Hunt,3.4,767
2,9,The Real Villain,3.7,827
2,10,Til Death,3.5,846
2,11,This Halloween Needs to Be More Special!,4.1,615
