season,episode,title,rating,votes
1,1,Pilot,8.4,8482
1,2,Paternity,8,6300
1,3,Occam's Razor,8,5883
1,4,Maternity,8.3,5748
1,5,Damned If You Do,8,5496
1,6,The Socratic Method,8.3,5401
1,7,Fidelity,8,5221
1,8,Poison,7.9,4995
1,9,DNR,8.7,5756
1,10,Histories,8.4,5284
1,11,Detox,8.6,5280
1,12,Sports Medicine,7.8,4638
1,13,Cursed,8,4659
1,14,Control,8.5,4946
1,15,Mob Rules,7.8,4549
1,16,Heavy,8.2,4536
1,17,Role Model,8.4,4695
1,18,Babies & Bathwater,8.8,5150
1,19,Kids,8.2,4517
1,20,Love Hurts,8.1,4548
1,21,Three Stories,9.6,12149
1,22,Honeymoon,8.6,4864
2,1,Acceptance,8.3,4677
2,2,Autopsy,9.1,6761
2,3,Humpty Dumpty,7.8,4275
2,4,TB or Not TB,7.9,4303
2,5,Daddy's Boy,8,4161
2,6,Spin,7.7,4024
2,7,Hunting,8.2,4170
2,8,The Mistake,8.8,4860
2,9,Deception,8.3,4089
2,10,Failure to Communicate,8.4,4174
2,11,Need to Know,8,3971
2,12,Distractions,8.4,4138
2,13,Skin Deep,8.5,4714
2,14,Sex Kills,8.3,4015
2,15,Clueless,8.4,4052
2,16,Safe,8.6,4437
2,17,All In,8.9,5124
2,18,Sleeping Dogs Lie,8,3942
2,19,House vs. God,8.4,4361
2,20,Euphoria: Part 1,9.1,5568
2,21,Euphoria: Part 2,9.3,6208
2,22,Forever,7.9,3880
2,23,Who's Your Daddy?,7.6,3863
2,24,No Reason,9.4,7893
3,1,Meaning,8.8,4906
3,2,Cane and Able,8.3,4035
3,3,Informed Consent,8.5,4166
3,4,Lines in the Sand,8.9,5038
3,5,Fools for Love,8.2,3828
3,6,Que Será Será,8,3892
3,7,Son of Coma Guy,8.8,4902
3,8,Whac-A-Mole,7.9,3729
3,9,Finding Judas,8.4,3827
3,10,Merry Little Christmas,8.6,4030
3,11,Words and Deeds,8.4,3959
3,12,"One Day, One Room",9,7935
3,13,Needle in a Haystack,7.8,3758
3,14,Insensitive,8.6,4144
3,15,Half-Wit,8.9,5091
3,16,Top Secret,7.9,3718
3,17,Fetal Position,8.4,4027
3,18,Airborne,8.9,4825
3,19,Act Your Age,8,3636
3,20,House Training,8.1,3774
3,21,Family,8.2,3618
3,22,Resignation,8.2,3595
3,23,The Jerk,8.3,3696
3,24,Human Error,8.8,4381
4,1,Alone,8.8,4853
4,2,The Right Stuff,8.7,4281
4,3,97 Seconds,8.6,4108
4,4,Guardian Angels,8.3,3731
4,5,Mirror Mirror,8.7,4246
4,6,Whatever It Takes,8.5,3889
4,7,Ugly,8.1,3772
4,8,You Don't Want to Know,8.4,3765
4,9,Games,8.5,3885
4,10,It's a Wonderful Lie,8.2,3618
4,11,Frozen,9.1,5146
4,12,Don't Ever Change,7.9,3628
4,13,No More Mr. Nice Guy,7.9,3499
4,14,Living the Dream,8.1,3576
4,15,House's Head,9.7,15433
4,16,Wilson's Heart,9.7,13993
5,1,Dying Changes Everything,8.2,3913
5,2,Not Cancer,8.1,3527
5,3,Adverse Events,7.9,3405
5,4,Birthmarks,8.9,4455
5,5,Lucky Thirteen,8.4,3719
